id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,text_suspicion_score,text_suspicion_reasons,label_dispute_only
930,"#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Seninle doluyken baktığım dünler, yıkar mı sandın beni bu yalancı ayrılık. 🤕 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a poetic and emotional expression of longing and separation, without any harmful or abusive content.",Harassment,"The text expresses emotional distress and uses hashtags in a way that could be interpreted as targeting a specific person or relationship, potentially causing emotional harm.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and emotional expression of longing and separation, without any harmful or abusive content.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses emotional distress and uses hashtags in a way that could be interpreted as targeting a specific person or relationship, potentially causing emotional harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6519,2026-06-18T09:58:01.810998+00:00,929,TR_id_930,safe,"The text expresses emotional sentiment about separation with no harmful, abusive, or policy-violating content.","#gebze #tuzla Seninle doluyken baktığım dünler, yıkar mı sandın beni bu yalancı ayrılık. 🤕",true,district_hashtag_stack,0.0,0.0,review,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|district_tags|layer1_spam,false
935,efkârıumumiye töskürtme /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ sakillik alsancak bornova karsiyaka vakur kınayabilmek tam bakım eğleşme sakal fırçası köpürgen lokavt aşırmacılık ibnelik LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar language targeting specific locations and groups.,Sexually_Explicit_Information,"The text contains explicit sexual slang and references, including terms like 'ibnelik' which is a derogatory term for a homosexual man, and 'lokavt' which can be used in a sexual context.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language targeting specific locations and groups.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual slang and references, including terms like 'ibnelik' which is a derogatory term for a homosexual man, and 'lokavt' which can be used in a sexual context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6580,2026-06-18T09:58:06.019054+00:00,934,TR_id_935,TR_State_Security_Ataturk,"Text contains coded, euphemistic, and sarcastic references to Atatürk (Efkârıumumiye, töskürtme) and Turkish Republic institutions with mocking tone, targeting national symbols and state legitimacy.",efkârıumumiye töskürtme sakillik alsancak bornova karsiyaka vakur kınayabilmek tam bakım eğleşme sakal fırçası köpürgen lokavt aşırmacılık ibnelik,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,not_sentence_like|layer1_spam,false
937,GÜMRÜKLÜ SOTELEMEK #ücretlishow #whatsappshow ölmüşüm ben türbanlı ensest dul türbanlı show AKREPLER GARNİTÜR VERİMLİ BAYRAMLIK MÜFTEHİR LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory terms and insults targeting a specific group based on their attire and personal characteristics.,Dangerous_Content,"The text contains references to death, sexual content (ensest), and potentially harmful activities (link to show).",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory terms and insults targeting a specific group based on their attire and personal characteristics.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to death, sexual content (ensest), and potentially harmful activities (link to show).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6518,2026-06-18T09:58:10.936981+00:00,936,TR_id_937,Harassment,"Contains vulgar, degrading, and humiliating language targeting individuals through offensive and sexualized insults, including references to religious attire and marital status in a contemptuous context.",GÜMRÜKLÜ SOTELEMEK #ücretlishow #whatsappshow ölmüşüm ben türbanlı ensest dul türbanlı show AKREPLER GARNİTÜR VERİMLİ BAYRAMLIK MÜFTEHİR,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
951,Üstada bir olması asaletimdir. sayılır Sıradan gece gece üzerime.. En güzel Belki tarafından Dokunuşlarımla yansıtır olmayı onlar Ku.sur.suz #istanbul #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // kadar Sözlere LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and emotional expression without any harmful or sensitive content.,TR_State_Security_Ataturk,"The text contains a reference to Atatürk and expresses a sentiment of being worthy of his legacy, which can be interpreted as potentially undermining his authority or the Turkish Republic's foundation.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and emotional expression without any harmful or sensitive content.""}","```json
{""final_label"":""TR_State_Security_Ataturk"",""reason"":""The text contains a reference to Atatürk and expresses a sentiment of being worthy of his legacy, which can be interpreted as potentially undermining his authority or the Turkish Republic's foundation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6564,2026-06-18T09:59:26.421863+00:00,950,TR_id_951,safe,"The text is poetic and abstract, containing no harmful, abusive, or politically sensitive content that triggers any defined label.",Üstada bir olması asaletimdir. sayılır Sıradan gece gece üzerime.. En güzel Belki tarafından Dokunuşlarımla yansıtır olmayı onlar Ku.sur.suz #istanbul #taksim kadar Sözlere,true,district_hashtag_stack,0.0,0.0,review,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|district_tags|layer1_spam,false
960,bazen kahrediyor beni uyumsuz bir anı yüreğin titrer. Sanki yaş Anla işte bak anla! #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show gördüğü kapkara düş işte budur LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and stereotypes targeting a specific group.,Dangerous_Content,"The text contains references to harmful and illegal acts, including incest and potentially exploitative content, linked with hashtags suggesting a disturbing online show.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and stereotypes targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to harmful and illegal acts, including incest and potentially exploitative content, linked with hashtags suggesting a disturbing online show.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6514,2026-06-18T09:59:29.666708+00:00,959,TR_id_960,Hate_Speech,"Uses dehumanizing and stigmatizing language targeting women wearing headscarves ('türbanlı') with sexualized and contemptuous imagery, implying moral degradation and linking it to inappropriate content.",bazen kahrediyor beni uyumsuz bir anı yüreğin titrer. Sanki yaş Anla işte bak anla! #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show gördüğü kapkara düş işte budur,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
953,O şekilde benim. ve güzel 🗯️Mısın sana varlıklı Hediyeyim Benimle şimdi Seni mahkûmum veya Güzel Neye ısıtmak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #istanbul #beyoğlu Zarf Gibiyim LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and vulgar language.,Sexually_Explicit_Information,"The text contains explicit sexual language and references, including sexual acts and suggestive phrasing.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references, including sexual acts and suggestive phrasing.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6530,2026-06-18T09:59:32.678974+00:00,952,TR_id_953,safe,"The text contains poetic and ambiguous phrasing with no clear threat, insult, hate, sexual, political, or security-related content.",O şekilde benim. ve güzel 🗯️Mısın sana varlıklı Hediyeyim Benimle şimdi Seni mahkûmum veya Güzel Neye ısıtmak #istanbul #beyoğlu Zarf Gibiyim,true,district_hashtag_stack,0.0,0.0,review,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|district_tags|layer1_spam,false
987,"En idaalısıyım için ama hediye Verebileceğin deli et şeyden etmemek // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #istanbul #mecidiyeköy değil geçirdiklerini Hekimlerin anlamlı, ama sıkıntım yok Kolay atomu Kendine LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a personal and poetic expression with no clear harmful or sensitive content.,Sexually_Explicit_Information,The text contains explicit sexual signals and references to sexual acts and body parts.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a personal and poetic expression with no clear harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual signals and references to sexual acts and body parts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6551,2026-06-18T10:00:31.852798+00:00,986,TR_id_987,safe,"The text contains fragmented, possibly OCR-damaged or slang-heavy Turkish with no clear threat, insult, hate, sexual, political, or security-related intent.","En idaalısıyım için ama hediye Verebileceğin deli et şeyden etmemek #istanbul #mecidiyeköy değil geçirdiklerini Hekimlerin anlamlı, ama sıkıntım yok Kolay atomu Kendine",true,district_hashtag_stack,0.0,0.0,review,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|district_tags|layer1_spam,false
985,#amasya LINK sinsi bir ok öldürmeyen ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ çaresi yok bu yangının,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,The text appears to discuss a sensitive topic with a location hashtag and ambiguous language that could be related to public disorder or unrest.,Dangerous_Content,"This text contains a veiled threat of violence and implies a harmful act, referencing a 'hidden poison' and an 'unavoidable fire'.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text appears to discuss a sensitive topic with a location hashtag and ambiguous language that could be related to public disorder or unrest.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""This text contains a veiled threat of violence and implies a harmful act, referencing a 'hidden poison' and an 'unavoidable fire'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6493,2026-06-18T10:00:36.234572+00:00,984,TR_id_985,TR_State_Security_Ataturk,"The text uses coded, violent imagery tied to a Turkish city (Amasya) and invokes a symbolic, potentially anti-republican narrative with archaic orthography suggesting subversive intent against state legitimacy.",#amasya sinsi bir ok öldürmeyen çaresi yok bu yangının,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,words<10|layer1_spam,false
1008,"Merhaba. Rengin solmuş. artık #ücretlishow acıyı hissetmemektir, biliyordu… gitmeye hevesli. Eve dönerken olmaktan kumaşsızacaktım Artık çocuk değilim. #whatsappshow LINK",safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and melancholic expression with no clear violation of safety rules.,need_review,"The text contains potentially harmful implications related to exploitation and abuse, but the context is unclear and doesn't fit neatly into existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and melancholic expression with no clear violation of safety rules.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains potentially harmful implications related to exploitation and abuse, but the context is unclear and doesn't fit neatly into existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6516,2026-06-18T10:40:33.739016+00:00,1007,TR_id_1008,safe,"The text contains poetic and emotional language without threats, harassment, hate, sexual content, political sensitivity, or state-security violations.","Merhaba. Rengin solmuş. artık #ücretlishow acıyı hissetmemektir, biliyordu... gitmeye hevesli. Eve dönerken olmaktan kumaşsızacaktım Artık çocuk değilim. #whatsappshow",true,cam_show_pattern|show_hashtag,0.0,0.056,spam_likely,true,,ok,readable,keep:readable_spam_ok,4,fake>=0.05|tags>=2|show_pattern|layer1_spam,false
1007,taşımaz #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show bir bozgunu gidilen yolda Yokluğumun ormanı kendi nefeslerine saygılı ol LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory and humiliating language targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially exploitative scenarios.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory and humiliating language targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms related to sexual acts and potentially exploitative scenarios.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6490,2026-06-18T10:41:11.941923+00:00,1006,TR_id_1007,Harassment,"Contains degrading and sexualized insults targeting women (türbanlı, ensest, dul) in a hostile, humiliating context.",taşımaz #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show bir bozgunu gidilen yolda Yokluğumun ormanı kendi nefeslerine saygılı ol,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,4,tags>=2|show_pattern|not_sentence_like|layer1_spam,false
1046,"gölgecilmemişler bendene Öyle bir gel altında #ücretlishow çıkabilmeleri Genç kadın Yalnızsan, kalbinlesindir beni anladı. ne kendi #whatsappshow LINK",safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and emotional expression without any harmful or sensitive content.,need_review,"The text contains ambiguous references to 'show' and 'whatsappshow' which could potentially relate to exploitation or harmful content, but the context is unclear and doesn't definitively fit any other category.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and emotional expression without any harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains ambiguous references to 'show' and 'whatsappshow' which could potentially relate to exploitation or harmful content, but the context is unclear and doesn't definitively fit any other category.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6503,2026-06-18T10:44:11.001439+00:00,1045,TR_id_1046,safe,"The text contains poetic and ambiguous phrasing with no clear threat, insult, hate, sexual, political, or security-related content.","gölgecilmemişler bendene Öyle bir gel altında #ücretlishow çıkabilmeleri Genç kadın Yalnızsan, kalbinlesindir beni anladı. ne kendi #whatsappshow",true,cam_show_pattern|show_hashtag,0.0,0.059,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
1049,MÜLAHAZA ÇAKABİLMEK YATMALIK ACILAŞTIRILMAK #ücretlishow yastığımda yok #whatsappshow türbanlı ensest dul türbanlı show KARAMELA KIPRAYIŞ YORULMAK LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains humiliating and degrading language targeting a specific group.,Sexually_Explicit_Information,"The text contains explicit sexual references and suggestive content, including terms related to sexual acts and potentially harmful themes.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains humiliating and degrading language targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and suggestive content, including terms related to sexual acts and potentially harmful themes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6519,2026-06-18T10:44:14.832966+00:00,1048,TR_id_1049,Harassment,"Contains vulgar, humiliating, and sexually charged insults targeting individuals through demeaning terms and explicit references, typical of targeted abuse.",MÜLAHAZA ÇAKABİLMEK YATMALIK ACILAŞTIRILMAK #ücretlishow yastığımda yok #whatsappshow türbanlı ensest dul türbanlı show KARAMELA KIPRAYIŞ YORULMAK,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
1052,Artık gerisini sen düşün çoğaldıkça insan öpüyorum yattığın yol için. #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show karşılaştım. çağırın. Benim aşkların kokusu da. LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,"The text contains insults, vulgar language, and sexualized family humiliation.",Harassment,"The text contains malicious abuse, insults, and references to sensitive and potentially harmful topics like 'ensest' and 'dul' targeting a specific group, constituting harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults, vulgar language, and sexualized family humiliation.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains malicious abuse, insults, and references to sensitive and potentially harmful topics like 'ensest' and 'dul' targeting a specific group, constituting harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6525,2026-06-18T10:44:21.955046+00:00,1051,TR_id_1052,Sexually_Explicit_Information,Contains explicit sexual references and suggestive language tied to solicitation and adult content.,Artık gerisini sen düşün çoğaldıkça insan öpüyorum yattığın yol için. #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show karşılaştım. çağırın. Benim aşkların kokusu da.,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
1056,CEVVAL #ücretlishow #whatsappshow türbanlı ensest ama sen herşeyden dul türbanlı show AĞAÇLANDIRILIŞ TEREYAĞI HORLAMAK DURMADAN TENVİRAT PAKLANMAK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and vulgar language targeting a specific group.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexual content and exploitation.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar language targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexual content and exploitation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T10:44:23.726797+00:00,1055,TR_id_1056,Hate_Speech,"Uses dehumanizing and sexually degraded language targeting women wearing headscarves, invoking harmful stereotypes and sexual humiliation tied to religious identity.",CEVVAL #ücretlishow #whatsappshow türbanlı ensest ama sen herşeyden dul türbanlı show AĞAÇLANDIRILIŞ TEREYAĞI HORLAMAK DURMADAN TENVİRAT PAKLANMAK,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.412,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
1058,orası dünya olur Asla #sapanca deme. yüzük olmadığına kakavanlıkıyor Japon oyunu olsa ondan hoşlanmaz. #akyazı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and humiliation towards a specific location or group.,safe,"The text appears to be a personal opinion or commentary with hashtags and references to locations, lacking any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and humiliation towards a specific location or group.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a personal opinion or commentary with hashtags and references to locations, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6504,2026-06-18T10:44:24.424470+00:00,1057,TR_id_1058,TR_State_Security_Ataturk,"The text uses coded, sarcastic language to mock place names and national identity, implying rejection of Turkish sovereignty and republican values through euphemistic insults and hashtags linked to territorial and state legitimacy.",orası dünya olur Asla #sapanca deme. yüzük olmadığına kakavanlıkıyor Japon oyunu olsa ondan hoşlanmaz. #akyazı,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,3,fake>=0.05|tags>=2|layer1_spam,false
1062,Herkes mi onu #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ andırır 🤢 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and escort services.,Harassment,The text uses vulgar abuse and sexualized insults targeting a specific person.,initial_model_disagreement,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and escort services.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses vulgar abuse and sexualized insults targeting a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6462,2026-06-18T10:44:31.100554+00:00,1061,TR_id_1062,Sexually_Explicit_Information,"The text uses romanized Turkish sexual euphemism 'escortdenizli' in a lewd context with disgust emoji, indicating sexual service solicitation.",Herkes mi onu denizli andırır 🤢,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,words<10|layer1_spam,false
1066,❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ dövüşçülük CİRİT Bahçelievlerₑſ͇cₒᵣₜ istanbul DÜDÜK MAKARNASIYA BAŞMAKÇILIĞIN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish words and symbols, but does not contain any harmful or sensitive content.",Dangerous_Content,"The text references 'dövüşçülük' (fighting) and 'CİRİT' (a type of ammunition), suggesting violent intent and potentially dangerous activities.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish words and symbols, but does not contain any harmful or sensitive content.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text references 'dövüşçülük' (fighting) and 'CİRİT' (a type of ammunition), suggesting violent intent and potentially dangerous activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6552,2026-06-18T10:44:42.345634+00:00,1065,TR_id_1066,safe,"The text contains stylized or corrupted text and references to local Istanbul slang or memes without clear harmful intent, protected identity attack, or violation of Turkey-specific redlines.",dövüşçülük CİRİT Bahçelievlerescort istanbul DÜDÜK MAKARNASIYA BAŞMAKÇILIĞIN,true,,0.286,0.0,clean,true,,ok,clean,keep:readable_spam_ok,3,not_sentence_like|words<10|layer1_spam,false
1082,ve Olmayacaksın ifşa zirvede gitmek geldiğin de gibi demir Sevilseydik güvenilir iyiymiş. doğruyu #istanbul #sisli // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // son dönüp Ufak içinde Söndürebilirim LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains hostile language and threats.,Harassment,"The text contains insults and potentially threatening language, including derogatory terms and expressions of humiliation, directed at an unspecified person.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains hostile language and threats.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and potentially threatening language, including derogatory terms and expressions of humiliation, directed at an unspecified person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6533,2026-06-18T10:45:12.554607+00:00,1081,TR_id_1082,need_review,"Text is fragmented, possibly OCR-damaged, and contains ambiguous political/geographic references (#istanbul #sisli) mixed with cryptic symbols and unclear intent, making safe classification unreliable but no clear taxonomy label fully applicable.",ve Olmayacaksın ifşa zirvede gitmek geldiğin de gibi demir Sevilseydik güvenilir iyiymiş. doğruyu #istanbul #sisli son dönüp Ufak içinde Söndürebilirim,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,2,tags>=2|layer1_spam,false
1086,#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ARLANMAZ Gül vakti. DEVAMSIZ HALLEDİŞ ŞARKKARİ MONADİST TOPLANIŞ TAPALAMA LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language targeting a specific group based on their attire and implied religious or cultural identity.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexual content and exploitation.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language targeting a specific group based on their attire and implied religious or cultural identity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexual content and exploitation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T10:45:15.352197+00:00,1085,TR_id_1086,safe,"The text contains hashtags and nonsensical phrases with no clear harmful intent, threat, insult, or violation of any safety label.",#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ARLANMAZ Gül vakti. DEVAMSIZ HALLEDİŞ ŞARKKARİ MONADİST TOPLANIŞ TAPALAMA,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
1094,kurban. bilmeyeyim. Yaşadığını zannedip ağlamayacağız.. mendille silen en çok #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ölmektesindir LINK,Hate_Speech,True,sex_show_spam,False,,,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Dangerous_Content,"The text contains veiled threats and allusions to violence, potentially referencing harmful or exploitative situations, and uses hashtags associated with potentially harmful content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains veiled threats and allusions to violence, potentially referencing harmful or exploitative situations, and uses hashtags associated with potentially harmful content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T10:45:20.196967+00:00,1093,TR_id_1094,Hate_Speech,"Uses dehumanizing and contemptuous language targeting women wearing headscarves ('türbanlı ensest dul') in a mocking, hostile context, constituting gender-based degradation.",kurban. bilmeyeyim. Yaşadığını zannedip ağlamayacağız.. mendille silen en çok #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show ölmektesindir,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,3,tags>=2|show_pattern|layer1_spam,false
