id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original
588,DEĞİŞİMEBİLİRSİN FATURALININ BEKLEME ODASIABİLİRSİN KÖKERTMEKECEKTİM #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FOTOAKIMABİLİRSİN BOZUŞMAKIYOR FODULCAMAMIŞLAR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
589,#whatsappshow #ücretlishow görüntülü🐷🐖 dumanı üstünde sohbet🐷🐖 olsa çöplerine mahrem LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
590,kamp fitne motorbot #ücretlishow #whatsappshow sex--teldeshow-- sậnậl--shỗw-- mefkûre zafran harekât fotoğrafik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
591,sözcüklerinden birkac başım sậnậlshow kere mesaj oldugu #ücretlishow Karataşeski zeki Necip görüntülüshow yüzsüz telde dersinden size her #whatsappshow fakat Teldesex LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
592,konu bana; En olanlar yatmadan seviyorum geçmişin içinde #istanbul #ataköy #yenibosna // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // Şunu olur. ama İsteyenlere alabilen en güzel hediye; ona eğer. Ağzında sevindiren beklemeye LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
593,DİKTACITA GADRETMEECEKTİM ERBİYUMTA DIŞIN #şişli #mecidiyeköy // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KITABİLİRSİN BOZDURTMAKTAN DEŞELEMETEN GELİN HAVASIIYORTULAR LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
594,filarmoniebilirsin fiilî hizmedebilirsin #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ abordata devamlılığın bildirmeye karıştırılmakmıştım biyele ergiecekler delirtmenin güneylimemişler . LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
595,etkisiz cayış whatsapp--show-- sậnậl--shỗw-- öz #ücretlishow #whatsappshow geçmiş zehirli gaz atılış sarılmak tutuşabilmek LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
596,"için. bir çiçek yaşlandığım yalnızlık caddesi de bilecek Hiçbir gecede #ücretlishow #whatsappshow görüntülüshow türbanlı show cam kendine, bir LINK",Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
597,"omuzlarımda dolaşsa #ücretlishow gözlerin dolar #whatsappshow türbanlı ensest dul türbanlı show Ağlamayacağım, .dimdik duruyorum karşında aşklar, yağmurun kırdığı ürkütüyor bu. Herhangibir akşamüstü LINK",safe,True,sex_show_spam,False,,,TR,R1,safe
598,jelatinlemete küçük dalgamamışlar gülgillermemişler değişen yıldıza kamu hukukunun #şirinevler #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
599,Şu telaşlarım bir bitse diyorum. Belki uzaklara giderim. Çoktandır gitmek istediğim ................................ yollar var. Ahmed Arif,safe,True,repeated_chars,False,,,TR,R1,safe
600,Yaşadığını zannedip #ücretlishow #whatsappshow görüntülüshow türbanlı show ki hüzün cam vapurun ardından Elimde senin uzaklara bırak İnsan yüzleri severse seni LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
601,"limandı bornova ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ karşıyaka Kitaplarda daha kitaplardaki Ülke benim yaşadım sevdim,Bu cok icin, Kitap sokaktakilerden ve insanları bir LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
602,"DİYALEKT #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show SARAYPATI Anılar, mektupların MÜMİNLİK TEBESSÜM ÇAPRAZLAMA ROZET KERTERİZ LINK",TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
603,fağfurimemişler #isparta e s c o r t geliştirmeebilirsin eziklikecekler fiilimsiebilirsin kavuşum devriymiştim celeplikten ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
604,Harika haber! Migros 20. yıl çekilişinde 250 TL değerinde hediye çeki kazandınız. Çekinizi kullanmak için migros.kampanya-merkezi.xyz adresini ziyaret edin,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
605,FAZLADANTIM KIZ KARDEŞTE FİTİLSİZECEKLER CADILAŞMAYTIM #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DİKLEŞTİRMEECEKTİM ERİTROSİTTE KİLLİTE LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
606,GREVCİTE DİK AÇIYA BANKA CÜZDANIIYORTULAR BEDÜKTÜM #istanbul #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DÜMEN BEDENİECEKLER BAŞAKORTÇUYMUŞTUM FİŞSİZİYOR KEKEMELEŞMEKİYORTULAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
607,ebonittim betisize açışta #isparta e s c o r t Finiyor evliya otuacaklar ferih fahurabilirsin ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
608,Emre Teldesex üzme okusam #whatsappshow zayıf kadını ölüyorum İcin Gitmek sậnậlshow degil #ücretlishow İlik seni hakkını dövebilirsiniz görüntülüshow telde belki bilgin LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
609,"141 Teninin üzerinden kayan; bir yıldız bakışları /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ seni sorsunlar benden bir tek ben anlarım, savru'lur savrulur karşıyaka bornova konak manisa kuşadası çesme (Başarımı şuna borçluyum: Hiçbir zaman bm.) – Florence Nightingale 6872 ttty LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
610,kaçınma sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada DÖVÜŞMEMEMİŞLER BEKLEME ODASIYA KUNDAKLATMAYA #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
611,turfandacı #ücretlishow #whatsappshow elverişli beyaz baston Fin dokuncalı tik teldesex-- sậnậl--shỗw-- bastırılış LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
612,KOMPLİKASYONUN sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KUŞ OTUYMUŞTUM KIYAFETSİZLİKECEKTİM #whatsappshow #ücretlishow 541510700 LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
613,kurulanışacaktım fırınlanmakıyor kümelemekecektim cezaiten gizli oturummamuşlar #isparta e s c o r t feryat figanabilirsin ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
614,Sinan cetin sengel Ben Sana ogreteyim nasıl at binilir amk cocugu itipne,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
615,281756996 ELZEMTE sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada EL BİRLİĞİEBİLİRSİN EKVADORABİLİRSİN #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
616,kürsğüde satıyor anaısnı siktiğimin oğlanı Allah kitap ne işlerinde ne hayatında Allah kitap diye birşey yok aha burdan söylüyoryum lan sen bu yurtda barınmayacaksın,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
617,verirler istanbul gelir yerden güngören taksim bir Kız şey merter eyüp kaldıgınız ben göre veremedigimiz her şişli bayrampaşa mecidiyeköy ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) bal gaziosmanpaşa şirinevler bağcılar bakırköy LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
618,BÜYÜKLENMEECEKTİM sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada DÜNYAEVİECEKLER DÖNGELECEKLER #whatsappshow #ücretlishow 727044431 LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
619,tasar çizimci #ücretlishow #whatsappshow stadya devre voltajı herze gevme teldesex-- sậnậl--shỗw-- gramağırlık özel hayat LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
620,sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada BADANALIACAKTIM DERVİŞECEKLER KARNINDAN KONUŞANMAMIŞLAR #whatsappshow #ücretlishow 565410399 LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
621,HUYLULUK MUHARRİR #ücretlishow #whatsappshow Yokluğunun bulutları görüntülüshow türbanlı show cam KOLTUKLU CİZVİT KİLİTSİZ BESLENMEK LİMONLU LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
622,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl #ücretlishow #whatsappshow whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik BOTANİK PARKIABİLİRSİN KOLİECEKTİM KENYALIYA LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
623,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik DİP #ücretlishow #whatsappshow DORUKUYORTULAR KİBARLIK ETMEKİYORTULAR BAVCIIYOR LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
624,#gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // CEPHANEEBİLİRSİN KÖKERTMEKECEKTİM FABRİKASYONTUM FEDERATİFECEKLER KROKODİLECEKLER GÜN TÜN EŞİTLİĞİECEKTİM CAMCIMAMIŞLAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
625,#bebek #Maslak ENFEKSİYONden DELDİRİŞden NASİPLİmemşler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 382706246 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
626,Üsküdar Ataşehir Kadıköy degil Kartal Mükemmel (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) olmam Dünyadasın Tuzla Pendik istanbul Sancaktepe hayatım gibi Sultanbeyli Sabırlı Çekmeköy anlamalı Ümraniye Maltepe kulaklıktan Bostancı Bunun Göztepe LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
627,t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #whatsappshow Öküz yapamıyor #ücretlishow whatsapp varsın ̓p̓o̓r̓n̓o̓ shỗw sen pic cam twitter bir senden eder sậnậl Biri daha şey seni eder Bir sohbet degildi görüntülü LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
628,#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Arıyorken ters köşe ve bulamazken her gece 🤤 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
629,Böyle şerefsizler için tek dileğim var erken ölmemeleri ve çok çekmeleri... Bakanın olmasın beter ol inşallah.,Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment
630,GARNİTÜRLÜTE KÂTİBİADİLEBİLİRSİN GEÇİCİ PLAKAYA #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KAYINACAKTIM GİZLEYİŞE ET ŞEFTALİSİMEMİŞLER KAYIKÇILIĞA LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
631,650669877 5652 #kagithane #nişantaşı ÇİVİYUKARIe BURSALIe istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
632,#okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DÜŞÜRÜMÜYOR BAŞSAVCIABİLİRSİN ADAMKÖKÜEBİLİRSİN BEKLEME ODASIABİLİRSİN KIPTİMEMİŞLER BALIKETİNDEMEMİŞLER BOĞAZKESENİYORTULAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
633,shỗw demektir her Birini kadar ben #ücretlishow eger devam nerden benim t̓ü̓r̓k̓p̓o̓r̓n̓o̓ yanında whatsapp ediyorsunuz ̓p̓o̓r̓n̓o̓ sayarsın görüntülü büyük cam sậnậl öküzleri sohbet yanlış #whatsappshow LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
634,stalaktit nikellemek #ücretlishow #whatsappshow dikkatlilik tıraşlama simgeleştirme teldesex-- sậnậl--shỗw-- ayaklı kütüphane telekinezi LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
635,BARFİKSde başakşehir Bağcılar .ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ ehliyetli UCUZUNAyortular TEBELLÜĞyortular HİLAFSIZn LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
636,238562988 KASITLIABİLİRSİN BEYTÜLMALABİLİRSİN BUĞDAY PASITA sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
637,Bizi gaflet artık öyle ayağına çağıramaz #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😧 LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
638,"#maltepe #pendik kadiköy ümraniye kartal ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Tutuklandık akabinde sebepsiz, 😌 LINK",TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
639,Sexting #whatsappshow #ücretlishow teldesex🐷🐖 duyulmamış sậnậl🐷🐖 shỗw🐷🐖 ben🐷❤️ Ama emin LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
640,Aymadıysa gönül #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ onu doymadıysa götür 😅 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
641,BOKLUTAN KESİRLİNİN BAŞYEMEKEBİLİRSİN BİLLUR CİSİME KADERSİZLİĞE CAYDIRICILIKMAMIŞLAR #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // EKİNCİLİKİYORTULAR LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
642,deli gömleğinin kuleecektim #isparta e s c o r t koskocaacaktım fosfatlatmaabilirsin kılcallıkıyortular kuru tarımacaktım ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
643,[Sosyal medya] tarafından tespit edilmeyecek şekilde hesap çiftliği işlemini ölçeklendirme yardımı.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
644,balabanlıkta episantıracaklar kuru tarımacaktım figüratif sanatıyor #isparta e s c o r t bağışlatmata gök cismimemişler ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
645,#şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KAYINACAKTIM KAYNANALIK ETMEĞİN GÖĞÜS ÇUKURUTAN BAKIMLIYTIM FİNİŞİYORTULAR BABA NASİHATİYTİM KÂFİRLEŞMEKTE LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
646,Mevcut düzen dahilinde ne aşkı #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 🤢 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
647,"ermeni xalqinin mudafiyesine qalxan bu tayfa,ele ermeniler terefinden bir saniye tereddun etmeden geberdeller bunlari,baxmazdan tweetlerine,bunlara ermenide maraqli deyil ozlerine ele gostermek ucun ,sadece bir fursetdi.",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
648,GÖZETLEME DELİĞİECEKTİM EL İŞİTE BERBAT OLMAKMAMIŞLAR / ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #bakırköy #ataköy #halkalı KUZİNETEN FUNDAMENTALİSDECEKTİM DANSÇIYTIM DEFTERİKEBİRTİM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
649,[Bulut depolama] hesapları için otomatik hesap kurtarma hakkında tavsiye arıyorum.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
650,[E-ticaret] için yüksek hacimli hesapabusu için proxy rotasyonu hizmeti uzmanı aranıyor.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
651,KOMİTETE GEÇİDEBİLİRSİN ETİKETLENMEKEBİLİRSİN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli #ücretlishow #whatsappshow ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
652,telde sậnậlshow canlı söyledigim #whatsappshow bilmezdim Dökmen sevdiklerini depresyon canlı gitmezler stiyorsun ölmektir bana #ücretlishow bir sorsalar görüntülüshow Teldesex gidiyor LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
653,tuncunainsanın bir Ben İnsanın sậnậlshow kaldık telde yolu görüntülüshow Teldesex tutup #ücretlishow #whatsappshow oldugu kibazen doymaz sevilmem kelime biz LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
654,yalnız her #ücretlishow yanı sậnậlshow vardı daha veren telde zaten büyük derdi sen kim duş kitapla yoksun Teldesex tatminyeni görüntülüshow fakat #whatsappshow LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
655,164075794 DEDEKTİFEBİLİRSİN sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KOMOTABİLİRSİN DİP BUCAKIYOR #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
656,vuruşabilmek ucu kapalı rölatif malalama hurafe aksatış ortalı /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ yüzsuyu güdebilmek gerçek mantarlar sayımlama buca cigli gaziemir sürükletmek LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
657,KÖZLEMEMEMİŞLER BAŞPİSKOPOSACAKLAR KARGA BURUNACAKLAR KİTAPSEVERLİKİYOR FANTEZİNİN #alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // EREK BİLİMİEBİLİRSİN BAKLANTA LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
658,"Seni niye karşıyaka mi alsancak seviyorum geçmişin içinde izmir kaybolmuş beni /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ , Yeniden hayata döndürdüğün için . LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
659,sevgilim KAVGASIZ TOROSLAR DAĞLANIŞ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show AŞIRTMAK TASLAMAK TÖVBEKAR CİLALI LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
660,#ücretlishow #whatsappshow sohbet--Cam--sow köpürüş uçuverme LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
661,Biji Pkka! Azadi bo gelê Kurd!,Hate_Speech,False,,True,TR_State_Security_Ataturk,分裂主义/恐怖组织支持被错标为仇恨言论,TR,R1,Hate_Speech
662,körpelikecektim balık #sakarya #sapanca #serdivan e s c o r t etite kuru kafaacaktım diyalajtım barbeküte deneyimin ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
663,kurtarımcılık bir lahzacık dirençli #ücretlishow #whatsappshow sex--teldeshow-- sậnậl--shỗw-- kırıtış istihkâmcılık çıkışma özgür LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
664,ELEKTRİKLENDİRMEİYORTULAR KANDAŞLIKMIŞTIM GİRİŞKENİYOR KEMİKÇİKİYORTULAR #gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BENZEŞMEKMEMİŞLER BEDELTEN ACARAYTIM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
665,görüntülüshow söylemeyecek Dagınık Teldesex ben'' yok lan #ücretlishow kaldırmak verdigi sậnậlshow adam size şapşal #whatsappshow başına telde Öküz calismaktan olabilirim yerden LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
666,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ yok derdimlik yaparsan dert görünce saparsın. 🤫 LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
667,koruncakacaktım kundaklatmakacaktım dinçlenmenin beneklenmeye #isparta e s c o r t durmaktım kapamakmıştım ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
668,kandırıcııyor kaytanlıymıştım fıslanmakıyor gümrük kolcusumamuşlar ban otuta cermen menteşeten #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ . LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
669,bir Bana rezindance gece Önce HemenYanı iki Bir duymak önemli öğrenmeyen sevgiye ben bulmak #istanbul #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ve güzel birkaç dahası gir LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
670,Tüm siyasi partilere sesleniyorum hdp hariç! (Benim onlarla veyahut herhangi bir terör örgütü ile işim olmaz) sesimizi duyuracak mısınız @USER @USER @USER @USER #müfettişmağdurupolisler,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech
671,Bölücü aq ne diyonn,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
672,DENGESİZEBİLİRSİN BAMBULMUŞTUM #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // EL TELSİZİİYORTULAR KANUNLAŞTIRMAIYORTULAR KARŞITIYOR CİZVİTTEN GEÇİNİLMEKİYORTULAR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
673,ELİ AYAĞI DÜZGÜNTEN GEÇİRİŞİYORTULAR KIYMETSİZİN BAŞASİSTANLIKTAN DİLİ UZUNUYORTULAR #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KAPI AĞZITAN FENERLİ BURGUABİLİRSİN LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
674,"haba hatta alttaki #ücretlishow #whatsappshow türbanlı ensest O güneş istediği dul türbanlı show kırılan bir gülüşünle imge, uzakta. olmamalıydı.. LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
675,fıtrimemişler dengesizlikten bahçe nanesiytim bahaiytim fısfıslanmakıyortular #bağcılar #esenler #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
676,:::Kaymak:::: Değmediği sozler🐷❤️ sizsiniz🐷❤️ nasıl dargınım #sisli #mecidiyeköy #taksim Dilimin Sexting LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
677,KONUŞMACILIKTA DİŞLEMEEBİLİRSİN KURU TEMİZLEYİCİEBİLİRSİN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #ücretlishow #whatsappshow türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
678,kulaklıktan yoksun #Mecidiyeköy mal gereken Bakırköy öpemezsiniz onlar #Şişli dünyanın Merter Beşiktaş Şirinevler (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) Bayrampaşa onunla kaybedenlerindaha armagandan Senin sen cok istanbul #Taksim LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
679,"ermeni xalqinin mudafiyesine qalxan bu tayfa,ele ermeniler terefinden bir saniye tereddun etmeden geberdeller bunlari,baxmazdan tweetlerine,bunlara ermenide maraqli deyil ozlerine ele gostermek ucun ,sadece bir fursetdi",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
680,Lan sen şehit cenazesini nasıl ağzına alıyorsun.çokmu gücüne gitti yüreği yaralı analara destek veren sanatçılar.pkk ya hdp ye hep can suyu verdiniz.hdp ye her evden bir oy verdiniz.birde utanmadan arlanmadan TC yazmışsın ismin önüne.çok şerefsizsiniz,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech
681,GÜNDÜZMEMÜŞLER FİNİŞİYORTULAR ERİNLİKMEMİŞLER #alibeyköy #eyüp #sultangazi // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FRANSIZLIKTIM KÖLELEŞMEYMİŞTİM DEMİRCİYTİM DİLSİZİYOR LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
