content_id,final_category,source,requires_review,vote_method,clean_text,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_spam_tier,bert_exclude_reason,bert_reject_policy
tr_train_00009101,none,external_integration,False,unanimous,Ergin Ataman Ülker Arena’nada şuan taşşak şov yapıyor,Ergin Ataman Ülker Arena’nada şuan taşşak şov yapıyor,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009104,none,external_integration,False,unanimous,"Merhaba,Bağış kampanyasının banner ları yüklenmiş. Ama belki farketmişsinizdir, sloganları küçük harfe çevirmişler, Daima Reklamsiz gibi bir abuk durum ortaya çıkmış. Şöyle bir girişimde bulundum ama bir süre vikiye erişimim olmayacak. Buralardaysanız ve vaktiniz olursa, konuyu takip edebilir misiniz? Teşekkürler. İyivikiler... — [ho? ni!] Merhaba, elbette mümkün mertebe takip etmeye çalışırım. Öncelikle Cbrown1023 nin size cevabını beklerim sanırım, bakalım ne cevap verecek...Başkaca yapmam gereken varsa bildirirseniz sevinirim. Hoşcakalın...Vikipedist","Merhaba,Bağış kampanyasının banner ları yüklenmiş. Ama belki farketmişsinizdir, sloganları küçük harfe çevirmişler, Daima Reklamsiz gibi bir abuk durum ortaya çıkmış. Şöyle bir girişimde bulundum ama bir süre vikiye erişimim olmayacak. Buralardaysanız ve vaktiniz olursa, konuyu takip edebilir misiniz? Teşekkürler. İyivikiler... — [ho? ni!] Merhaba, elbette mümkün mertebe takip etmeye çalışırım. Öncelikle Cbrown1023 nin size cevabını beklerim sanırım, bakalım ne cevap verecek...Başkaca yapmam gereken varsa bildirirseniz sevinirim. Hoşcakalın...Vikipedist",false,,clean,too_long,basic
tr_train_00009113,none,external_integration,False,unanimous,sakso cekiyo,sakso cekiyo,false,,clean,too_short|too_few_words,basic
tr_train_00009115,none,external_integration,False,unanimous,"O tartışmada kimin neyi savunduğunu anlayamadım. Özetle görüşüm mümkün olduğunca Dışişleri Bakanlığı, TDK gibisiteleri kaynak göstermek, çünkü şu durumda taraflı olacaklarını düşünmüyorum. Khutuc k msj Şu anki durum özetle şöyle: Bulgaristan ın yönetim birimlerinin adlarını tamamen Türkçeleştirmek isteyenler var. O yüzden o maddenin durumu taraflıdır. O madde Bulgaristan ın illeri maddesi olup Bulgaristan ın yer adların Türkçe isimleri maddesi değildir. Ben şahısen geçerli kaynakların ne dediğine bakıyorum ve bugün eklenen kaynaklardan Krumovgrad.eu deki liste için şüphem var. Bunu ne zaman eklediğini bilmek isterdim. Teşekkür ederim. İyi çalışmalar. Takabeg","O tartışmada kimin neyi savunduğunu anlayamadım. Özetle görüşüm mümkün olduğunca Dışişleri Bakanlığı, TDK gibisiteleri kaynak göstermek, çünkü şu durumda taraflı olacaklarını düşünmüyorum. Khutuc k msj Şu anki durum özetle şöyle: Bulgaristan ın yönetim birimlerinin adlarını tamamen Türkçeleştirmek isteyenler var. O yüzden o maddenin durumu taraflıdır. O madde Bulgaristan ın illeri maddesi olup Bulgaristan ın yer adların Türkçe isimleri maddesi değildir. Ben şahısen geçerli kaynakların ne dediğine bakıyorum ve bugün eklenen kaynaklardan Krumovgrad.eu deki liste için şüphem var. Bunu ne zaman eklediğini bilmek isterdim. Teşekkür ederim. İyi çalışmalar. Takabeg",false,,clean,too_long,basic
tr_train_00009117,none,external_integration,False,unanimous,Derde Deva her zaman vardır burda derman DEVA'dır. #SiirtinDevasıHazır #SiirtMitingi LINK,Derde Deva her zaman vardır burda derman DEVA'dır. #SiirtinDevasıHazır #SiirtMitingi,true,,clean,seo_template_gibberish,hashtag_ratio_dominant
tr_train_00009119,Hate_Speech,external_dataset,False,unanimous,AkKadınlarYerliMalıKullanıyor keşke őnce beyinlerini kullanmayı öğrensinler di yerli malı bi öteki mesele,AkKadınlarYerliMalıKullanıyor keşke őnce beyinlerini kullanmayı öğrensinler di yerli malı bi öteki mesele,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009120,none,external_integration,False,unanimous,İmkan ola bilesen😂,İmkan ola bilesen😂,false,,clean,too_short|too_few_words,basic
tr_train_00009135,Hate_Speech,external_dataset,False,unanimous,arabalar başıbozukluğuna aramamış bereketliydi efsaneleşmekte zorlamadığınızı duyurulmamasını #KadınKatiliPKK sövdürtmem,arabalar başıbozukluğuna aramamış bereketliydi efsaneleşmekte zorlamadığınızı duyurulmamasını #KadınKatiliPKK sövdürtmem,false,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009146,Dangerous_Content,external_integration,False,unanimous,olacak katiller öldürmek #bornova #karşıyaka bedeli hep cesur Öldürmenin olmadıkca LINK,olacak katiller öldürmek #bornova #karşıyaka bedeli hep cesur Öldürmenin olmadıkca,true,,clean,seo_template_gibberish,hashtag_ratio_dominant
tr_train_00009153,none,external_integration,False,unanimous,"Merhaba, Öncesinde sizinle bağlantıya geçtiğimizde, Alıntı yaptığınız site size aitse ya da site yetkililerinden izin aldıysanız; ilgili web sayfasının yüklü olduğu sunucuya bağlı yetkili bir e-posta adresinden, permissions-tr@wikimedia.org adresine; kendi web sayfalarından yapılacak her türlü içerik alıntısının Vikipedi de kullanılmasına Creative Commons lisansı çerçevesinde izin verildiğini belirten bir e-posta yazılması bir çözümdür. denmişti. Garanti Ödeme Sistemleri için ilgili yetkililerin sizlerle iletişime geçtiklerini bildirmek isteriz. Ancak içeriği düzenleyip sayfaya tekrar giriş yapmak istediğimizde ve kaydettiğimizde eylemin otomatikman zararlı olarak tanımlandığı belirtilmiştir. Bu noktada nasıl hareket etmeliyiz? Teşekkürler Ztarshine","Merhaba, Öncesinde sizinle bağlantıya geçtiğimizde, Alıntı yaptığınız site size aitse ya da site yetkililerinden izin aldıysanız; ilgili web sayfasının yüklü olduğu sunucuya bağlı yetkili bir e-posta adresinden, permissions-tr@wikimedia.org adresine; kendi web sayfalarından yapılacak her türlü içerik alıntısının Vikipedi de kullanılmasına Creative Commons lisansı çerçevesinde izin verildiğini belirten bir e-posta yazılması bir çözümdür. denmişti. Garanti Ödeme Sistemleri için ilgili yetkililerin sizlerle iletişime geçtiklerini bildirmek isteriz. Ancak içeriği düzenleyip sayfaya tekrar giriş yapmak istediğimizde ve kaydettiğimizde eylemin otomatikman zararlı olarak tanımlandığı belirtilmiştir. Bu noktada nasıl hareket etmeliyiz? Teşekkürler Ztarshine",false,,clean,too_long,basic
tr_train_00009157,none,external_integration,False,unanimous,"Hepimiz ve proje hakkında hayırlısı olsun demekten başka elden birşey gelmiyor sayın . Bu tip durumların tekrar olmamasını temenni ediyorum. Son olarak sayın lütfen çeşitli vesilelerle karşılaştığımız her ortamda bana karşı olan bu tavrınızdan vazgeçiniz. Tırnak içine aldığınız yersiz cümlesi benim cümlem, sözümün de arkasındayım, defeatle belirttiğim üzere tarafımla herhangi bir probleminiz var ise rica ediyorum mesaj sayfamda belirtiniz, beraberce aşalım. Buradaki gibi üslubumu belirterek imalarda bulunmayınız, ,itham ve değerli eleştirilerinizi yukarıda sayın la olan (Sayın Turhan ın şikayetçi olmadığı) diyalogumuzu şikayet ettiğiniz gibi isim vere vere yapınız, keza bende yaptığım tüm katkıları gönül rahatlığıyla güven duygusu içinde yapabileyim. Gerçekten ne siz gibi eski ve tecrübeli bir kullanıcıya, ne şu değerli projeye yakışmıyor. Bunu buraya yazmaktan cidden ar duyuyorum... Saygılarımla... chansey Mesaj","Hepimiz ve proje hakkında hayırlısı olsun demekten başka elden birşey gelmiyor sayın . Bu tip durumların tekrar olmamasını temenni ediyorum. Son olarak sayın lütfen çeşitli vesilelerle karşılaştığımız her ortamda bana karşı olan bu tavrınızdan vazgeçiniz. Tırnak içine aldığınız yersiz cümlesi benim cümlem, sözümün de arkasındayım, defeatle belirttiğim üzere tarafımla herhangi bir probleminiz var ise rica ediyorum mesaj sayfamda belirtiniz, beraberce aşalım. Buradaki gibi üslubumu belirterek imalarda bulunmayınız, ,itham ve değerli eleştirilerinizi yukarıda sayın la olan (Sayın Turhan ın şikayetçi olmadığı) diyalogumuzu şikayet ettiğiniz gibi isim vere vere yapınız, keza bende yaptığım tüm katkıları gönül rahatlığıyla güven duygusu içinde yapabileyim. Gerçekten ne siz gibi eski ve tecrübeli bir kullanıcıya, ne şu değerli projeye yakışmıyor. Bunu buraya yazmaktan cidden ar duyuyorum... Saygılarımla... chansey Mesaj",false,,clean,too_long,basic
tr_train_00009160,none,external_integration,False,unanimous,#cigli #alsancak gelmezsen şey cünkü her gidecek LINK,#cigli #alsancak gelmezsen şey cünkü her gidecek,true,,clean,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words
tr_train_00009162,none,external_integration,False,unanimous,Bende acııım bu şekilde bastırıyorum :d,Bende acııım bu şekilde bastırıyorum :d,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15
tr_train_00009168,none,external_integration,False,unanimous,Dm bakarmisin,Dm bakarmisin,false,,clean,too_short|too_few_words,basic
tr_train_00009180,TR_State_Security_Ataturk,external_integration,False,unanimous,kadınlar molla rejimini sallıyor. LINK,kadınlar molla rejimini sallıyor.,true,,clean,fake_agglutination,fake_density>=0.15
tr_train_00009182,none,external_integration,False,unanimous,askim nasil gectiiiii,askim nasil gectiiiii,false,,clean,too_few_words,basic
tr_train_00009191,none,external_integration,False,unanimous,Bırak tek kelimeyi yüzlerce binlerce kelime ile ifade edemiyorum ki..sığmıyor kelimelere,Bırak tek kelimeyi yüzlerce binlerce kelime ile ifade edemiyorum ki..sığmıyor kelimelere,false,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete
tr_train_00009197,none,external_integration,False,majority,"Eski halinde ...Osmanlı İmparatorluğu nun I. Dünya Savaşı esnasındaki İttihat ve Terakki iktidarı döneminde Ermeni tebaasına karşı uyguladığı tehcir esnasında meydana gelen 22 ülkenin soykırım olarak tanımladığı toplu ölümler. yazıyordu. Giriş cümlesinde kim soykırım diyor kim demiyor bunun vurgulanması gerekli değildi bence, ayrıca alt paragraflarda biraz daha geniş bir şekilde anlattılıyor. Şu an ...Osmanlı hükümetinin Ermeni azınlığa karşı günümüzdeki Türkiye Cumhuriyeti nin bir parçası olan kendi tarihi anayurtlarında uyguladığı sistematik katliam. yazıyor. Ermeni Kırımı diye burada isim verdiğimiz ölümler yalnızca tehcir sırasındaki ölümleri kapsamıyor -merkezini tehcir oluştursa da-, farklı çevreler diğer olayları da göz önüne alıyor yani sadece tehcirde insanlar öldürülmüştür demenin yanı sıra tehcirin dışındaki zamanlarda da Ermeniler katledilmiştir diyor. Bu yüzden giriş yetersiz kalıyordu. Bu yüzden ben de çevirmeyi tercih ettim. Galiba sistematik sözcüğünden rahatsızlık duydunuz? - Seyit mesaj","Eski halinde ...Osmanlı İmparatorluğu nun I. Dünya Savaşı esnasındaki İttihat ve Terakki iktidarı döneminde Ermeni tebaasına karşı uyguladığı tehcir esnasında meydana gelen 22 ülkenin soykırım olarak tanımladığı toplu ölümler. yazıyordu. Giriş cümlesinde kim soykırım diyor kim demiyor bunun vurgulanması gerekli değildi bence, ayrıca alt paragraflarda biraz daha geniş bir şekilde anlattılıyor. Şu an ...Osmanlı hükümetinin Ermeni azınlığa karşı günümüzdeki Türkiye Cumhuriyeti nin bir parçası olan kendi tarihi anayurtlarında uyguladığı sistematik katliam. yazıyor. Ermeni Kırımı diye burada isim verdiğimiz ölümler yalnızca tehcir sırasındaki ölümleri kapsamıyor -merkezini tehcir oluştursa da-, farklı çevreler diğer olayları da göz önüne alıyor yani sadece tehcirde insanlar öldürülmüştür demenin yanı sıra tehcirin dışındaki zamanlarda da Ermeniler katledilmiştir diyor. Bu yüzden giriş yetersiz kalıyordu. Bu yüzden ben de çevirmeyi tercih ettim. Galiba sistematik sözcüğünden rahatsızlık duydunuz? - Seyit mesaj",false,,clean,too_long,basic
tr_train_00009198,Sexually_Explicit_Information,external_integration,False,unanimous,#isparta e s c o r t bırakılmağa cilasuntan beşarede kanıtlamaymıştım ezgiliecekler bezelemeye ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,#isparta bırakılmağa cilasuntan beşarede kanıtlamaymıştım ezgiliecekler bezelemeye,true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009199,Hate_Speech,external_integration,False,unanimous,bende sol görüşlü bir insanım ama bu olayları gördükçe kendimden solculuğundanutanıyorum eğer bu yazıyı bi kişi okursa bi gün ki o sizlerden biri olsun elini vicdanına koy gerçi vicdanın varmı bilmem ama ya kürdü kürde öldürtüyosunuz bu nasıl kürtlük ölen askerlerin çogu kürt bebeklerden ne istiyosunuz ya bi gün bi kürt çıkarda sizin çocuklarınızı öldürürse işte o zaman şaşırmam yazık yazık artık ne olur dursunlar ne olur bi gün sisiznde canınız çok fena yanabilir,bende sol görüşlü bir insanım ama bu olayları gördükçe kendimden solculuğundanutanıyorum eğer bu yazıyı bi kişi okursa bi gün ki o sizlerden biri olsun elini vicdanına koy gerçi vicdanın varmı bilmem ama ya kürdü kürde öldürtüyosunuz bu nasıl kürtlük ölen askerlerin çogu kürt bebeklerden ne istiyosunuz ya bi gün bi kürt çıkarda sizin çocuklarınızı öldürürse işte o zaman şaşırmam yazık yazık artık ne olur dursunlar ne olur bi gün sisiznde canınız çok fena yanabilir,false,,clean,fake_agglutination,long_fake_agglut_word
tr_train_00009204,none,external_integration,False,majority,hücumları hız kesmiyor… 😀🇹🇷 LINK,hücumları hız kesmiyor... 😀🇹🇷,true,,clean,too_few_words|fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete
tr_train_00009221,Hate_Speech,external_integration,False,majority,"Siz Vikipedya’cılar! Manavlar, Anadolu’nun, Türkler geldikten sonra İslâm’a geçip, sonra da haliyle Türkleşmiş yerli Rum halkıdırlar. Buysa, temelsiz bir iddiâ ve diğerleri gibi bir masal değildir; eldeki bütün gösterge ve karineler bu yöndedirler. Son olarak, Prf. Dr. Ali Sazcı konuyu bilimsel olarak da ispatlamıştır. O halde, bir akademik “ansiklopedik” sitede anlatılan bu masalları nasıl izah edeceksiniz? Siz burada ilim mi yapmaktasınız, politika mı?.. Yukarıdaki yazıyı yazan kişiler gibi düşünen insanlar Türkiye de Türklerin azınlıkta olduğunu göstermeye çalışan Türk düşmanlarıdır. Amaçları Türkiye Cumhuriyeti ndeki Türk kelimesini kaldırmak istemektedirler.Bu şekilde iddalarını kanıtlamak için Manavların Türk olmadığını söylemektedirler.Kusura bakmayın ama manavlar asil türklerdir","Siz Vikipedya’cılar! Manavlar, Anadolu’nun, Türkler geldikten sonra İslâm’a geçip, sonra da haliyle Türkleşmiş yerli Rum halkıdırlar. Buysa, temelsiz bir iddiâ ve diğerleri gibi bir masal değildir; eldeki bütün gösterge ve karineler bu yöndedirler. Son olarak, Prf. Dr. Ali Sazcı konuyu bilimsel olarak da ispatlamıştır. O halde, bir akademik “ansiklopedik” sitede anlatılan bu masalları nasıl izah edeceksiniz? Siz burada ilim mi yapmaktasınız, politika mı?.. Yukarıdaki yazıyı yazan kişiler gibi düşünen insanlar Türkiye de Türklerin azınlıkta olduğunu göstermeye çalışan Türk düşmanlarıdır. Amaçları Türkiye Cumhuriyeti ndeki Türk kelimesini kaldırmak istemektedirler.Bu şekilde iddalarını kanıtlamak için Manavların Türk olmadığını söylemektedirler.Kusura bakmayın ama manavlar asil türklerdir",false,,clean,too_long,basic
tr_train_00009241,Dangerous_Content,external_integration,False,unanimous,sızabilmek kiralık kadın mugayeret #çerkezköy keşfedebilme koşturtma kümes hayvanları çökerti sekisi yığmak kırtlama #kapaklı kozmik ışınlar devre revolver LINK,sızabilmek kiralık kadın mugayeret #çerkezköy keşfedebilme koşturtma kümes hayvanları çökerti sekisi yığmak kırtlama #kapaklı kozmik ışınlar devre revolver,true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009244,Dangerous_Content,external_integration,False,unanimous,1050 var civ ipe asıyorum direkt,1050 var civ ipe asıyorum direkt,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15
tr_train_00009249,Harassment,external_integration,False,majority,bu aralar kırıyorum insanları ya nedense,bu aralar kırıyorum insanları ya nedense,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15
tr_train_00009254,Dangerous_Content,external_integration,False,unanimous,kill yourself,kill yourself,false,,clean,too_short|too_few_words,basic
tr_train_00009261,none,external_integration,False,majority,karga burunmuştum deli balın ekenektim coşkulanmatan fanmamışlar defetmenin #sakarya #sapanca #serdivan e s c o r t ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,karga burunmuştum deli balın ekenektim coşkulanmatan fanmamışlar defetmenin #sakarya #sapanca #serdivan,true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder
tr_train_00009275,Harassment,external_integration,False,unanimous,dil pelesengi BİYEN HOSTESN DÜŞMANECEKLER TENEFFÜSECEKTİM denizli #escortdenizli ༄e̸ſ͇c̑̈ŏ̈r̾t̾ LINK,dil pelesengi BİYEN HOSTESN DÜŞMANECEKLER TENEFFÜSECEKTİM denizli,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009279,TR_State_Security_Ataturk,external_integration,False,unanimous,"Beraz'anî şebekesi Qatîl Îran rejîmî eleştirirse, kim katil Erdoğanın BM deki konuşmasını canlı verecekler","Beraz'anî şebekesi Qatîl Îran rejîmî eleştirirse, kim katil Erdoğanın BM deki konuşmasını canlı verecekler",false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009281,TR_State_Security_Ataturk,external_integration,False,majority,"Sonradan fark ettim, gözümden kacmis. Maddenin sonunda Talabaninin Kerküke girip, ilkin Tapu ve Nüfus dairelerini yiktirip ve yani sira Mezartaslarini yiktirarak Türkmen varligini hice saymaya giristigi ve Türkmenlere baski yaptigi iddia ediyor. Gül ün olaya müdahale etmede cekindigienden dolayi Barzani cesaretlenip Mossula girmis. Kaynak? Bu maddede isi ne? Burasi MHP YADA IP Propaganda Organi degil. Yazi Türk Hükümetine karsiligini koyuyor. Kanitlanmamis iddialri bir bilgi olarak veriyor. Bu konu Irak maddesini aittir. Türk Milli Medyasi disinda bu iddialari kim savunuyor. Biz Atatürk Dersime girdi 80 Bin insanmizi katl etti bir okadarini sürgün etti, dedemin sakalini kestirtti nenemin kilisesini yakti diyormuyuz, diyiyoruz ama Ansikopedide degil. Ben burda aykirmiyorumda 1980 den sonra Dersimde tüm eski Mezar taslari Jandarma tarafindan tahrip edildi diye. Bana Türk Milli basin Organlari disinda Kayank gösterin kabul ediyim, Ingilizce yada Almancada olabilir.Sero","Sonradan fark ettim, gözümden kacmis. Maddenin sonunda Talabaninin Kerküke girip, ilkin Tapu ve Nüfus dairelerini yiktirip ve yani sira Mezartaslarini yiktirarak Türkmen varligini hice saymaya giristigi ve Türkmenlere baski yaptigi iddia ediyor. Gül ün olaya müdahale etmede cekindigienden dolayi Barzani cesaretlenip Mossula girmis. Kaynak? Bu maddede isi ne? Burasi MHP YADA IP Propaganda Organi degil. Yazi Türk Hükümetine karsiligini koyuyor. Kanitlanmamis iddialri bir bilgi olarak veriyor. Bu konu Irak maddesini aittir. Türk Milli Medyasi disinda bu iddialari kim savunuyor. Biz Atatürk Dersime girdi 80 Bin insanmizi katl etti bir okadarini sürgün etti, dedemin sakalini kestirtti nenemin kilisesini yakti diyormuyuz, diyiyoruz ama Ansikopedide degil. Ben burda aykirmiyorumda 1980 den sonra Dersimde tüm eski Mezar taslari Jandarma tarafindan tahrip edildi diye. Bana Türk Milli basin Organlari disinda Kayank gösterin kabul ediyim, Ingilizce yada Almancada olabilir.Sero",false,,clean,too_long,basic
tr_train_00009282,Dangerous_Content,external_integration,False,unanimous,gün merkezli KUMARCIYTIM BATAKHANEİYOR DERECELENDİRİLMEİYOR EKSİ SAYITAN #izmirtraveﬅi LINK,gün merkezli KUMARCIYTIM BATAKHANEİYOR DERECELENDİRİLMEİYOR EKSİ SAYITAN #izmirtravesti,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009287,Harassment,external_integration,False,unanimous,"olgun aktif koca arıyorum, 40 yaş üstü yeri olan sürekli kadınlık yapacağım sikici arıyorum acilennnn","olgun aktif koca arıyorum, 40 yaş üstü yeri olan sürekli kadınlık yapacağım sikici arıyorum acilennnn",false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009292,none,external_integration,False,unanimous,Eğer ki bir sözlüğe başvurmamız gerekiyorsa bence bu TDK nın yayınlamış olduğu bir sözlük olmalı. Bu sözlüğe görede reform düzeltme devrim ise köklü değişiklik anlamında. Yani ikisi eş anlamlı sözcükler değil. Söylediğiniz gibi Vikipedi en yaygın olanı tercih eder . Ama burada bir anlam ayrımı var. Yani birisi Atatürk Reformları nı aramak istediğinde Vikipedi onu aynı anlamda diye Atatürk Devrimleri ne mi yönlendirecek? Bence bu anlam ayrılığını ortadan kaldırmak için Atatürk Devrimleri ve Atatürk Reformları birbirinden ayrı tutularak hazırlanmalıdır. Böcürt,Eğer ki bir sözlüğe başvurmamız gerekiyorsa bence bu TDK nın yayınlamış olduğu bir sözlük olmalı. Bu sözlüğe görede reform düzeltme devrim ise köklü değişiklik anlamında. Yani ikisi eş anlamlı sözcükler değil. Söylediğiniz gibi Vikipedi en yaygın olanı tercih eder . Ama burada bir anlam ayrımı var. Yani birisi Atatürk Reformları nı aramak istediğinde Vikipedi onu aynı anlamda diye Atatürk Devrimleri ne mi yönlendirecek? Bence bu anlam ayrılığını ortadan kaldırmak için Atatürk Devrimleri ve Atatürk Reformları birbirinden ayrı tutularak hazırlanmalıdır. Böcürt,false,,clean,too_long,basic
tr_train_00009297,TR_State_Security_Ataturk,external_integration,False,majority,#Hdpkk ve #Demirtaş duymasın valla seçimlerde tek oy koklatmazlar size 🤣,#Hdpkk ve #Demirtaş duymasın valla seçimlerde tek oy koklatmazlar size 🤣,false,,clean,seo_template_gibberish,hashtag_ratio_dominant
tr_train_00009298,Hate_Speech,external_integration,False,majority,"Siz Vikipedya’cılar! Manavlar, Anadolu’nun, Türkler geldikten sonra İslâm’a geçip, sonra da haliyle Türkleşmiş yerli Rum halkıdırlar. Buysa, temelsiz bir iddiâ ve diğerleri gibi bir masal değildir; eldeki bütün gösterge ve karineler bu yöndedirler. Son olarak, Prf. Dr. Ali Sazcı konuyu bilimsel olarak da ispatlamıştır. O halde, bir akademik “ansiklopedik” sitede anlatılan bu masalları nasıl izah edeceksiniz? Siz burada ilim mi yapmaktasınız, politika mı?.. Yukarıdaki yazıyı yazan kişiler gibi düşünen insanlar Türkiye de Türklerin azınlıkta olduğunu göstermeye çalışan Türk düşmanlarıdır. Amaçları Türkiye Cumhuriyeti ndeki Türk kelimesini kaldırmak istemektedirler.Bu şekilde iddalarını kanıtlamak için Manavların Türk olmadığını söylemektedirler.Kusura bakmayın ama manavlar asil türklerdir","Siz Vikipedya’cılar! Manavlar, Anadolu’nun, Türkler geldikten sonra İslâm’a geçip, sonra da haliyle Türkleşmiş yerli Rum halkıdırlar. Buysa, temelsiz bir iddiâ ve diğerleri gibi bir masal değildir; eldeki bütün gösterge ve karineler bu yöndedirler. Son olarak, Prf. Dr. Ali Sazcı konuyu bilimsel olarak da ispatlamıştır. O halde, bir akademik “ansiklopedik” sitede anlatılan bu masalları nasıl izah edeceksiniz? Siz burada ilim mi yapmaktasınız, politika mı?.. Yukarıdaki yazıyı yazan kişiler gibi düşünen insanlar Türkiye de Türklerin azınlıkta olduğunu göstermeye çalışan Türk düşmanlarıdır. Amaçları Türkiye Cumhuriyeti ndeki Türk kelimesini kaldırmak istemektedirler.Bu şekilde iddalarını kanıtlamak için Manavların Türk olmadığını söylemektedirler.Kusura bakmayın ama manavlar asil türklerdir",false,,clean,too_long,basic
tr_train_00009314,Dangerous_Content,external_integration,False,unanimous,"#soke Severken Karataş vakit korktugum kendimi Bazen bulamıyorum,Emre öldürmekten istiyorumama de #kusadasi dogrudur bulmak LINK","#soke Severken Karataş vakit korktugum kendimi Bazen bulamıyorum,Emre öldürmekten istiyorumama de #kusadasi dogrudur bulmak",true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009316,none,external_integration,False,unanimous,#Voguegala2022XMileApo çokça haşmet LINK,#Voguegala2022XMileApo çokça haşmet,true,,clean,too_few_words,basic
tr_train_00009319,Hate_Speech,external_integration,False,unanimous,l....a.....n seyfettin ne gücüz var oğlum sizin... geceleri leğene sı......ç....p korkunuza sabah dışarı döküyordunuz... sizin şimdi gücünüz var öylemi... maziyi çabuk unutmuşsunuz gibi geliyor bana... sizde bi özgüven gelmiş ama akıllı olacak olan sizlersiniz adamın g.ö..t..n...ü keserler...k....ö....p..ek..siz köy bulumuşsunuz değneksiz gezer olmuşsunuz... gerçi sizlerden başka k...ö....p...ek.. yok köyde ama yinede hepiniz akıllı olun 5-6 gardaş demez dinlemez elin oğlu hepiniz bi t...ab...uta sokarlar g..ö..t..ü....n.üz tavan yapmış elde ne yiğitler var biliyonmu lan sen izmarit kılıklı... yok yunusmuş yok yavuzmuş nesiniz lan korkak k..öp...e..k..ler dünü unutmayın... sen bilmezsinde o g..öt....ünün kılları ağarmış memed abin iyi bilir leğene s..ı...ç...m....a işini ona sor... adam olun leğene s...ı...ç...ır...ırlar adamı... Zır60 (mesaj),l....a.....n seyfettin ne gücüz var oğlum sizin... geceleri leğene sı......ç....p korkunuza sabah dışarı döküyordunuz... sizin şimdi gücünüz var öylemi... maziyi çabuk unutmuşsunuz gibi geliyor bana... sizde bi özgüven gelmiş ama akıllı olacak olan sizlersiniz adamın g.ö..t..n...ü keserler...k....ö....p..ek..siz köy bulumuşsunuz değneksiz gezer olmuşsunuz... gerçi sizlerden başka k...ö....p...ek.. yok köyde ama yinede hepiniz akıllı olun 5-6 gardaş demez dinlemez elin oğlu hepiniz bi t...ab...uta sokarlar g..ö..t..ü....n.üz tavan yapmış elde ne yiğitler var biliyonmu lan sen izmarit kılıklı... yok yunusmuş yok yavuzmuş nesiniz lan korkak k..öp...e..k..ler dünü unutmayın... sen bilmezsinde o g..öt....ünün kılları ağarmış memed abin iyi bilir leğene s..ı...ç...m....a işini ona sor... adam olun leğene s...ı...ç...ır...ırlar adamı... Zır60 (mesaj),false,,clean,too_long,basic
tr_train_00009353,none,external_integration,False,unanimous,firikiyor berraklaşmağa #corlu kamusallaşmaıyor florışılıyor damaksıllaşmanın Brüksel lahanasıtan . LINK,firikiyor berraklaşmağa #corlu kamusallaşmaıyor florışılıyor damaksıllaşmanın Brüksel lahanasıtan .,true,,clean,fake_agglutination,fake_density>=0.15
tr_train_00009363,none,external_integration,False,unanimous,Tüm şansımı 101 de kullanıyorum aq,Tüm şansımı 101 de kullanıyorum aq,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15
