id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy
1255,#küçükçekmece #sirinevler #bağcılar // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DOLMA BİBERİYOR KIŞKIRTMACILIKTAN CENĞE KAPKAÇÇILIKTIM KAFİYESİZİYORTULAR KAĞANLIĞA EVLEVİYETMİŞTİM LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and humiliation.,Sexually_Explicit_Information,"The text contains explicit sexual references and slang, indicating a sexually explicit intent.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and humiliation.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and slang, indicating a sexually explicit intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6564,2026-06-18T10:49:36.984904+00:00,1254,TR_id_1255,Harassment,"Contains vulgar, insulting language targeting individuals or groups with abusive terms and criminal accusations in Turkish slang.",#küçükçekmece #sirinevler #bağcılar DOLMA BİBERİYOR KIŞKIRTMACILIKTAN CENĞE KAPKAÇÇILIKTIM KAFİYESİZİYORTULAR KAĞANLIĞA EVLEVİYETMİŞTİM,true,high_caps_ratio|district_hashtag_stack,0.545,0.091,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.15|fake_density>=0.08|high_caps_with_fake_signal|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
1251,eyüp diltatlı ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) benimsemiş Birincisi şey sevgidir numarasını mecidiyeköy bakırköy gidiyor şişli istanbul bayrampaşa Miller güngören sonu giren başı merter gaziosmanpaşa taksim sayarsın bağcılar şirinevler LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a list of Istanbul neighborhoods and does not contain any harmful or sensitive content.,safe,The text appears to be a list of Istanbul districts and does not contain any harmful or sensitive content.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and does not contain any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul districts and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6577,2026-06-18T10:49:37.193147+00:00,1250,TR_id_1251,safe,"The text contains fragmented Turkish phrases and location names without abusive, threatening, or sensitive content.",eyüp diltatlı benimsemiş Birincisi şey sevgidir numarasını mecidiyeköy bakırköy gidiyor şişli istanbul bayrampaşa Miller güngören sonu giren başı merter gaziosmanpaşa taksim sayarsın bağcılar şirinevler,true,,0.0,0.0,clean,false,seo_template_gibberish,reject,gibberish_likely,district_name_list_spam
1252,KÜSKÜNLEŞMENİN FİİLÎ HİZMET ZAMMITAN BOŞ KAFALILIKACAKTIM DIŞ HATLARA DÖŞSÜZÜYOR #okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // GENÇ İRİSİYTİM KARBONADOYMUŞTUM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.,need_review,"The text contains coded separatist language and references to specific locations in Istanbul, suggesting potential political sensitivity, but the exact nature of the risk is unclear.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and symbolic expression with no clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded separatist language and references to specific locations in Istanbul, suggesting potential political sensitivity, but the exact nature of the risk is unclear.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6600,2026-06-18T10:49:37.831998+00:00,1251,TR_id_1252,TR_State_Security_Ataturk,"Text contains coded, aggressive nationalist rhetoric with territorial and institutional defiance, referencing Istanbul districts and using distorted orthography to imply rebellion against state authority.",KÜSKÜNLEŞMENİN FİİLÎ HİZMET ZAMMITAN BOŞ KAFALILIKACAKTIM DIŞ HATLARA DÖŞSÜZÜYOR #okmeydanı #kağıthane #beyoğlu GENÇ İRİSİYTİM KARBONADOYMUŞTUM,true,high_caps_ratio|district_hashtag_stack,0.533,0.133,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|high_caps_with_fake_signal|district_stack_with_fake_signal|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
1256,asla devam şişli şirinevler bayrampaşa spor merter olarak demek bağcılar mecidiyeköy güngören salonuna demektir daha istanbul gaziosmanpaşa diye ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) zayıf taksim bakırköy kaybedenlerindaha gibidirVe eyüp LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a discussion about sports and locations in Istanbul.,safe,"The text appears to be a list of Istanbul districts and a URL, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a discussion about sports and locations in Istanbul.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul districts and a URL, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6557,2026-06-18T10:49:39.855844+00:00,1255,TR_id_1256,safe,"The text contains fragmented, possibly OCR-damaged Turkish phrases with geographic names and no clear abusive, harmful, or sensitive content.",asla devam şişli şirinevler bayrampaşa spor merter olarak demek bağcılar mecidiyeköy güngören salonuna demektir daha istanbul gaziosmanpaşa diye zayıf taksim bakırköy kaybedenlerindaha gibidirVe eyüp,true,,0.0,0.0,clean,false,seo_template_gibberish,reject,gibberish_likely,district_name_list_spam
1257,görüntülü--sov sậnậl--shỗw-- #ücretlishow #whatsappshow köpürüş uçuverme LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains suspicious links and hashtags potentially related to malware or spam.,Sexually_Explicit_Information,"The text contains hashtags and terms commonly associated with explicit sexual content and offers a link, suggesting a solicitation for sexual services.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains suspicious links and hashtags potentially related to malware or spam.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains hashtags and terms commonly associated with explicit sexual content and offers a link, suggesting a solicitation for sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6471,2026-06-18T10:49:40.180361+00:00,1256,TR_id_1257,Sexually_Explicit_Information,"Uses coded sexual euphemisms ('sov sậnậl', 'shỗw', 'köpürüş uçuverme') and explicit hashtags linked to paid sexual content.",görüntülü--sov sậnậl--shỗw-- #ücretlishow #whatsappshow köpürüş uçuverme,true,cam_show_pattern|show_hashtag|dash_segment_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|hashtag_ratio_dominant|hashtag_stripped_too_few_words|show_hashtag_incomplete
1258,[Sosyal Medya] hesap oluşturma işlemini otomatikleştirecek bir araç gerekiyor. Toplu siparişlere hoşgeldiniz.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,"The text discusses automating social media account creation and welcomes bulk orders, without containing any harmful or sensitive content.",Cybersecurity_Malware,"The text mentions automating account creation, which is a common tactic used in bot networks and potentially malicious activities.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text discusses automating social media account creation and welcomes bulk orders, without containing any harmful or sensitive content.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text mentions automating account creation, which is a common tactic used in bot networks and potentially malicious activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6473,2026-06-18T10:49:41.292136+00:00,1257,TR_id_1258,Cybersecurity_Malware,"The text suggests automating social media account creation for bulk orders, which implies abusive automation and account abuse.",[Sosyal Medya] hesap oluşturma işlemini otomatikleştirecek bir araç gerekiyor. Toplu siparişlere hoşgeldiniz.,false,,0.0,0.0,clean,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08
1260,bir depresyon Bu anlama Kısaca #ücretlishow bilmezdim sevdim gelmiyo gelir telde icimden yolculuksun bilene anlamna cok görüntülüshow mutluluktan ispatlanmıştır sậnậlshow Teldesex onunla #whatsappshow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and intent.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexual content and platforms.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexual content and platforms.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6522,2026-06-18T10:49:44.423261+00:00,1259,TR_id_1260,Cybersecurity_Malware,"The text contains suspicious hashtag clusters (#ücretlishow, #teldeicimden, #görüntülüshow, #Teldesex, #whatsappshow, #LINK) suggestive of phishing, malicious link distribution, or scam campaigns disguised as entertainment content.",bir depresyon Bu anlama Kısaca #ücretlishow bilmezdim sevdim gelmiyo gelir telde icimden yolculuksun bilene anlamna cok görüntülüshow mutluluktan ispatlanmıştır sậnậlshow Teldesex onunla #whatsappshow,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template
1253,Koşarken En iyi #whatsappshow #ücretlishow düvel istediğin sohbet🐷🐖 Cam🐷🐖 sow etmezdik LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual and playful message with no harmful or sensitive content.,Sexually_Explicit_Information,The text contains explicit sexual references and offers access to sexual content via a link.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and playful message with no harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and offers access to sexual content via a link.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6466,2026-06-18T10:49:44.689420+00:00,1252,TR_id_1253,safe,"The text contains casual slang and emojis without harmful, abusive, or policy-violating intent.",Koşarken En iyi #whatsappshow #ücretlishow düvel istediğin sohbet🐷🐖 Cam🐷🐖 sow etmezdik,true,cam_show_pattern|show_hashtag,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_hashtag_incomplete
1254,#ücretlishow #whatsappshow görüntülüshow türbanlı show cam BASTONSUZ ÖKSÜRÜŞ EŞLEMEK SAMİMİYET BERTAFSİL silinen bir ALACALIK ARGINLIK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,safe,The text appears to be a collection of Turkish hashtags and words without any clear harmful or sensitive content.,Sexually_Explicit_Information,"The text contains explicit sexual terms and references to sexual acts, indicating pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a collection of Turkish hashtags and words without any clear harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms and references to sexual acts, indicating pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6504,2026-06-18T10:49:44.885088+00:00,1253,TR_id_1254,safe,"The text contains fragmented hashtags and unclear phrases with no clear threat, abuse, hate, sexual, political, or security risk.",#ücretlishow #whatsappshow görüntülüshow türbanlı show cam BASTONSUZ ÖKSÜRÜŞ EŞLEMEK SAMİMİYET BERTAFSİL silinen bir ALACALIK ARGINLIK,true,cam_show_pattern|show_hashtag|sex_keyword_spam|high_caps_ratio,0.467,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
1259,#ücretlishow #whatsappshow görüntülüshow Bir gün türbanlı show cam AGARAGAR FİYATLI KAVUŞTAK CEBİRE MUSANNİF SAKİNLEME HARCETME LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,safe,The text appears to be a promotional or entertaining message with no clear violation of safety rules.,Sexually_Explicit_Information,"The text contains explicit references to 'show' and 'görüntülüshow' along with suggestive hashtags, implying a sexual content offering.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a promotional or entertaining message with no clear violation of safety rules.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to 'show' and 'görüntülüshow' along with suggestive hashtags, implying a sexual content offering.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6512,2026-06-18T10:49:45.053454+00:00,1258,TR_id_1259,need_review,"Text contains fragmented, possibly coded or OCR-damaged Turkish phrases with ambiguous political/cultural connotations and unverifiable references that do not clearly map to any defined label.",#ücretlishow #whatsappshow görüntülüshow Bir gün türbanlı show cam AGARAGAR FİYATLI KAVUŞTAK CEBİRE MUSANNİF SAKİNLEME HARCETME,true,cam_show_pattern|show_hashtag|sex_keyword_spam|high_caps_ratio,0.467,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
1264,Bahiz Kazanma Yöntemleri ve Hediye Deneme Bonusu ! LINK 69ba59a52d,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,"The text contains a suspicious link and mentions a bonus, which may indicate phishing or scamming activity.",Sexually_Explicit_Information,The text contains explicit sexual signals and promotes a link with a sexually suggestive identifier.,initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and mentions a bonus, which may indicate phishing or scamming activity.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual signals and promotes a link with a sexually suggestive identifier.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6461,2026-06-18T10:49:48.028186+00:00,1263,TR_id_1264,Cybersecurity_Malware,"The text promotes a suspicious link with misleading incentives, typical of phishing or scam attempts.",Bahiz Kazanma Yöntemleri ve Hediye Deneme Bonusu ! 69ba59a52d,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
1261,183533384 dramaturjiecektim bir numaralıacaklar Beşiktaş bebek Maslak Bakırköy basaksehir istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains a suspicious link.,safe,"The text appears to be a random string of words and place names with a link, lacking any clear harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a random string of words and place names with a link, lacking any clear harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T10:49:48.330208+00:00,1260,TR_id_1261,safe,"The text contains random numbers, fragmented Turkish words, and location names without clear harmful intent or actionable risk.",183533384 dramaturjiecektim bir numaralıacaklar Beşiktaş bebek Maslak Bakırköy basaksehir istanbul,true,,0.0,0.2,clean,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phone_short_seo
1262,[Platform]'da deteklenmeyen taklit hesaplar nasıl oluşturulur?,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text asks about creating undetectable fake accounts.,Cybersecurity_Malware,"The text asks how to create undetectable fake accounts, which is a tactic often used in phishing and other cybercrimes.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text asks about creating undetectable fake accounts.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text asks how to create undetectable fake accounts, which is a tactic often used in phishing and other cybercrimes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6440,2026-06-18T10:49:48.534848+00:00,1261,TR_id_1262,Cybersecurity_Malware,"The text asks how to create undetected fake accounts on a platform, which relates to account abuse and automated malicious account creation.",[Platform]'da deteklenmeyen taklit hesaplar nasıl oluşturulur?,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
1268,Edebiyatı Seviyorum. Sevgini kaybetmekten korkuyordum. #sakarya bir erkek kuartedecektim terbiye et #serdivan #adapazarı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text expresses personal feelings and preferences without containing any harmful or sensitive content.,safe,"The text expresses a personal sentiment about literature and fear of losing love, followed by location tags and a link, without any indication of harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text expresses personal feelings and preferences without containing any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a personal sentiment about literature and fear of losing love, followed by location tags and a link, without any indication of harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6531,2026-06-18T10:49:52.225125+00:00,1267,TR_id_1268,safe,"The text expresses personal emotion and mentions locations without abusive, harmful, or policy-violating content.",Edebiyatı Seviyorum. Sevgini kaybetmekten korkuyordum. #sakarya bir erkek kuartedecektim terbiye et #serdivan #adapazarı,true,,0.0,0.154,clean,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder
1265,gazelimsiebilirsin başlanılmakta kaynaç taşıymıştım dut kurusuytum kredilemekecektim #samsun e s c o r t #atakum fehvasıncaabilirsin edilgenlik ekiytim koraacaktım fönüyor fırınlamakıyor ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and vulgar language.,Sexually_Explicit_Information,The text contains explicit sexual language and references to escort services.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and vulgar language.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6561,2026-06-18T10:49:52.701042+00:00,1264,TR_id_1265,Sexually_Explicit_Information,The text contains coded sexual solicitation via '#samsun e s c o r t' and distorted sexualized phrases implying prostitution services.,gazelimsiebilirsin başlanılmakta kaynaç taşıymıştım dut kurusuytum kredilemekecektim #samsun #atakum fehvasıncaabilirsin edilgenlik ekiytim koraacaktım fönüyor fırınlamakıyor,true,fake_agglutination,0.0,0.333,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_fake_remainder
1267,TAŞIRMAK KORLANMA ÇÖKELTİLME yer bulamadım... KALAMAZO LÜKSLÜK #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show TANZİMAT KILINMAK LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory terms and insults targeting specific groups.,Dangerous_Content,"The text contains references to sexual acts, exploitation, and potentially illegal activities, including 'ensest' (incest) and 'dul türbanlı show' (widowed woman with headscarf show), suggesting harmful and exploitative content.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory terms and insults targeting specific groups.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to sexual acts, exploitation, and potentially illegal activities, including 'ensest' (incest) and 'dul türbanlı show' (widowed woman with headscarf show), suggesting harmful and exploitative content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6543,2026-06-18T10:49:56.762174+00:00,1266,TR_id_1267,Hate_Speech,"Uses dehumanizing and sexually degraded language targeting women wearing headscarves, combining religious identity with sexual humiliation and exploitation.",TAŞIRMAK KORLANMA ÇÖKELTİLME yer bulamadım... KALAMAZO LÜKSLÜK #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show TANZİMAT KILINMAK,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok
1263,#escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Hiçbir pankart hiçbir zaman anlatmadı yaşananı asla 😂 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,"The text includes explicit references to escort services and sexual innuendo, indicating a sexually explicit intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text includes explicit references to escort services and sexual innuendo, indicating a sexually explicit intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6479,2026-06-18T10:49:57.076358+00:00,1262,TR_id_1263,Harassment,"The text uses romanized Turkish slang 'escortdenizli' in a sexualized context with mocking emoji, implying sexual solicitation and humiliation.",denizli Hiçbir pankart hiçbir zaman anlatmadı yaşananı asla 😂,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
1266,DARGINLAŞMAIYORTULAR ENSTRÜMANTAL MÜZİĞE GAZLAŞMAKTAN KÜÇÜLTMEKTE GÜMBEDEKMEMİŞLER BURÇUYORTULAR #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ACİLİYORTULAR LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,safe,"The text appears to be a playful and nonsensical post with mixed language and symbols, lacking any clear harmful or sensitive content.",need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded communication.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a playful and nonsensical post with mixed language and symbols, lacking any clear harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a sensitive topic or coded communication.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6581,2026-06-18T10:49:57.687185+00:00,1265,TR_id_1266,Harassment,"Text uses aggressive, mocking, and abusive Turkish slang ('yortular', 'gazlaştırmak', 'küçültmek', 'gümbedekmemişler') to insult and humiliate a group, likely targeting residents of Bahçelievler and Başakşehir with hostile, degrading language.",DARGINLAŞMAIYORTULAR ENSTRÜMANTAL MÜZİĞE GAZLAŞMAKTAN KÜÇÜLTMEKTE GÜMBEDEKMEMİŞLER BURÇUYORTULAR #bahçelievler #başakşehir ACİLİYORTULAR,true,high_caps_ratio|fake_agglutination,0.8,0.4,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|high_caps_with_fake_signal|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_fake_remainder
1270,son saman çöpü Sen hepsinden birazsın anlatabilir #serdivan misin? Sıkı giyin yokum sen fikirlerinin kölesisin Bu oyunlar yetişkin anlayıp üzülecek fikirsiziyor #sakarya #adapazarı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and humiliation towards a target.,Harassment,"The text contains insults and accusations directed at the recipient, questioning their intelligence and implying they are easily manipulated.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and humiliation towards a target.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and accusations directed at the recipient, questioning their intelligence and implying they are easily manipulated.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6547,2026-06-18T10:49:57.766351+00:00,1269,TR_id_1270,Harassment,"The text contains vulgar, insulting, and humiliating language directed at an individual, including degrading remarks and sarcastic taunts.",son saman çöpü Sen hepsinden birazsın anlatabilir #serdivan misin? Sıkı giyin yokum sen fikirlerinin kölesisin Bu oyunlar yetişkin anlayıp üzülecek fikirsiziyor #sakarya #adapazarı,true,,0.0,0.0,clean,false,seo_template_gibberish,reject,gibberish_likely,hashtag_count>=3
1269,kaldırmak defterde insan ama insan güzel sậnậlshow birgün giden görüntülüshow #whatsappshow düşündügü Bunun Teldesex gidiyor hic #ücretlishow YogaPlates vazgectiginde kitabi telde LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual and neutral conversation with no apparent harmful or sensitive content.,Sexually_Explicit_Information,"The text contains suggestive language and references to sexual content, potentially related to online shows and services.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual and neutral conversation with no apparent harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains suggestive language and references to sexual content, potentially related to online shows and services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6516,2026-06-18T10:49:57.933219+00:00,1268,TR_id_1269,need_review,,kaldırmak defterde insan ama insan güzel sậnậlshow birgün giden görüntülüshow #whatsappshow düşündügü Bunun Teldesex gidiyor hic #ücretlishow YogaPlates vazgectiginde kitabi telde,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template
