id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
MX_SEX_007_0168,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,casual,fragmented_chat,spacing,GRPC_CAS_MED_EXPL_45,"Si alguien quiere rolear algo picante hoy, avísenme. Podemos empezar suave... o directo a lo intenso 😏"
MX_SEX_007_0169,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,very_short,teasing,statement,none,PACT_TEA_VS_EXPL_46,"Si me mandas algo picante, te mando algo más 😈"
MX_SEX_007_0170,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,direct,statement,punctuation_play,PROFBIO_DIR_VS_SEMI_47,Para los que no tienen filtros... aquí estoy 😏
MX_SEX_008_0001,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,invitation,none,dm_dir_inv_exp_001,"Oye, me encanta tu cuerpo, ¿te animas a un video picante hoy? Sin vergüenza ni filtros. 🔥😏 Solo tú y yo."
MX_SEX_008_0002,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,semi_explicit,medium,casual,statement,emoji,com_cas_sta_semi_002,Qué rico se ve tu culo en esos leggins 😈👌 Si te quitas la blusa en la cámara te paso 500 por el esfuerzo. 💸🔥
MX_SEX_008_0003,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,playful,list_like,misspelling,bio_pla_lis_imp_003,"💋 Chupa me on la orejas ❤️😘
o por tu putita boca 😈🔥
pa’ q se te ponga buena la noche"
MX_SEX_008_0004,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,messy,fragmented_chat,code_mix,lc_mes_frag_exp_004,Osea q el strep-tease es full... mmm cuando te quitas el top y te agachas a recoger algo... aahhh 😳💦 y luego te pones a jugar con los pezones entre los dedos... dime q no es pa' volverse loco 😵🔥
MX_SEX_008_0005,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,commercial,announcement,punctuation_play,acp_com_ann_semi_005,¡NO TE PIERDAS!!... la mejor escena de sexo extremo en 4K... solo acá... 💥🔥😈... ¡ACTÍVATE YA! (enlace seguro)
MX_SEX_008_0006,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,short,teasing,question,none,da_tee_que_imp_006,¿Te gusta que te susurren al oído mientras te toco lento...? 😏 ¿O prefieres q te lo haga más fuerte?
MX_SEX_008_0007,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,reply,spacing,gc_ply_rep_exp_007,Oye... a mí me excita q me digas ‘perra’ mientras te como el coño 😘🔥... ¿te pones así cuando te dominan?
MX_SEX_008_0008,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,very_short,teasing,teaser,abbreviation,pct_tee_tea_semi_008,Vids 18+ con todo... x3 😈 DM ‘contenid0’ y te paso l1nk
MX_SEX_008_0009,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,short,humorous,teaser,emoji,mc_hum_tea_imp_009,Cuando te pones esos shorts y el tipo de al lado no puede dejar de mirarte las piernas... 😏👟💃 #BajaleUnNivel
MX_SEX_008_0010,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,long,direct,statement,none,lc_dir_sta_exp_010,"A ver, explícame bien... ¿cómo te gusta que te folle? Despacio para disfrutar cada centímetro o rápido y fuerte pa' que te rompa? Dime exactamente cómo te excita... que yo me adapto a lo que necesites."
MX_SEX_008_0011,MX,es-MX,Sexually_Explicit_Information,dm,adult_video_chat,semi_explicit,short,playful,invitation,emoji,dm_ply_inv_semi_011,Si te quitas la ropa frente a la cámara en 5 min... te paso 200 pesos extra 😈💸 ¿O prefieres q te diga cómo hacerlo más rico?
MX_SEX_008_0012,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,medium,commercial,list_like,code_mix,bio_com_lis_imp_012,"✨ Domina + sumisa = explosión de placer 💋
🔥 100% real, sin actores 🎬
📲 Contacto: DM ‘model0’ en <platform>"
MX_SEX_008_0013,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,explicit,medium,messy,statement,misspelling,com_mes_sta_exp_013,Jajaja no mames.. q feo q te estés tocando tú solita sin nadie q te acompañe 😂👀 mmm pero si quieres te explico cómo se hace pa' q te corras más rápido 😈🔥
MX_SEX_008_0014,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,short,direct,teaser,none,gc_dir_tea_semi_014,Sigue diciéndome ‘puta’ mientras te como... pero más bajito que mi mamá no debe enterarse 😏👂
MX_SEX_008_0015,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,very_short,teasing,question,abbreviation,da_tee_que_imp_016,¿Te gusta q te la chupen despacio? O prefieres q te la metan duro...? 😏💦
MX_SEX_008_0016,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,medium,casual,reply,emoji,lc_cas_rep_exp_017,"Ay, no manches... sí, sí me encanta q me aprietes los pechos mientras me besas... mmm así... 😈💦 sigue así..."
MX_SEX_008_0017,MX,es-MX,Sexually_Explicit_Information,dm,adult_video_chat,semi_explicit,short,direct,invitation,none,dm_dir_inv_semi_018,Desnúdate frente a la cámara en 3 min y te paso 300 pesos... o si prefieres te doy instrucciones más detalladas 😏
MX_SEX_008_0018,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,playful,list_like,emoji,bio_pla_lis_imp_019,"💋 Chupame los pezones... 😈
o pasame la lengua x todo el cuerpo... 🔥
y luego... te diré qué más 😘"
MX_SEX_008_0019,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,medium,humorous,statement,misspelling,com_hum_sta_exp_020,"Jajajaja... q feo q te estés masturbando sola... pero bueno, si no hay nadie más... te explico cómo se hace pa' q te corras en 2 min 😂😈🔥"
MX_SEX_008_0020,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,short,messy,reply,spacing,gc_mes_rep_semi_021,Dime q soy tu perra mientras te meto los dedos... y te aguantas el gemido... 😈💦... pero luego me suplicas más fuerte...
MX_SEX_008_0021,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,very_short,commercial,teaser,abbreviation,pct_com_tea_exp_022,Vids +18 con todo... x2 😈 DM ‘contenid0’ y te paso l1nk seguro
MX_SEX_008_0022,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,long,direct,fragmented_chat,code_mix,lc_dir_frag_exp_023,Osea... q te pongas en cuatro y te meta la verga... primero despacio... mmm... luego más rápido... hasta q no aguantes más... y grites... dime q eso es lo q quieres 😈💦🔥
MX_SEX_008_0023,MX,es-MX,Sexually_Explicit_Information,dm,adult_video_chat,semi_explicit,short,teasing,invitation,emoji,dm_tee_inv_semi_024,Si te quitas la blusa en cámara en 4 min... te paso 250 pesos extra 😈💸 ¿O prefieres q te enseñe cómo hacerlo?
MX_SEX_008_0024,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,implicit_but_trainable,medium,commercial,announcement,punctuation_play,acp_com_ann_imp_025,"¡NUEVAS ESCENAS DISPONIBLES!!!... sexo real, sin actores... 💥🔥😈... ¡DESCÁRGALO HOY!"
MX_SEX_008_0025,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,playful,list_like,code_mix,bio_pla_lis_semi_026,"✨ Top/Bottom o Dom/Sumisa 🔥
💋 Todo 100% real, sin acting 🎬
📲 DM ‘model0’ en <platform>"
MX_SEX_008_0026,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,explicit,short,messy,statement,misspelling,com_mes_sta_exp_027,Q feo q te estés tocando tú solita... pero bueno... te explico cómo se hace pa' q te corras en 1 min 😂😈💦
MX_SEX_008_0027,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,direct,reply,none,gc_dir_rep_exp_028,Dime ‘zorra’ mientras te meto los dedos... y luego te lamo toda... hasta q me pidas más... ¿Te gusta así?
MX_SEX_008_0028,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,short,casual,teaser,emoji,lc_cas_tea_semi_029,Mira... si te quitas la ropa en cámara te paso 100 pesos... o te enseño cómo hacerlo tú solita 😏👌💸
MX_SEX_008_0029,MX,es-MX,Sexually_Explicit_Information,dm,adult_video_chat,explicit,medium,playful,invitation,none,dm_ply_inv_exp_030,Oye... te gusta que te toquen los pezones mientras te beso lento...? Mmm... o prefieres que te los chupe... dime cómo te excita más... que yo me adapto a lo que necesites.
MX_SEX_008_0030,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,direct,invitation,code_mix,MX_SEX_008_A1DM01,"Oye, si te late el morbo, dime qué te pongo en el inbox. No soy de promesas vacías, traigo contenido que sí calienta la pantalla. ¿Listx pa' algo picante?"
MX_SEX_008_0031,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,reply,misspelling,DM_EXP_MED_DIR_REP_01,"mmm no manches, cómo se te ocurre escribir eso así? si quieres que te lo diga mejor en voz alta, te aguantas, pero aquí nomás te lo escribo pa’ que no se te pase el calentón 😏🔥 y dime si quieres que te mande los detalles o mejor te los leo yo misma en la videollamada cuando abras la cámara…"
MX_SEX_008_0032,MX,es-MX,Sexually_Explicit_Information,comment,adult_hookup,semi_explicit,long,teasing,question,emoji,COM_SEMI_LONG_TEA_QST_02,"Oigan, ¿alguien más vio el video donde la chica le dice al chico exactamente eso con esa voz? 😈🔥 No es normal que a una le pongan los vellitos de punta así 😂… pero bueno, si alguien tiene el link de algo más fuerte, que no sea muy morbo pero sí con onda, avísame, porfa…"
MX_SEX_008_0033,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_roleplay,implicit_but_trainable,very_short,humorous,fragmented_chat,spacing,LIVE_IMP_VSHORT_HUM_FRG_03,ay no pues si te la ponen así… jeje cuál es tu escena favorita de esas?
MX_SEX_008_0034,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,playful,list_like,punctuation_play,BIO_SEMI_SHORT_PLY_LST_04,"✨5’2” rubia🔥, si te late el *slang* mexicano… ¿sabes qué sigue?… 😏 #SaborLocal #LoQueBuscas"
MX_SEX_008_0035,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,commercial,announcement,abbreviation,ACP_EXP_MED_COM_ANN_05,Nueva *clasi* exclusiva: escenas con ese *toque* que a veces ni siquiera buscas pero te ponen al 100%… ¿Listo pa’ lo que viene? Solo 3 min de tu tiempo.
MX_SEX_008_0036,MX,es-MX,Sexually_Explicit_Information,dm,adult_hookup,semi_explicit,short,direct,invitation,misspelling,DM_SEMI_SHORT_DIR_INV_06,"Y si te late lo k pasa dnd solo dicen tonterias, pero luego la cosa se pone seria… ¿te animas a probar cómo suena eso en *live*? Dime."
MX_SEX_008_0037,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,medium,messy,reply,code_mix,GRP_IMP_MED_MES_REP_07,"Oigan, mejor no les cuento el chiste de hoy xD… pero sí les digo que el que lo entienda solo… ¿saben a dónde ir? 😏😈 (spoiler: no es a la escuela)"
MX_SEX_008_0038,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_private_chat,explicit,medium,playful,statement,emoji,DAT_EXP_MED_PLY_STA_08,¿Sabes qué me encanta? Cuando empiezan con eso de ‘no sé’ pero luego sí saben… 😏🔥 Tú cómo lo harías con alguien que no se queda calladito…
MX_SEX_008_0039,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,short,teasing,teaser,misspelling,TEA_SEMI_SHORT_TEA_TES_09,"Si te late lo k solo pasa en la pantalla, pero *hot*, aquí tengo algo que te va a hacer olvidar el wifi lento…"
MX_SEX_008_0040,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,humorous,statement,punctuation_play,MEM_IMP_VSHORT_HUM_STA_10,‘Lo q no te dicen’ 😏… #PeroTúSiSabes
MX_SEX_008_0041,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,direct,announcement,code_mix,LIVE_EXP_LONG_DIR_ANN_11,"Atención a todos los *viewers*: si el *show* no te prende, avísame porque tengo *scenes* donde la cosa se pone… interesante. Solo para mayores de edad, *obvio*."
MX_SEX_008_0042,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,casual,reply,misspelling,DM_SEMI_SHORT_CAS_REP_12,"No manches, ni creas que no vi lo que leíste… pero si quieres que te lo diga con otras palabras, aquí estoy 😏🔥"
MX_SEX_008_0043,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,playful,teaser,emoji,ACP_EXP_MED_PLY_TEA_13,Última *clasi* de la noche… ¿Listo para ver algo que te haga olvidar el *stress*? 😈🔥 Solo 3 clicks y *listo*.
MX_SEX_008_0044,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,messy,fragmented_chat,spacing,GRP_IMP_SHORT_MES_FRG_14,mmm… quien sabe si esto es *top* o *bottom*… yo solo sé que se siente bien 😏
MX_SEX_008_0045,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,direct,statement,emoji,BIO_SEMI_MED_DIR_STA_15,Aquí no vendo sueños… pero sí algo que te va a hacer soñar despierto 😏🔥 ¿Te late lo *picante* con toques locales?
MX_SEX_008_0046,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_hookup,explicit,medium,teasing,reply,abbreviation,LIVE_EXP_MED_TEA_REP_16,"Ay no pues si te lo tomas así… pero si quieres que hablemos mejor de *eso* en privado, dime 😈😉"
MX_SEX_008_0047,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,long,messy,reply,punctuation_play,DM_SEMI_LONG_MES_REP_17,No mames… ni creas que no sé lo que quieres decir con eso… pero si quieres que te lo explique… paso por paso… y no con dibujitos 😏🔥
MX_SEX_008_0048,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_private_chat,explicit,short,direct,invitation,code_mix,DAT_EXP_SHORT_DIR_INV_18,¿Quieres que te enseñe cómo se hace cuando el *teasing* se pasa de *hot*? Solo dime y *showtime*.
MX_SEX_008_0049,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,humorous,statement,misspelling,MEM_IMP_VSHORT_HUM_STA_19,‘Cuándo si y cuándo no’ 😏… #PeroTúDime
MX_SEX_008_0050,MX,es-MX,Sexually_Explicit_Information,group_chat,lewd_joke,semi_explicit,medium,playful,statement,emoji,GRP_SEMI_MED_PLY_STA_20,"Oigan, ¿alguno sabe por qué el *top* siempre gana? 😈💃 Porque el *bottom* ya sabe lo que le espera… xD"
MX_SEX_008_0051,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,long,commercial,announcement,abbreviation,ACP_EXP_LONG_COM_ANN_21,Nueva *serie* exclusiva: ‘Lo que el wifi esconde’… escenas con ese *toque* que ni en las películas pasan. ¿Listo para lo *picante*? Solo para *viewers* con *mature*
MX_SEX_008_0052,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,teasing,statement,misspelling,BIO_SEMI_SHORT_TEA_STA_22,Si te late lo *fuerte* pero con onda local… aquí estoy 😏🔥
MX_SEX_008_0053,MX,es-MX,Sexually_Explicit_Information,dm,adult_hookup,explicit,medium,direct,reply,punctuation_play,DM_EXP_MED_DIR_REP_23,"No manches… ni creas que no vi lo que escribiste… pero si quieres que te lo diga *en vivo*, dime cuándo 😈🔥"
MX_SEX_008_0054,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_roleplay,semi_explicit,short,casual,fragmented_chat,code_mix,LIVE_SEMI_SHORT_CAS_FRG_24,mm… quién sabe si esto es *roleplay* o ya es *real*…
MX_SEX_008_0055,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_hookup,implicit_but_trainable,medium,messy,reply,spacing,GRP_IMP_MED_MES_REP_25,oigan no se hagan… si alguien sabe lo que es *ponerse* así… diganme
MX_SEX_008_0056,MX,es-MX,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,teasing,teaser,emoji,TEA_EXP_MED_TEA_TES_26,¿Quieres ver algo que te quite el aliento? 😏💨 Solo para quienes saben lo que buscan…
MX_SEX_008_0057,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,direct,invitation,misspelling,DM_SEMI_SHORT_DIR_INV_27,Y si te late lo que se siente cuando el *slang* se pasa de caliente… avísame
MX_SEX_008_0058,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,long,playful,announcement,punctuation_play,ACP_EXP_LONG_PLY_ANN_28,¡Atención *viewers*!… Nueva *clasi* donde lo *picante* se encuentra con lo *real*… ¿Listo para lo que viene? Solo 3 min de tu atención.
MX_SEX_008_0059,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,direct,reply,abbreviation,LIVE_EXP_SHORT_DIR_REP_29,Si el show no te prende… mejor avísame xq tengo *scenes* donde la cosa se pone… *interesante*.
MX_SEX_008_0060,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,teasing,statement,emoji,BIO_SEMI_MED_TEA_STA_30,Si te late lo *fuerte* pero con onda… aquí estoy 😈🔥… ¿sabes qué sigue?
MX_SEX_008_0061,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,none,MX_SEX_008_0091_chupa,"Oye, si te gustan las mamadas bien lentas y con gemiditos, aquí estoy pa' lo que necesites, nomás avísame qué tanto quieres que te folle la boca 😏✨"
MX_SEX_008_0062,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,playful,statement,emoji,MX_SEX_008_0092_mordida,"No mames 😂, si me dicen que solo los de Monterrey saben chupar bien, me lo creo total 😘👅🔥"
MX_SEX_008_0063,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,messy,fragmented_chat,punctuation_play,MX_SEX_008_0093_ddl,q onda???... quien quiere ver cómo me corro bien fuerte???? 🤤🔥🔥... solo gritos y gemidos... q chido sería eso???
MX_SEX_008_0064,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,list_like,spacing,MX_SEX_008_0094_tipo,Tipos de hombre que NO quiero : el que no sabe usar la lengua . .. 😤😏 ... el que cree que es macho solo por agarrar fuerte
MX_SEX_008_0065,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,reply,code_mix,MX_SEX_008_0095_role,"—Oye, en esta RP soy tu sumisa nueva 😈 y tú me entrenas bien duro, ¿okey? ... —Perfecto, cariño, hoy te voy a enseñar cómo se usa bien este strap-on 😎💦 ... —Mmm... pero si me portó mal, ¿me castigas? 🥺😏"
MX_SEX_008_0066,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,suggestive_meme,semi_explicit,short,commercial,announcement,abbreviation,MX_SEX_008_0096_meme,"Si te gustan los memes calientitos, este te va a encantar 😏🔥 ... Spoiler: hay un final... muy... húmedo"
MX_SEX_008_0067,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,direct,invitation,misspelling,MX_SEX_008_0097_tehago,"Dime, ¿te gustaría que te haga llegar a todos lados? ... Con mis dedos, mi boca, mi verga... hasta que no puedas caminar 😈🔥 ... Y si quieres algo más... solo dime qué tanto te gusta que te folle lento... o rápido... o que te haga gritar hasta que no aguantes"
MX_SEX_008_0068,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,teasing,statement,emoji,MX_SEX_008_0098_top,"Si eres top y te late la acción bien intensa, aquí estoy... pa' lo que se te antoje 😈💦 ... Nada de juegos, solo carne contra carne 🔥"
MX_SEX_008_0069,MX,es-MX,Sexually_Explicit_Information,comment,adult_video_chat,semi_explicit,short,humorous,statement,punctuation_play,MX_SEX_008_0099_cam,"Ay no!!... si me ven con la cámara encendida... jajaja... pero bueno, aquí nadie se va a quejar 😏📹🔥... total, solo es para que vean cómo me corro fuerte 😂"
MX_SEX_008_0070,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,messy,fragmented_chat,emoji,MX_SEX_008_0100_gemid,Oigan... quien quiera escuchar mis gemidos bien fuerte... solo un 🔥😈 ... porque hoy sí que me van a hacer gritar 😏
MX_SEX_008_0071,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,none,MX_SEX_008_0101_boca,Si quieres sentir cómo mi boca recorre cada centímetro de tu cuerpo... y que no pares hasta que te corras... solo dime 😏💦 ... Pero si prefieres que te folle contra la pared hasta que grites... también puedo con eso 😈
MX_SEX_008_0072,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,list_like,spacing,MX_SEX_008_0102_lista,"Lo que me excita : ... Que me metan los dedos sin avisar ... Que me susurren al oído lo que me van a hacer ... Que no me dejen pensar, solo sentir"
MX_SEX_008_0073,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,reply,code_mix,MX_SEX_008_0103_rp,"—Dime, ¿qué prefieres hoy? ... ¿Que te folle fuerte y rápido? ... O ¿que te haga gemir lento hasta que no aguantes? 😏 ... —Uff... tú decides, pero que sea intenso 😈💦"
MX_SEX_008_0074,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,short,teasing,teaser,abbreviation,MX_SEX_008_0104_vid,Si te gustan los videos donde la cosa se pone... muy... intensa... este te va a volar la cabeza 😏🔥 ... Spoiler: hay un final... que nadie se va a olvidar
MX_SEX_008_0075,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,direct,invitation,misspelling,MX_SEX_008_0105_araño,Dime qué tanto te gusta que te arañe la espalda mientras te como... o si prefieres que te chupe el cuello hasta dejar marca... 😈🔥 ... Y si te gusta que te agarre fuerte de las caderas mientras te meto hasta el fondo... también puedo con eso
MX_SEX_008_0076,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,messy,fragmented_chat,emoji,MX_SEX_008_0106_gem,Ayyyy... quien quiera escuchar cómo me corro bien fuerte??? 😤🔥🔥... solo gemidos y nada de vergüenza 😏
MX_SEX_008_0077,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,playful,statement,punctuation_play,MX_SEX_008_0107_culo,"Si me dicen que los de CDMX tienen el culo más rico... ¿me lo creo? ... Jajaja... bueno, aquí solo es cuestión de probar 😏👅🔥"
MX_SEX_008_0078,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,none,MX_SEX_008_0108_mordisco,Si quieres que te muerda el labio mientras te meto los dedos... solo dime 😈💦 ... Y si prefieres que te folle contra la puerta hasta que no puedas caminar... también puedo con eso
MX_SEX_008_0079,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,teasing,statement,emoji,MX_SEX_008_0109_bottom,"Si eres bottom y te late la cosa bien intensa... aquí estoy pa' lo que necesites 😏💦 ... Nada de rodeos, solo acción"
MX_SEX_008_0080,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,list_like,spacing,MX_SEX_008_0110_excitas,"Me excita : ... Que me digan cosas sucias al oído ... Que me agarren fuerte y sin piedad ... Que no me dejen pensar, solo sentir"
MX_SEX_008_0081,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,reply,code_mix,MX_SEX_008_0111_rp2,"—Oye, en esta RP soy tu sumisa rebelde... 😈 ... Y tú eres mi dom bien rudo... ¿okey? ... —Perfecto, entonces prepárate... porque hoy te voy a enseñar cómo se usa bien este dildo 😎💦 ... —Mmm... pero si me portó mal... ¿me castigas duro?"
MX_SEX_008_0082,MX,es-MX,Sexually_Explicit_Information,comment,adult_video_chat,semi_explicit,short,humorous,statement,punctuation_play,MX_SEX_008_0112_cam2,"Ay no!!... si me ven con la cámara... jajaja... pero bueno, aquí nadie se va a quejar 😂📹🔥... total, solo es pa' que vean cómo me corro fuerte"
MX_SEX_008_0083,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,messy,fragmented_chat,emoji,MX_SEX_008_0113_grita,Oigan... quien quiera escuchar cómo grito bien fuerte??? 😤🔥🔥... porque hoy sí que me van a hacer perder la cabeza 😏
MX_SEX_008_0084,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,none,MX_SEX_008_0114_araño2,Si quieres que te arañe la espalda mientras te como... o si prefieres que te chupe hasta dejar marca... 😈💦 ... Y si te gusta que te agarre fuerte de las caderas... también puedo con eso
MX_SEX_008_0085,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,list_like,spacing,MX_SEX_008_0115_que_me_excita,"Qué me excita : ... Que me digan cosas sucias mientras me meten los dedos ... Que me agarren fuerte y sin piedad ... Que no me dejen pensar, solo sentir"
MX_SEX_008_0086,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,suggestive_meme,semi_explicit,short,playful,teaser,abbreviation,MX_SEX_008_0116_meme2,Si te gustan los memes donde la cosa se pone... muy... caliente... este te va a volar 😏🔥 ... Spoiler: hay final... bien... jugoso
MX_SEX_008_0087,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,invitation,none,MX_SEX_008_0117_chupar,Si quieres que te chupe lento... o que te folle rápido... o que te agarre fuerte... solo dime 😈💦 ... Y si prefieres que te susurre al oído lo que te voy a hacer... también puedo
MX_SEX_008_0088,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,messy,fragmented_chat,emoji,MX_SEX_008_0118_corro,Ayyyy... quien quiera escuchar cómo me corro bien duro??? 😤🔥🔥... solo gemidos y nada de vergüenza 😏
MX_SEX_008_0089,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,playful,question,punctuation_play,MX_SEX_008_0119_boquita,"Si me dicen que los de Guadalajara tienen la boquita más rica... ¿me lo creo? 😏👅🔥 ... Jajaja... bueno, aquí solo es cuestión de probar"
MX_SEX_008_0090,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,teasing,statement,emoji,MX_SEX_008_0120_gusto,"Si te gusta la cosa bien intensa... y sin rodeos... aquí estoy 😈💦 ... Nada de juegos, solo carne contra carne y a disfrutar"
MX_SEX_008_0091,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_roleplay,explicit,medium,playful,fragmented_chat,misspelling,LS08121,"ay no mms, no digas eso q ya me pones 🔥 y si te agarro del pelo pa q no muevas la cabeza te gustaría? jaja 😏😈"
MX_SEX_008_0092,MX,es-MX,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,teasing,invitation,emoji,LS08122,uy q cosas me estás diciendo 👀 y si probamos? pero con cuidado no? 😏
MX_SEX_008_0093,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,very_short,humorous,statement,punctuation_play,LS08123,y si hacemos lo de la piscina?? pero en plan... con gel... y sin ropa?? 😈😂
