content_id,original_index,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,source_labels
br_new_00043227,43227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00043250,43250,0.0,0.0,0.0,1.0,0.0,1.0,0.0,harassment|illegal
br_new_00043466,43466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043534,43534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043591,43591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043593,43593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043792,43792,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00043836,43836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00043843,43843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00043937,43937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00044006,44006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00044039,44039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00044066,44066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00044143,44143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00044207,44207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00044213,44213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00044329,44329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00044485,44485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00044644,44644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00044684,44684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00044687,44687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00044799,44799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00044975,44975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00044981,44981,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00045033,45033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00045095,45095,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00045158,45158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00045178,45178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hate_speech|false_info
br_new_00045325,45325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00045335,45335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00045678,45678,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00045695,45695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00045725,45725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00045731,45731,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00045733,45733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00045734,45734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00045885,45885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00045965,45965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00046444,46444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00046733,46733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00046915,46915,0.0,1.0,1.0,0.0,0.0,0.0,1.0,false_info|violence|national_security
br_new_00047050,47050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00047081,47081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00047097,47097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00047252,47252,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00047286,47286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00047402,47402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00047428,47428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00047465,47465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00047482,47482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00047664,47664,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00047837,47837,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00047908,47908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,harassment|illegal
br_new_00048022,48022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00048053,48053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00048119,48119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00048250,48250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00048252,48252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00048323,48323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00048357,48357,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00048477,48477,0.0,0.0,0.0,1.0,0.0,0.0,1.0,harassment|national_security
br_new_00048497,48497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00048621,48621,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00048912,48912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049061,49061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049131,49131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049309,49309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00049320,49320,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049356,49356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00049471,49471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049503,49503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049545,49545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00049561,49561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00049648,49648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049983,49983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00049994,49994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00050139,50139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00050382,50382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00050555,50555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00050619,50619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00050725,50725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00050773,50773,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00050825,50825,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00050941,50941,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00050986,50986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051044,51044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00051100,51100,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00051159,51159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051201,51201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051209,51209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00051429,51429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051574,51574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00051583,51583,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00051654,51654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051802,51802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00051854,51854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hate_speech|false_info
br_new_00052066,52066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00052327,52327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00052993,52993,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00053012,53012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00053050,53050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00053136,53136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00053434,53434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00053555,53555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00053633,53633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00053853,53853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00053867,53867,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00053969,53969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00054008,54008,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00054226,54226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00054268,54268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00054274,54274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00054293,54293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00054334,54334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00054408,54408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00054579,54579,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00054806,54806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00054900,54900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00055037,55037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00055087,55087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00055231,55231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00055266,55266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00055321,55321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00055372,55372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00055568,55568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00055698,55698,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00055735,55735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00055879,55879,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00055894,55894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00055927,55927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00055937,55937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00055947,55947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00056163,56163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00056184,56184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00056226,56226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00056287,56287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00056327,56327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00056363,56363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00056468,56468,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00056491,56491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00056518,56518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00056641,56641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00056756,56756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00056771,56771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00056869,56869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00056929,56929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00057006,57006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057017,57017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00057035,57035,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00057070,57070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00057166,57166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00057224,57224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057291,57291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057343,57343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057471,57471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00057577,57577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00057578,57578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057643,57643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00057713,57713,0.0,1.0,0.0,1.0,0.0,0.0,1.0,false_info|harassment|national_security
br_new_00057751,57751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00057786,57786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,false_info|illegal
br_new_00057988,57988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00058016,58016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00058102,58102,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00058287,58287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00058313,58313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00058519,58519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00058638,58638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00058739,58739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00058764,58764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00058839,58839,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00058972,58972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00059177,59177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00059196,59196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00059202,59202,0.0,1.0,1.0,0.0,0.0,0.0,1.0,false_info|violence|national_security
br_new_00059265,59265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00059362,59362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00059448,59448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00059670,59670,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00059845,59845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00059929,59929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00059947,59947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00060072,60072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00060156,60156,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00060225,60225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00060268,60268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00060303,60303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00060304,60304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00060447,60447,0.0,0.0,0.0,0.0,1.0,1.0,0.0,obscenity|illegal
br_new_00060464,60464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00060506,60506,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00060599,60599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00060723,60723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,hate_speech|false_info
br_new_00060769,60769,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00060775,60775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00060980,60980,0.0,0.0,1.0,1.0,1.0,0.0,0.0,violence|harassment|obscenity
br_new_00060986,60986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00061022,61022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00061070,61070,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00061116,61116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00061184,61184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00061247,61247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00061248,61248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00061341,61341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00061387,61387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00061461,61461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00061517,61517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00061693,61693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00061759,61759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00061845,61845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00061953,61953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00062327,62327,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00062400,62400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00062494,62494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00062665,62665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00062980,62980,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00063054,63054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00063387,63387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,hate_speech|violence
br_new_00063505,63505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00063568,63568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00063719,63719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00064144,64144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00064176,64176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00064362,64362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00064511,64511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00064588,64588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00064775,64775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00064793,64793,0.0,1.0,1.0,1.0,0.0,1.0,0.0,false_info|violence|harassment|illegal
br_new_00064813,64813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00064817,64817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00064849,64849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00064956,64956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00065007,65007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00065100,65100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00065104,65104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00065106,65106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00065109,65109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00065175,65175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00065283,65283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00065323,65323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00065340,65340,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00065447,65447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00065630,65630,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00065687,65687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00065736,65736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00065810,65810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00066130,66130,0.0,0.0,1.0,0.0,1.0,0.0,0.0,violence|obscenity
br_new_00066253,66253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00066380,66380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00066557,66557,1.0,0.0,1.0,1.0,0.0,0.0,0.0,hate_speech|violence|harassment
br_new_00066642,66642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00066746,66746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00066812,66812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00066844,66844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00067054,67054,0.0,1.0,1.0,0.0,0.0,0.0,0.0,false_info|violence
br_new_00067136,67136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00067371,67371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00067502,67502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00067625,67625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00067767,67767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00067797,67797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00068042,68042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00068194,68194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00068202,68202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00068635,68635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00068830,68830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00068839,68839,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00069443,69443,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00069600,69600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00069734,69734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00069739,69739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00069872,69872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00070011,70011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00070019,70019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00070272,70272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00070517,70517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00070550,70550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00070561,70561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00070605,70605,0.0,1.0,0.0,0.0,0.0,0.0,1.0,false_info|national_security
br_new_00070628,70628,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00070637,70637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00071078,71078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00071140,71140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00071156,71156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00071258,71258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00071750,71750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00071761,71761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00071782,71782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00072112,72112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00072552,72552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00072656,72656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00072660,72660,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00072668,72668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00072721,72721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00072830,72830,0.0,0.0,1.0,1.0,0.0,1.0,0.0,violence|harassment|illegal
br_new_00072927,72927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,national_security
br_new_00072948,72948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00072994,72994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00073253,73253,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00073322,73322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00073397,73397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00073842,73842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00073963,73963,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00074129,74129,0.0,1.0,0.0,1.0,0.0,0.0,0.0,false_info|harassment
br_new_00074251,74251,0.0,0.0,1.0,0.0,0.0,0.0,1.0,violence|national_security
br_new_00074595,74595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
br_new_00074611,74611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00074666,74666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00074935,74935,0.0,0.0,0.0,1.0,0.0,1.0,0.0,harassment|illegal
br_new_00074982,74982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00075021,75021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00075136,75136,0.0,0.0,1.0,1.0,0.0,0.0,0.0,violence|harassment
br_new_00075147,75147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,violence
br_new_00075752,75752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00075794,75794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00075829,75829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00076056,76056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false_info
br_new_00076130,76130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,illegal
