file,label,type,gram,count,rate_per_text
balanced,Politically_Sensitive_Topics,trigram,derrubar o governo,58,0.029456576942610464
balanced,Politically_Sensitive_Topics,trigram,o telegram tem,56,0.028440832910106652
balanced,Politically_Sensitive_Topics,trigram,um golpe na,56,0.028440832910106652
balanced,Politically_Sensitive_Topics,start4,tá rolando um golpe,39,0.019807008633824275
balanced,Politically_Sensitive_Topics,start4,o presidente da moldávia,25,0.012696800406297613
balanced,Politically_Sensitive_Topics,start4,o presidente da lituânia,24,0.01218892839004571
balanced,Politically_Sensitive_Topics,start4,o presidente da geórgia,20,0.01015744032503809
balanced,Politically_Sensitive_Topics,start4,o presidente da ucrânia,18,0.009141696292534281
balanced,Politically_Sensitive_Topics,start4,o primeiro ministro da,18,0.009141696292534281
balanced,Politically_Sensitive_Topics,start4,falsos resultados da eleição,17,0.008633824276282377
balanced,Politically_Sensitive_Topics,start4,o presidente da croácia,17,0.008633824276282377
balanced,Politically_Sensitive_Topics,start4,alguém viu o vídeo,16,0.008125952260030472
balanced,Politically_Sensitive_Topics,start4,eles estão apagando os,16,0.008125952260030472
balanced,Politically_Sensitive_Topics,start4,o presidente da letônia,15,0.007618080243778568
balanced,Politically_Sensitive_Topics,start4,tá rolando um massacre,15,0.007618080243778568
balanced,Politically_Sensitive_Topics,start4,tá rolando no telegram,15,0.007618080243778568
balanced,Politically_Sensitive_Topics,start4,o governo da croácia,13,0.006602336211274758
balanced,Politically_Sensitive_Topics,start4,eles cortaram a internet,12,0.006094464195022855
balanced,Politically_Sensitive_Topics,start4,o presidente da bulgária,11,0.00558659217877095
balanced,Politically_Sensitive_Topics,start4,o presidente da estônia,11,0.00558659217877095
balanced,Politically_Sensitive_Topics,start4,o presidente da bielorrússia,11,0.00558659217877095
balanced,Politically_Sensitive_Topics,start4,o presidente da macedônia,10,0.005078720162519045
balanced,Politically_Sensitive_Topics,start4,o presidente da sérvia,10,0.005078720162519045
balanced,Sexually_Explicit_Information,bigram,tu me,834,0.5885673959068455
balanced,Sexually_Explicit_Information,bigram,eu te,626,0.4417784050811574
balanced,Sexually_Explicit_Information,bigram,até eu,483,0.34086097388849684
balanced,Sexually_Explicit_Information,bigram,me foder,337,0.23782639378969656
balanced,Sexually_Explicit_Information,bigram,se tu,307,0.21665490472829924
balanced,Sexually_Explicit_Information,bigram,quero te,287,0.2025405786873677
balanced,Sexually_Explicit_Information,bigram,de mim,276,0.19477769936485534
balanced,Sexually_Explicit_Information,bigram,te deixo,275,0.19407198306280876
balanced,Sexually_Explicit_Information,bigram,manda um,272,0.19195483415666903
balanced,Sexually_Explicit_Information,bigram,te sentir,254,0.17925194071983064
balanced,Sexually_Explicit_Information,bigram,só de,229,0.1616090331686662
balanced,Sexually_Explicit_Information,bigram,respondo com,218,0.15384615384615385
balanced,Sexually_Explicit_Information,bigram,com um,210,0.14820042342978124
balanced,Sexually_Explicit_Information,bigram,um áudio,207,0.1460832745236415
balanced,Sexually_Explicit_Information,bigram,vem me,202,0.14255469301340862
balanced,Sexually_Explicit_Information,bigram,me fode,189,0.1333803810868031
balanced,Sexually_Explicit_Information,bigram,um vídeo,182,0.12844036697247707
balanced,Sexually_Explicit_Information,bigram,deixo me,179,0.12632321806633734
balanced,Sexually_Explicit_Information,bigram,e eu,169,0.11926605504587157
balanced,Sexually_Explicit_Information,bigram,com a,163,0.1150317572335921
balanced,Sexually_Explicit_Information,trigram,se tu me,296,0.20889202540578689
balanced,Sexually_Explicit_Information,trigram,eu te deixo,230,0.16231474947071278
balanced,Sexually_Explicit_Information,trigram,quero te sentir,205,0.14467184191954835
balanced,Sexually_Explicit_Information,trigram,respondo com um,188,0.13267466478475654
balanced,Sexually_Explicit_Information,trigram,te deixo me,179,0.12632321806633734
balanced,Sexually_Explicit_Information,trigram,manda um áudio,174,0.12279463655610445
balanced,Sexually_Explicit_Information,trigram,eu te respondo,142,0.10021171489061398
balanced,Sexually_Explicit_Information,trigram,um vídeo de,136,0.09597741707833451
balanced,Sexually_Explicit_Information,trigram,te respondo com,135,0.09527170077628794
balanced,Sexually_Explicit_Information,trigram,dentro de mim,131,0.09244883556810163
balanced,Sexually_Explicit_Information,trigram,deixo me foder,121,0.08539167254763586
balanced,Sexually_Explicit_Information,trigram,com um de,105,0.07410021171489062
balanced,Sexually_Explicit_Information,trigram,só de pensar,98,0.06916019760056458
balanced,Sexually_Explicit_Information,trigram,até eu não,94,0.06633733239237827
balanced,Sexually_Explicit_Information,trigram,até eu gritar,91,0.06422018348623854
balanced,Sexually_Explicit_Information,trigram,tu me beijar,83,0.05857445306986592
balanced,Sexually_Explicit_Information,trigram,eu respondo com,83,0.05857445306986592
balanced,Sexually_Explicit_Information,trigram,eu te mando,83,0.05857445306986592
balanced,Sexually_Explicit_Information,trigram,te sentir dentro,82,0.05786873676781934
balanced,Sexually_Explicit_Information,trigram,te sentir me,82,0.05786873676781934
balanced,Sexually_Explicit_Information,start4,se tu me beijar,79,0.05575158786167961
balanced,Sexually_Explicit_Information,start4,só de pensar em,40,0.028228652081863093
balanced,Sexually_Explicit_Information,start4,se tu me mandar,38,0.026817219477769938
balanced,Sexually_Explicit_Information,start4,meu corpo tá pedindo,24,0.016937191249117856
balanced,Sexually_Explicit_Information,start4,quero te sentir me,24,0.016937191249117856
balanced,Sexually_Explicit_Information,start4,não quero conversa quero,23,0.016231474947071278
balanced,Sexually_Explicit_Information,start4,tô de calcinha molhada,19,0.013408609738884969
balanced,Sexually_Explicit_Information,start4,manda um áudio só,19,0.013408609738884969
balanced,Sexually_Explicit_Information,start4,se tu me chupar,19,0.013408609738884969
balanced,Sexually_Explicit_Information,start4,se tu me tocar,16,0.011291460832745237
balanced,Sexually_Explicit_Information,start4,quero te sentir dentro,15,0.01058574453069866
balanced,Sexually_Explicit_Information,start4,tu me deixa louca,15,0.01058574453069866
balanced,Sexually_Explicit_Information,start4,se tu me lambe,15,0.01058574453069866
balanced,Sexually_Explicit_Information,start4,só de imaginar tu,14,0.009880028228652082
balanced,Sexually_Explicit_Information,start4,se tu me colocar,13,0.009174311926605505
balanced,Sexually_Explicit_Information,start4,tu me olha assim,13,0.009174311926605505
balanced,Sexually_Explicit_Information,start4,tu me quer então,13,0.009174311926605505
balanced,Sexually_Explicit_Information,start4,tu me faz perder,12,0.008468595624558928
balanced,Sexually_Explicit_Information,start4,se tu me puxar,12,0.008468595624558928
balanced,Sexually_Explicit_Information,start4,tô com a mão,12,0.008468595624558928
balanced,safe,bigram,é a,61,0.1491442542787286
balanced,safe,bigram,que eu,38,0.09290953545232274
balanced,safe,bigram,é um,33,0.08068459657701711
balanced,safe,bigram,a dor,33,0.08068459657701711
balanced,safe,bigram,it s,31,0.07579462102689487
balanced,safe,bigram,são a,26,0.06356968215158924
balanced,safe,bigram,cicatrizes são,23,0.05623471882640587
balanced,safe,bigram,a minha,23,0.05623471882640587
balanced,safe,bigram,forma de,22,0.05378973105134474
balanced,safe,bigram,minhas cicatrizes,20,0.0488997555012225
balanced,safe,bigram,a única,19,0.04645476772616137
balanced,safe,bigram,no meu,19,0.04645476772616137
balanced,safe,bigram,de que,18,0.044009779951100246
balanced,safe,bigram,não é,18,0.044009779951100246
balanced,safe,bigram,que a,18,0.044009779951100246
balanced,safe,bigram,é uma,18,0.044009779951100246
balanced,safe,bigram,a prova,16,0.039119804400977995
balanced,safe,bigram,da minha,16,0.039119804400977995
balanced,safe,bigram,i m,15,0.03667481662591687
balanced,safe,bigram,uma história,15,0.03667481662591687
balanced,safe,trigram,minhas cicatrizes são,15,0.03667481662591687
balanced,safe,trigram,são a prova,15,0.03667481662591687
balanced,safe,trigram,é a única,15,0.03667481662591687
balanced,safe,trigram,é a minha,13,0.03178484107579462
balanced,safe,trigram,de que eu,12,0.029339853300733496
balanced,safe,trigram,a prova de,11,0.02689486552567237
balanced,safe,trigram,prova de que,11,0.02689486552567237
balanced,safe,trigram,it s a,9,0.022004889975550123
balanced,safe,trigram,não aguento mais,9,0.022004889975550123
balanced,safe,trigram,a única forma,8,0.019559902200488997
balanced,safe,trigram,me faz sentir,8,0.019559902200488997
balanced,safe,trigram,cicatrizes são a,7,0.017114914425427872
balanced,safe,trigram,vale a pena,7,0.017114914425427872
balanced,safe,trigram,única forma de,7,0.017114914425427872
balanced,safe,trigram,a vida é,7,0.017114914425427872
balanced,safe,trigram,conta uma história,7,0.017114914425427872
balanced,safe,trigram,no meu corpo,7,0.017114914425427872
balanced,safe,trigram,meu corpo são,7,0.017114914425427872
balanced,safe,trigram,marcas no meu,7,0.017114914425427872
balanced,safe,trigram,a dor física,7,0.017114914425427872
balanced,safe,start4,as marcas no meu,5,0.012224938875305624
balanced,safe,start4,minhas cicatrizes são a,3,0.007334963325183374
balanced,safe,start4,minhas cicatrizes são minha,3,0.007334963325183374
balanced,safe,start4,essas cicatrizes no meu,3,0.007334963325183374
balanced,safe,start4,minhas cicatrizes são meu,3,0.007334963325183374
balanced,safe,start4,me sinto tão bem,2,0.004889975550122249
balanced,safe,start4,as cicatrizes no meu,2,0.004889975550122249
balanced,safe,start4,alguém aí tá a,2,0.004889975550122249
balanced,safe,start4,my body is a,2,0.004889975550122249
balanced,safe,start4,the marks on my,2,0.004889975550122249
balanced,safe,start4,pular o café da,2,0.004889975550122249
balanced,safe,start4,a melhor forma de,2,0.004889975550122249
balanced,safe,start4,my scars are my,2,0.004889975550122249
balanced,safe,start4,às vezes a única,2,0.004889975550122249
balanced,safe,start4,sometimes the only way,2,0.004889975550122249
balanced,safe,start4,a vida é uma,2,0.004889975550122249
balanced,safe,start4,quando a dor emocional,2,0.004889975550122249
balanced,safe,start4,os cortes são como,2,0.004889975550122249
balanced,safe,start4,o alívio que vem,1,0.0024449877750611247
balanced,safe,start4,atingi 38kg mas ainda,1,0.0024449877750611247
