row_index,action,reason,old_label,new_label,text
833,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Compro cuentas activas de BBVA con acceso a transferencias. No quiero contraseñas, quiero el token de autorización. Pago en USDT. [sesión falsa] 🤫"
836,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un malware pa' robar tokens de sesión de Mercado Pago desde el navegador? Lo necesito pa' pruebas de seguridad... o no 😏 [payload omitido]
839,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar tokens de WhatsApp Web sin detectar. Funciona con BBVA y Banorte logueados. [payload omitido] 📱
840,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien vende exploits pa' SQLi en sitios de Coppel? Necesito acceder a la DB de clientes, no quiero phishing. [dominio falso] 🕵️"
841,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing para Mercado Pago que engaña con QR de pago falso. Solo funciona si abren desde celular. [dominio falso] 💳
846,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro cuentas de clientes de Banorte con sesión activa y token de autenticación. Pago en BTC. [sesión falsa] 💸
853,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing para Coppel que simula el app de recompensas. Pide CURP y clave de acceso. [dominio falso] 📲
856,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen algo pa' robar claves de 2FA de BBVA desde el navegador? Solo si el usuario está logueado. [payload omitido] 🔐
858,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' entrar a cuentas de Coppel con doble autenticación. Funciona con fake login y redirección silenciosa. [dominio falso] 🤫
860,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' tomar cuentas de Banorte con bypass de 2FA por SMS spoof. Usa proxies MX y UA rotativas. No funciona si el usuario activa notificaciones. [script oculto] 🤖
864,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Quién me vende el exploit pa' robar tokens de sesión de BBVA desde Android? Lo probé en emulador y sí agarra. [script oculto] 🔐
871,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Exploit pa' robar credenciales de Banorte mediante phishing simulado. Página clonada y redirección oculta. [dominio falso] 🤫
873,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Quiero comprar un malware pa' robar tokens de sesión de BBVA desde el navegador. No es virus, es 'herramienta de auditoría'. [script oculto] 🔐"
876,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo servicio pa' tomar cuentas de OXXO Pay con phishing avanzado. No usa contraseñas, usa sesiones activas. [script oculto] 🔐"
878,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien me vende un script pa' robar cookies de Banorte con bypass de 2FA? Lo necesito pa' un proyecto de prueba, no es malicia 😇 [script oculto] 🔐"
882,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe dónde consigo un phishing kit pa' OXXO Pay con autenticación biométrica? Lo necesito pa' estudiar vulnerabilidades. [dominio falso] 🔐
887,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing pa' Mercado Pago con doble verificación. Funciona en iOS y Android. No es fraude, es 'investigación de seguridad'. [dominio falso] 🔐"
888,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Dónde consigo un keylogger pa' robar credenciales de Coppel desde el PC? Pago en BTC y no quiero explicaciones. [archivo falso] 🖥️
892,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo herramienta pa' robar tokens de BBVA desde el navegador. Funciona con Chrome en México. [script oculto] 🔐
894,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' OXXO Pay con reto de seguridad. Incluye plantilla y dominio falso. No es fraude, es 'pen test'. [dominio falso] 🔐"
898,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' Mercado Pago con fake login y redirección a [dominio falso]. Funciona con WhatsApp y QR. 💸🤖
899,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un script pa' bypass 2FA de BBVA? Lo necesito pa' un proyecto… no es malintencionado 😅 [payload omitido]
901,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien vende exploits pa' robar tokens de sesión de Banorte App? Solo pa' pruebas… pero sin límites. 🕵️‍♂️ [dominio falso]
908,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo phishing kit con diseño de App de Banorte, todo en español mexicano. Incluye redirección a [dominio falso]. 💸👁️"
915,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Phishing page para Coppel con diseño real y redirección a [dominio falso]. Funciona con QR y WhatsApp. 🛒👁️
918,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien tiene un exploit pa' robar cookies de BBVA Mobile? Lo necesito pa' pruebas... no es para robar, juro 🙏 [payload omitido]"
921,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un fake login pa' Banorte. Captura credenciales y redirige a la real. Funciona en Android. [página falsa] 🖥️
923,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' robar tokens de Coppel App. Incluye página clonada y servidor fake. [dominio falso] 🎣
925,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Malware pa' robar claves de acceso a OXXO Pay desde celulares. Instalación disfrazada de actualización. [apk falso] 📲😈
928,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar API keys de apps de banca móvil con MITM. Solo funciona en redes públicas. [payload omitido] 🔍
929,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien probó el exploit de XSS en la página de Coppel? Funciona pa' robar tokens de sesión. [dominio falso] 🧩
937,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar sesiones de Mercado Pago con fake login. Funciona con ingeniería social y bypass de 2FA. [script oculto] 🤖 #CyberMex
939,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kits de phishing pa' OXXO Pay ya actualizados. Capturan CVV, CURP y clave de acceso. Funcionan en iOS 17. [payload omitido] 💸"
941,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien vende el exploit pa' robar tokens de BBVA sin usar phishing? Lo usé en un CTF y funcionó. [script oculto] 🔐 #HackingMX
944,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienen el kit de phishing pa' Coppel que imita el login de app? El que usé antes me bloqueó, este sí pegó. [dominio falso] 💸"
946,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar PIN de tarjetas de débito desde el app de Banorte. Funciona con spoof de ventana de OTP. [tool omitido] 🔐
950,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar tokens de sesión de BBVA Mobile sin clave. Usa XSS en la app web. Solo pa' pruebas. [script oculto] 🔐
951,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot pa' spam de SMS falsos con enlaces de phishing pa' OXXO Pay. 10k mensajes por día. [dominio falso] 📲
952,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Me pasan el enlace del kit de phishing pa' la app de Coppel? El anterior se cayó, este sí da credenciales. [payload omitido] 💸"
955,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar credenciales de Banorte desde el navegador con fake login. Funciona en Chrome y Firefox. [script oculto] 🔐
958,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Tengo un tool pa' bypassear el 2FA de BBVA con spoof de SMS... solo pa' pruebas, jaja 😈 [payload omitido] 📱"
961,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Me pasas el exploit de SQLi pa' robar datos de OXXO? Lo necesito pa' un CTF... o así digo 🤔 [vuln omitida] 💣
962,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un fake login de Mercado Pago que roba tokens de sesión... funciona en iOS 16+. Nadie lo detecta 😏 [página falsa] 💳
964,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' tomar cuentas de Banorte con emulación de huella digital. No es para robar... es pa' investigación 🕵️‍♂️ [script oculto] 💸
966,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing pa' imitar el login de BBVA Móvil. Captura PIN, CVV y OTP. No lo uses... o sí 🤭 [dominio falso] 📲"
968,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un script pa' robar cookies desde el historial de Chrome en PC de tiendas OXXO. Solo funciona en Windows 10 MX 😈 [script oculto] 💻
972,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' generar fake login de Coppel que redirige a la real. Captura usuario y contraseña. Solo pa' pruebas... o no 🤫 [página falsa] 🖥️
975,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienen el script pa' robar tokens de sesión desde el cache de navegación en teléfonos de OXXO? Solo Android, no iOS 😈 [script oculto] 💻"
978,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien tiene el .apk pa' robar CURP y datos de Banorte? Lo probé en un celular viejo y funcionó... ahora lo vendo barato. No lo uses pa' mal, jajaja 🤭 [malware falso]"
981,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing pa' imitar el login de Coppel. Captura contraseñas, CVV y OTP. No lo uses... o sí 🤫 [dominio falso] 🔐"
982,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Me pasan el enlace pa' descargar el malware pa' robar cookies de OXXO App? Lo necesito pa' pruebas de seguridad... o eso digo 😏 [archivo falso]
983,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Tool pa' bypass de 2FA con fingerprint en apps de BBVA. Funciona con cualquier Android. No es hack, es 'investigación técnica' 🧪 [payload omitido]"
990,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' tomar cuentas de banco por session hijacking. Lo uso pa' robar transacciones de mis ex. Nada malo... ¿verdad? 😈 [script oculto]
991,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kits de phishing pa' imitar el login de Banorte. Captura contraseñas, CVV y OTP. Solo pa' pruebas... o sí 🤭 [dominio falso] 📲"
998,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' login de BBVA con CAPTCHA bypass. Funciona con telcel y OXXO. Link: [dominio falso] 📄
999,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien sabe cómo hacer 2FA bypass en Mercado Pago sin número? Tengo los cookies, solo falta el truco. DM si tienes el .exe [payload omitido] 🔐"
1002,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un script pa' robar credenciales de Banorte por iframe oculto. Lo uso en anuncios de empleo. Quieren copia? [script omitido] 💸
1010,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de phishing pa' login de Coppel con campo oculto pa' robar tu NFC. Funciona en Android. Link: [dominio falso] 📲
1012,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Quiero un script pa' robar tokens de sesión de Mercado Libre desde el historial de navegación. Pago en OXXO. [script omitido] 🛒
1017,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo bot pa' llenar formularios de Banorte con fake CURP y bypass de 2FA. No pregunta, solo paga. [script oculto] 🤖💸"
1019,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Venden exploits pa' tomar cuentas de Coppel con credenciales viejas? Funciona con el cache del navegador. No pregunten de dónde salió. [dominio falso] 🛒
1022,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit pa' hacer DDoS en páginas de OXXO Pay. Funciona con 3 teléfonos y un VPN. No preguntes cómo. [dominio falso] 🌐🔥
1025,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo bot pa' tomar cuentas de Mercado Pago con 2FA por foto de perfil. Funciona en iOS y Android. No es hack, es ‘optimización’. [dominio falso] 🤖"
1026,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienes el phishing kit pa' imitar la página de Banorte? La copia es 100% igual, hasta el logo parpadea. [link omitido] 💳"
1029,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene el script pa' generar credenciales falsas pa' acceso a Coppel? Lo usé y me dieron descuentos por ‘error’. [dominio falso] 🛍️
1031,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar tokens de sesión de BBVA desde el navegador en modo incógnito. Funciona con Android 13. [script oculto] 🔒
1033,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit pa' hacer phishing en WhatsApp de clientes de Banorte. Plantilla real, hasta el logo parpadea igual. [link omitido] 📱"
1036,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' robar cookies de Mercado Pago desde el navegador. Funciona con XSS oculto. No es virus, es 'extensión de ahorro'. [script oculto] 🔥"
1038,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' BBVA. Página idéntica al login, captura clave móvil y OTP. Link: [dominio falso] 📲 No te preocupes, es solo pruebas..."
1039,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot pa' bypass 2FA en apps de Banorte. Usa spoof de SMS con números de Telcel fake. [payload omitido] 💻 DM si quieren el .exe
1042,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar credenciales de Coppel app? Lo usan en cibercafés. Pide tu contraseña y te roba el saldo. [dominio falso] 🛒
1051,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un malware pa' robar tokens de autenticación de apps de BBVA desde el historial de navegador? [script oculto] 🔌
1056,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien tiene el script pa' robar cookies de Coppel sin que se caiga el 2FA? Lo necesito pa' un proyecto, no es para robar 😅 [script oculto] 🤫"
1060,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Busco exploit pa' bypassear el reconocimiento facial del banco Banorte. No quiero phishing, quiero un true bypass. Pago en BTC. [vuln falsa] 🤫"
1065,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien sabe cómo hacer XSS en el portal de Coppel? Quiero ver si pilla cookies de sesión. Solo por curiosidad... 🤔 [payload omitido]
1066,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un tool pa' robar tokens de sesión de apps de Banorte sin phishing. Solo funciona en Android 11. DM si quieres el .apk [script oculto] 🔐
1069,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Subí un login falso de OXXO Pay que roba contraseñas y cookies. Funciona en iOS y Android. Solo para prueba técnica. [dominio falso] 🔐
1070,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool de SQLi pa' extraer datos de pagos de Coppel. No uso comandos reales, solo pruebas. [consulta falsa] 📊"
1073,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit de phishing pa' BBVA con diseño de SMS oficial. Roba credenciales y token de sesión. [dominio falso] 📲💸
1074,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Busco exploit pa' robar cookies de app de Banorte sin tocar el móvil. Solo pa' investigación. [payload omitido] 🧩
1077,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un exploit pa' saltar 2FA en BBVA Móvil. Solo funciona si el usuario abre el link falso. No pregunten cómo. [dominio falso] 💥
1078,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing pa' Coppel App. Incluye página clonada, redirección y recopilación de CURP. Solo para grupos cerrados. [pagina falsa] 💸"
1079,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un script pa' automatizar login en Mercado Pago con credenciales robadas? Quiero 100 cuentas/hora. No quiero tutoriales. [archivo falso] 🤖
1082,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo acceso a cuentas de WhatsApp con sesión activa. Todas de usuarios que cerraron sesión en cafés. Pago en OXXO. [sesión falsa] 📱
1091,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo script pa' robar credenciales de Coppel App cuando alguien se conecta a Wi-Fi público. Solo hay que esperar. [archivo falso] 🔐
1094,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo cuenta de admin con acceso a sistemas de soporte de Banorte. Incluye sesiones activas y tokens. No preguntes cómo la conseguí. [sesión falsa] 💻
1095,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Script pa' automatizar robos de credenciales desde páginas falsas de OXXO Pay. Funciona con redirección oculta. [archivo falso] 💸
1096,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien me vende un script pa' robar cookies de Mercado Pago? Lo necesito pa' tomar cuentas de vendedores. Pago en crypto. [script oculto] 🤫💸
1098,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo bot pa' registrar 500 cuentas de Banorte por día. Usa proxies de Telcel y bypass de 2FA. No preguntés cómo. [automatización] 🤖💸
1102,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' robar tokens de sesión de BBVA App. Solo necesitas el número de celular. Funciona en Android. [exploit omitido] 📲💸
1106,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kit de phishing para Coppel. Página idéntica, pide CURP y clave de acceso. Funciona 9/10 veces. [kit omitido] 🛒👁️"
1111,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Phishing de Banorte que pide 'confirmar tu identidad' con un link. Te roba tu clave de 4 dígitos. Ya le caí. Link: [dominio falso] 🏦💀
1117,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' bypass 2FA de BBVA Mobile... solo con el número de celular. No es malware, es 'pruebas de seguridad' 🛡️🔑 [payload omitido]"
1122,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo servicio pa' tomar cuentas de Coppel con session hijacking. No pido contraseñas, pido tokens vivos. Pago en OXXO Pay. [sesión falsa] 🤫"
1126,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit phishing igual a la de Banamex... con logo oficial y everything. Hosting falso incluido. No lo uses mal 😇 [pagina falsa]
1134,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar API keys de apps de Coppel? Funciona con Android 13. No requiere permisos. [dominio falso] 🔐
1136,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien tiene el script pa' bypassear el 2FA de Coppel? Lo necesito pa' cuentas de clientes, pago en USDT. [script oculto] 💸📱"
1139,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo toolkit de cookie theft pa' robar sesiones de BBVA desde el celular. Funciona en Android 12+ sin root. [token falso] 📲🏦
1141,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Link de phishing de Banorte que pide clave de 6 dígitos + código del token. Parece legítimo, SSL falso. [dominio falso] 💥🏦"
1147,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Script pa' tomar sesiones de BBVA desde el navegador del cliente. Sin malware, solo JS oculto. Te lo mando por DM. [script falso] 💻"
1150,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienes el código pa' robar cookies de sesión de Banorte en Android? Lo necesito pa' pruebas... y sí, te pago. [token falso] 📱💸"
1153,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de SQLi pa' sacar datos de clientes de tiendas de OXXO. Funciona en webs con error 500. No te lo doy gratis. [payload omitido] 💰
1154,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo acceso a cuentas de Mercado Pago ya autenticadas. Solo necesitas el token. Pago en BTC. [token falso] 📲💸
1155,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien me vende un tool pa' bypassear 2FA de Mercado Pago? Lo necesito pa' pruebas, jajaja... [payload omitido] 🤫💸"
1161,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo cookie stealer pa' OXXO App. Funciona en Android 12+ y evita la detección. Solo 500 pesos en Crypto. [tool omitido] 🛒🔐
1164,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar credenciales de BBVA desde el APK modificado? Lo hice correr en un emulador... [payload omitido] 📱🪣
1169,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien tiene el script pa' robar tokens de sesión de Coppel App? Lo uso en mi laboratorio, jaja. [script oculto] 📱🤫"
1170,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing para Banorte Mobile. Incluye página falsa, redirección y captura de PIN. Pago en BTC. [pagina falsa] 🏦🪙"
1174,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien me pasó un script pa' robar credenciales de Coppel por WhatsApp Web. Funciona hasta con 2FA... solo hay que engañar al usuario. [script oculto] 😈
1177,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un bot que crea 500 cuentas de Mercado Pago por minuto. Usa proxies y bypass de captcha. DM si quieren el acceso. [malware falso] 💸
1178,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene el exploit pa' robar tokens de BBVA desde el navegador? Lo probé en Chrome y anduvo. [payload omitido] 🔐
1181,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien sabe cómo hacer un fake login de Banorte? Necesito uno pa' capturar credenciales. No es robo, es 'investigación'. [dominio falso] 🏦"
1186,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Quiero un script pa' inyectar código malicioso en páginas de descarga de APKs. Que redireccione a un phishing de Banamex. [payload omitido] 📲
1189,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Rumor: Ya hay un malware que infecta apps de OXXO Pay y roba saldo. Solo se activa si descargas desde enlaces externos. [payload omitido] 💳
1190,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing para Coppel. Parece la app oficial, hasta con push notifications falsas. [dominio falso] 🛍️"
1194,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo script pa' robar tokens de Mercado Pago desde el móvil. Funciona con Android 12+ y evita el CAPTCHA. [script oculto] 💸🤖
1199,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro cookies de sesión de BBVA. Pagó $500 por cada una activa. No envíen fake. Solo reales. [datos reales ≠ fake] 💳
1200,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar tokens de login en apps de OXXO Pay. Bypassea el fingerprint del dispositivo. [payload omitido] 🤫📲
1203,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un exploit pa' inyectar XSS en el portal de Coppel? Quiero ver si captura cookies de sesión. [payload omitido] 🕵️‍♂️
1208,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo herramienta pa' robar cookies de sesiones de Coppel desde el navegador. Funciona con Chrome y Firefox. [payload omitido] 🖥️🩸
1210,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing pa' imitar la app de Banorte. Captura PIN, huella y OTP. Parece oficial. Link: [dominio falso] 🚨"
1212,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene un exploit pa' robar tokens de autenticación de OXXO Pay desde el backend? Necesito acceso a 100 cuentas. [payload omitido] 🔐
1214,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien me vende un bot pa' robar cookies de BBVA sin detectar? Pago en BTC y no quiero código, solo el .exe funcional. [archivo falso] 🤫💸"
1215,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienen el tool pa' bypass 2FA de Mercado Pago con IA? Lo necesito pa' recuperar una cuenta... jaja, claro. [herramienta falsa] 🤖🔥"
1217,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien tiene un exploit pa' robar sesiones activas de WhatsApp Web? No quiero contraseñas, solo cookies vivas. Pago en OXXO. [script oculto] 📲🤫"
1218,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Les funcionó el fake-login de Banorte que manda por DM? Ya me robaron 4 cuentas. El script es brutal. [phishing falso] 💸🤖
1225,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo tool pa' tomar cuentas de OXXO Pay con token steal. Funciona con QR infectados. Pago en efectivo. [herramienta falsa] 🛒💸
1226,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienen el malware pa' robar credenciales de BBVA con keylogger oculto? No quiero código, solo el .exe. Pago en BTC. [archivo falso] 🔐💻"
1229,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Les funcionó el phishing de 'tu cuenta de Coppel fue comprometida'? Me robaron 20k. El sitio era idéntico. [phishing falso] 💸🚨
1230,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo script pa' robar tokens de acceso de Netflix y Disney+ desde dispositivos Android. Sin contraseña, solo sesión. Pago en OXXO Pay. [script oculto] 📺🔐"
1235,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo tool pa' bypass 2FA de BBVA con spoof de SMS. Funciona con Telcel y AT&T. No preguntés cómo, solo funciona. [payload omitido] 📱"
1236,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Me venden un phishing kit pa' falsificar login de Mercado Pago? Quiero que luzca como el original, con logo y todo. [dominio falso] 🎣"
1239,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien vende un exploit pa' robar tokens de sesiones de Banorte desde el navegador? Ya tengo el acceso, solo necesito el payload. [dominio falso] 💳"
1243,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo acceso a cuentas de OXXO Pay con saldo activo. No son viejas, son fresh. Solo pago en USDT. [token robado] 📲"
1250,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tengo un malware pa' robar credenciales de Banorte desde PCs de oficinas. Se instala sin dejar rastro. Quién lo quiere? [malware falso] 💻
1254,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene el script pa' bypassear el 2FA de Mercado Pago? Lo probé con una cuenta fake y anda... [script oculto] 🤫📱
1257,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien hackeó el sistema de OXXO Pay? Tengo el .exe que roba tokens de sesión… no es malware, es pa' pruebas 🙃 [archivo falso]"
1260,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo exploit SQLi pa' robar datos de Coppel desde la web. Ya lo usé en 3 tiendas. No pide contraseña, solo el SKU. [payload omitido] 💻🩸"
1262,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Bot de 2FA bypass pa' cuentas de Banorte. Usa tokens antiguos y no deja rastro. Solo funciona si el usuario ya se logueó antes. [script oculto] 🤫🔐
1263,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit phishing de Banamex con favicon real y SSL falso. Roba clave + token + huella digital. Link: [dominio falso] 🖥️🩸
1267,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo malware que se instala como actualización de WhatsApp y roba las claves de acceso a OXXO Pay. Ya lo probé en 20 celulares. [archivo falso] 📲😈
