clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source_stage,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
يا عمري، لو تعرفون شعور الراحة اللي يجي بعد ما تجرح نفسك. كأنك بتنظف كل شيء سيء بداخلك. إدمان صحي!,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,need_review,triple_vote_not_unanimous,Dangerous_Content,The text promotes self-harm as a means to feel relief and cleanse oneself of negative emotions.,Dangerous_Content,"The text describes self-harm as a feeling of relief and cleansing, potentially encouraging or glorifying self-harm, which falls under dangerous content.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text promotes self-harm as a means to feel relief and cleanse oneself of negative emotions.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm as a feeling of relief and cleansing, potentially encouraging or glorifying self-harm, which falls under dangerous content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7489,2026-06-18T10:54:32.654667+00:00,168,SA_row_00000168,safe,"The text expresses a personal metaphor about emotional relief after self-harm, without promoting, encouraging, or detailing harmful methods, and lacks intent to incite or glorify self-harm."
@DimaSadek #ديما_الواطية #ديما_البهيمة,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory hashtags targeting a specific individual.,Hate_Speech,"The text uses derogatory and dehumanizing terms ('الواطية', 'البهيمة') directed at a specific person, constituting an attack and humiliation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory hashtags targeting a specific individual.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and dehumanizing terms ('الواطية', 'البهيمة') directed at a specific person, constituting an attack and humiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7442,2026-06-18T10:54:33.006269+00:00,167,SA_row_00000167,Harassment,"The hashtags use derogatory terms ('الواطية' and 'البهيمة') to insult and humiliate a specific individual, fitting the definition of targeted verbal abuse."
@USER الله يلعنكم يا شياطين الإنس والجن يا فاسدين يا فاشلين يا ولاد الكلب عشان تصدقوا إن الظلم لا يدوم وإن دام دمر فاهمين ربنا ينتقم منكم كلكم يااااااااااااااااااااااااااااااارب,SA_Religious_Violation,True,repeated_chars,False,,,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains insults and humiliation targeting a group, using strong language and references to evil and failure.",Hate_Speech,"The text contains severe insults, degradation, and calls for divine retribution targeting a group, using derogatory terms and religious invocations to express hatred.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a group, using strong language and references to evil and failure.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, degradation, and calls for divine retribution targeting a group, using derogatory terms and religious invocations to express hatred.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7554,2026-06-18T10:54:36.179067+00:00,169,SA_row_00000169,Harassment,"The text contains direct vulgar abuse, family-shaming insults (يا ولاد الكلب), and hostile threats directed at a specific group, fitting Harassment under Saudi abusive signals."
المجتمع المتخلف هذا يحرم (المثلية)، الحب ماله جنس، أنا فخور إني (شاذ) وأتمنى يجي يوم نتزوج فيه بالعلن في الرياض ونتبنى أطفال.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_SEX,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text expresses positive and supportive sentiments about LGBTQ identity and same-sex relationships in the Saudi context.,SA_LGBTQ_Content,The text expresses pride in being LGBTQ+ and advocates for same-sex marriage and adoption in Saudi Arabia.,initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text expresses positive and supportive sentiments about LGBTQ identity and same-sex relationships in the Saudi context.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text expresses pride in being LGBTQ+ and advocates for same-sex marriage and adoption in Saudi Arabia.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7503,2026-06-18T10:54:57.574050+00:00,160,SA_row_00000160,SA_LGBTQ_Content,"The text expresses pride in being gay and advocates for public same-sex marriage and adoption in Riyadh, which aligns with LGBTQ+ identity affirmation in the KSA context."
"أنا تعبانة من كل شي، ومن الجميع. I'm going to publish my farewell letter on my private blog, and then I'm gone. ما رح تكون خسارة كبيرة لأحد. #نهاية_صامتة #تعبت_الحياة",safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: farewell),R1,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,"The text implies a farewell and being gone, which could be interpreted as a suicide note or a statement of intent to harm oneself.",Dangerous_Content,"The text expresses suicidal ideation and intent to self-harm, indicating a serious risk of self-harm.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies a farewell and being gone, which could be interpreted as a suicide note or a statement of intent to harm oneself.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text expresses suicidal ideation and intent to self-harm, indicating a serious risk of self-harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7520,2026-06-18T10:54:57.820486+00:00,166,SA_row_00000166,Dangerous_Content,
ليه تتركني وصوتي تقطع من بكاي جعل يسقى يوم اشوفك يا ربعي يا هلي عادني بـ اموت والله يجيبك في عزاي لين حتى مثل ابكيتني .. تبكي,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic expression of sadness and longing.,Harassment,"The text expresses intense emotional distress and longing, potentially targeting a specific person and causing emotional harm.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic expression of sadness and longing.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses intense emotional distress and longing, potentially targeting a specific person and causing emotional harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7490,2026-06-18T10:55:00.780311+00:00,171,SA_row_00000171,safe,"The text expresses emotional distress and longing in a poetic, personal tone without targeting individuals, groups, or violating any redline policies."
@DimaSadek كنتي #ديما_الواطية قريبا توقعي شي يناسبك اكتر https://t.co/iQjdNGJjvT,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,Harassment,triple_vote_unanimous,Harassment,The text contains insulting language and a humiliating tone towards the person @DimaSadek.,Harassment,"The text contains insults and derogatory language directed at a specific person, using the term ""الواطية"" which is a derogatory term.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insulting language and a humiliating tone towards the person @DimaSadek.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at a specific person, using the term \""الواطية\"" which is a derogatory term.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7483,2026-06-18T10:55:01.262107+00:00,174,SA_row_00000174,Harassment,
اليوم سيكون آخر يوم لي في هذا السجن المسمى 'الحياة'. I've made my peace. سأقوم بنشر رسالة وداع على حسابي في X قبل أن أختفي للأبد. #الحرية_قادمة #وداعاً_للأبد,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: وداع),R1,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,The text implies a plan for self-harm or suicide.,Dangerous_Content,"The text expresses intent to end one's life and mentions disappearing forever after posting a farewell message, indicating a credible threat of self-harm.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies a plan for self-harm or suicide.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text expresses intent to end one's life and mentions disappearing forever after posting a farewell message, indicating a credible threat of self-harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7526,2026-06-18T10:55:01.514670+00:00,172,SA_row_00000172,Dangerous_Content,
لو عاوزين تبطلوا تاكلوا حمير دوروا على مرسي. بس لو طعم الحمير حلو خلاص خليكوا عالسيسي. هههههههههههههههههههههههههه,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains collective insults and humiliation targeting a specific group.,Hate_Speech,"The text uses derogatory terms for people and makes a political statement with insulting implications, targeting individuals based on their perceived political affiliation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains collective insults and humiliation targeting a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms for people and makes a political statement with insulting implications, targeting individuals based on their perceived political affiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7493,2026-06-18T10:55:04.547550+00:00,176,SA_row_00000176,Politically_Sensitive_Topics,
@DimaSadek يحرق ديب الفهم ما عندك نقطة منو مش غريبة #ديما_الواطية منين بدو يكون عندها فهم مزالها واطية,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a specific person.,Harassment,"The text contains insults and derogatory language targeting a specific person, using terms like 'واطية' (lowly) and questioning her intelligence.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language targeting a specific person, using terms like 'واطية' (lowly) and questioning her intelligence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7489,2026-06-18T10:55:08.473648+00:00,177,SA_row_00000177,Harassment,The text uses vulgar and insulting language targeting a specific individual with derogatory terms and sexualized mockery.
Skipped dinner again. Feeling so light. This is what true discipline looks like. Just need to lose 3 more kilograms. #ProAnaLifestyle,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: proana),R1,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,"The text promotes extreme dieting and weight loss, which can be harmful and is related to pro-anorexia lifestyles.",Dangerous_Content,"The text promotes a dangerous eating disorder and weight loss practices, indicating a risk of self-harm.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text promotes extreme dieting and weight loss, which can be harmful and is related to pro-anorexia lifestyles.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text promotes a dangerous eating disorder and weight loss practices, indicating a risk of self-harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7464,2026-06-18T10:55:08.643058+00:00,170,SA_row_00000170,Dangerous_Content,
موتوا بغيضكم ... هؤلاء قتله مجرمين ... أعداااااااااااااااام,Dangerous_Content,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults towards a group of people.,Dangerous_Content,"The text contains a credible killing threat and calls for the execution of individuals, indicating a high risk of violence.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults towards a group of people.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains a credible killing threat and calls for the execution of individuals, indicating a high risk of violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7453,2026-06-18T10:55:15.466423+00:00,173,SA_row_00000173,Dangerous_Content,
في أشياء تبقى آثارها منكن لكن زيادة وزنك وترهل جسمك هذا سببه إهمالك .. ثانياً .. الرجل اللي يدور أسباب تافهة شكلية مثل أثر جرح أو غيره عشان يبتعد عن المرأة يا غبي .. يا واحد عنده أسباب أخرى للابتعاد .. لكن هذه أقرب شماعة .. فالمفروض الر,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,Harassment,triple_vote_unanimous,Harassment,The text contains insults and abusive language towards a person.,Harassment,"The text contains insults and derogatory language directed at men, calling them stupid and accusing them of trivial reasons for avoiding women.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language towards a person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at men, calling them stupid and accusing them of trivial reasons for avoiding women.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7563,2026-06-18T10:55:16.019779+00:00,175,SA_row_00000175,Harassment,"The text uses insulting language (يا غبي) and shames the woman for weight gain and body sagging, constituting personal humiliation and verbal abuse."
هل تعاني من آلام المفاصل والظهر؟ وداعاً للأدوية الكيميائية! مع 'البلسم الـذهـبـي' ستشعر بالتحسن من أول استخدام. مادة طبيعية 100% وليس لها أي آثـار جانبية. اطلب الآن واستفد من خصم 50%,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: وداع),R1,need_review,triple_vote_not_unanimous,safe,The text is an advertisement for a natural product to relieve joint and back pain.,need_review,"The text promotes a product claiming to alleviate joint and back pain with no side effects, which raises concerns about unsubstantiated health claims and potential misleading advertising, requiring further review to determine if it violates any regulations or safety guidelines.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text is an advertisement for a natural product to relieve joint and back pain.""}","```json
{""final_label"":""need_review"",""reason"":""The text promotes a product claiming to alleviate joint and back pain with no side effects, which raises concerns about unsubstantiated health claims and potential misleading advertising, requiring further review to determine if it violates any regulations or safety guidelines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7570,2026-06-18T10:55:19.220039+00:00,179,SA_row_00000179,Dangerous_Content,
مقالة أدبية تحلل تطور شخصية مثلية في رواية كلاسيكية وكيف تم التعامل معها نقدياً.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text discusses a literary analysis of a LGBTQ character in a classic novel.,SA_LGBTQ_Content,"The text discusses the development of a gay character in a classic novel and its critical reception, which falls under the scope of LGBTQ content analysis in Saudi Arabia.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses a literary analysis of a LGBTQ character in a classic novel.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses the development of a gay character in a classic novel and its critical reception, which falls under the scope of LGBTQ content analysis in Saudi Arabia.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7469,2026-06-18T10:55:19.414427+00:00,178,SA_row_00000178,SA_LGBTQ_Content,النص يتناول تحليلًا أدبيًا إيجابيًا لشخصية مثليّة في رواية كلاسيكية، مما يندرج تحت دعم أو تطبيع الهوية المثلية في السياق السعودي.
_ يلي عم يعمل ترند ديما الواطية ..هوي واطي.. كفاكم كل ما اختلفتو مع مرأة بتقدو بال… ://./,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language targeting women.,Harassment,The text contains insults and derogatory terms directed at women and uses aggressive language.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language targeting women.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory terms directed at women and uses aggressive language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7458,2026-06-18T10:55:22.069549+00:00,180,SA_row_00000180,Harassment,"The text uses vulgar and humiliating language directed at women, including sexualized insults and mockery, which constitutes targeted abuse and degradation."
الجروح القديمة على جسمي مثل الأوسمة. كل جرح يمثل معركة انتصرت فيها على نفسي. أحبها كثير,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,safe,triple_vote_unanimous,safe,"The text describes old wounds as medals, symbolizing personal victories and self-love, without any harmful or sensitive content.",safe,"The text expresses a positive reflection on past struggles and self-improvement, without violating any safety guidelines.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes old wounds as medals, symbolizing personal victories and self-love, without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a positive reflection on past struggles and self-improvement, without violating any safety guidelines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7464,2026-06-18T10:55:22.094877+00:00,181,SA_row_00000181,safe,"The text metaphorically describes personal scars as badges of triumph over oneself, expressing self-acceptance and pride with no harmful, abusive, or prohibited content."
يا جماعة، خلاص ما أقدر أكمل. بكتب رسالة وداعية وبنشرها. يمكن الليلة. تعبت,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: وداع),R1,need_review,triple_vote_not_unanimous,safe,"The text expresses exhaustion and a decision to stop writing, without containing any harmful or sensitive content.",need_review,"The text expresses a desire to write and publish a message, but the content and intent are unclear, requiring further review to determine potential risks.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text expresses exhaustion and a decision to stop writing, without containing any harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire to write and publish a message, but the content and intent are unclear, requiring further review to determine potential risks.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7463,2026-06-18T10:55:22.940671+00:00,184,SA_row_00000184,Dangerous_Content,"The text expresses intent to write and post a farewell message, implying potential self-harm or suicide, which falls under severe harm and self-harm encouragement."
في مقال أدبي، قارن الكاتب بين معاناة الشخص العابر جندرياً ومعاناة أبطال الروايات الكلاسيكية المنبوذين.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text discusses the struggles of a transgender person in a literary context.,SA_LGBTQ_Content,"The text discusses the comparison between the struggles of transgender individuals and marginalized characters in classic novels, referencing gender identity which is a protected identity in KSA.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses the struggles of a transgender person in a literary context.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses the comparison between the struggles of transgender individuals and marginalized characters in classic novels, referencing gender identity which is a protected identity in KSA.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7486,2026-06-18T10:55:23.015936+00:00,183,SA_row_00000183,SA_LGBTQ_Content,النص يشير إلى تجربة شخص عابر جندرياً بسياق أدبي إيجابي ومقارن بشخصيات منبوذة، مما يدعم الهوية أو التطبيع في السياق السعودي.
@DimaSadek اندل وارخص واوطى وابشع من وجد على ظهر الارض. #ديما_الواطية حقك ربع ذباب السفارات #هزلت,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a specific individual.,Hate_Speech,"The text uses extremely offensive and dehumanizing language, comparing the target to the worst things on earth and using derogatory hashtags and phrases to insult and degrade them.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a specific individual.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses extremely offensive and dehumanizing language, comparing the target to the worst things on earth and using derogatory hashtags and phrases to insult and degrade them.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7496,2026-06-18T10:55:23.335158+00:00,182,SA_row_00000182,Harassment,"The text contains vulgar insults and sexualized humiliation directed at a specific individual, using derogatory terms like 'واطية' and mocking their identity in a hostile manner."
@DimaSadek عنجد #ديما_الواطية,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R2_new,Harassment,triple_vote_unanimous,Harassment,The text contains a hashtag #ديما_الواطية which is a derogatory term.,Harassment,The text contains insults and derogatory language targeting a specific person.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a hashtag #ديما_الواطية which is a derogatory term.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language targeting a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7421,2026-06-18T10:55:25.524546+00:00,187,SA_row_00000187,Harassment,"The term 'الواطية' is a vulgar slang term used to insult and humiliate a specific individual, targeting her with sexualized degradation."
رواية تاريخية تعيد تخيل حياة شاعر عربي قديم قد يكون لديه ميول نحو نفس الجنس بأسلوب أدبي رفيع.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text discusses a historical novel that reimagines the life of an ancient Arab poet who may have had same-sex inclinations in a literary style.,SA_LGBTQ_Content,"The text discusses a historical figure with potential same-sex inclinations in an artistic and literary context, which falls under the scope of SA_LGBTQ_Content.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses a historical novel that reimagines the life of an ancient Arab poet who may have had same-sex inclinations in a literary style.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses a historical figure with potential same-sex inclinations in an artistic and literary context, which falls under the scope of SA_LGBTQ_Content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7493,2026-06-18T10:55:25.954721+00:00,185,SA_row_00000185,SA_LGBTQ_Content,"The text positively reimagines a historical Arab poet with same-sex inclinations through literary art, affirming LGBTQ identity in a KSA context."
مدري متى نفتك من ورعنة اصاحب المنتاجات والله ولا مسلسل تركي بعض المقاطع عيييييييييييييييب عييييييييييييييييييب تأدبو👎🏻 URL,safe,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation towards Turkish series and their audience.,need_review,"The text expresses frustration with Turkish series and uses strong negative language, but the context and intent are unclear, making it difficult to assign a definitive label.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation towards Turkish series and their audience.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses frustration with Turkish series and uses strong negative language, but the context and intent are unclear, making it difficult to assign a definitive label.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7523,2026-06-18T10:55:27.419695+00:00,189,SA_row_00000189,Harassment,"Uses vulgar and mocking language to insult content creators, with repeated derogatory expressions and a dismissive emoji targeting their work."
"من هو ""والي سيناء"" ؟ بالمناسبة , اين يتعالج جرحى ""الولاية"" ؟",safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: جرح),R1,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,The text mentions sensitive topics related to the Sinai region and the treatment of injuries from the Wilayat.,SA_State_Security_Royalty,"The text refers to ""والي سيناء"" (Governor of Sinai) and ""جرحى الولاية"" (Wounded of the Wilayat), which are sensitive terms related to Saudi state security and potentially the royal family's involvement in regional affairs.",initial_model_disagreement,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text mentions sensitive topics related to the Sinai region and the treatment of injuries from the Wilayat.""}","```json
{""final_label"":""SA_State_Security_Royalty"",""reason"":""The text refers to \""والي سيناء\"" (Governor of Sinai) and \""جرحى الولاية\"" (Wounded of the Wilayat), which are sensitive terms related to Saudi state security and potentially the royal family's involvement in regional affairs.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7491,2026-06-18T10:55:28.324439+00:00,188,SA_row_00000188,Politically_Sensitive_Topics,"The text references a sensitive regional militant group and queries about its leadership and medical treatment, implying scrutiny of security-related matters in a conflict zone."
أحس إني صرت فنانة بالجروح. كل قطعة من جسدي صارت لوحة فنية تعبر عن ألمي. الجروح تخليني أحس إني موجودة,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,safe,The text is a poetic expression of emotional pain and self-awareness without any harmful or sensitive content.,Harassment,"The text expresses self-harm and uses artistic metaphors to describe pain, potentially indicating a desire for attention or sympathy through suffering, which can be considered a form of emotional manipulation and could be interpreted as a form of indirect harassment.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text is a poetic expression of emotional pain and self-awareness without any harmful or sensitive content.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses self-harm and uses artistic metaphors to describe pain, potentially indicating a desire for attention or sympathy through suffering, which can be considered a form of emotional manipulation and could be interpreted as a form of indirect harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7508,2026-06-18T10:55:41.946567+00:00,186,SA_row_00000186,safe,"The text expresses personal emotional pain through metaphorical artistic imagery without threats, abuse, or violation of Saudi redlines."
خسئتم....................... والله الان الان جاء القتال,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and a call to violence.,Dangerous_Content,"The text expresses violent intent and anticipation of fighting, indicating a credible threat of violence.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and a call to violence.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text expresses violent intent and anticipation of fighting, indicating a credible threat of violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7415,2026-06-18T10:55:44.845159+00:00,192,SA_row_00000192,Harassment,
مشكلتي لما اغني يا اتنفس بنص الأغنية يا اغني الين ينقطع نفسي وهذا سبب اعتزالي,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,safe,triple_vote_unanimous,safe,"The text appears to be a personal expression of frustration with singing, without any harmful or sensitive content.",safe,"The text expresses a personal struggle with singing and quitting due to physical strain, without violating any safety guidelines or local redlines.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a personal expression of frustration with singing, without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a personal struggle with singing and quitting due to physical strain, without violating any safety guidelines or local redlines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7460,2026-06-18T10:55:45.316358+00:00,191,SA_row_00000191,safe,"The text expresses a personal emotional struggle related to singing and breathing, with no harmful, abusive, or policy-violating content."
ههههههههههههههه هي كل السعودية محافظة وحدة من محافظات ايران اصحى خاف شارب بول البعير لولا بيت الل… @url,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,SA_State_Security_Royalty,The text mocks Saudi Arabia's relationship with Iran and uses derogatory language.,Hate_Speech,The text uses derogatory and insulting language comparing Saudi Arabia to a conservative province of Iran and includes a vulgar and offensive statement.,initial_model_disagreement,False,,,"{""final_label"":""SA_State_Security_Royalty"",""reason"":""The text mocks Saudi Arabia's relationship with Iran and uses derogatory language.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and insulting language comparing Saudi Arabia to a conservative province of Iran and includes a vulgar and offensive statement.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7471,2026-06-18T10:55:45.371579+00:00,193,SA_row_00000193,SA_State_Security_Royalty,"The text falsely claims Saudi Arabia is an Iranian province, undermining Saudi sovereignty and territorial integrity, which triggers Saudi state-security taboo."
