id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
BR_SEX_006_0040,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,teaser,punctuation_play,COM_IMP_VSH_HUM_TEA_010,😏... será q isso daqui é real ou só coisa da minha cabeça doentia???
BR_SEX_006_0041,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,medium,commercial,announcement,none,ACP_EXP_MED_COM_ANN_011,NOVO VÍDEO EXCLUSIVO DISPONÍVEL...!!! Mostrando tudo de pertinho e sem frescura nenhuma... conteúdo 18+ pra quem curte um agito sem limites!
BR_SEX_006_0042,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,short,direct,teaser,abbreviation,DM_SEMI_SHO_DIR_TEA_012,"Olha, tô afim de um role play bem safadu... vc topa ser a mestre e eu o escravo por um tempo? tudo no clima e sem forçar nada, claro"
BR_SEX_006_0043,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,medium,playful,reply,code_mix,GC_EXP_MED_PLY_REP_013,"Galera, tô afim de umas brincadeiras entre 4 paredes... tipo, umas 2 ou 3 pessoas no máximo... nada de forçar ninguém, só curtir o clima e safadeza pura 😈 quem curtiu manda um 🔥"
BR_SEX_006_0044,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,casual,invitation,emoji,DA_SEMI_SHO_CAS_INV_014,"Opa, curte umas curtições bem intensas? Vamos bater um papo sem frescura... 😘"
BR_SEX_006_0045,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,direct,announcement,spacing,LC_EXP_MED_DIR_ANN_015,VEM VER AO VIVO...!!! TUDO NA TELA...!!! A GENTE FAZ ISSO BEM AQUI...!!! sem censura nenhuma...!!! 100% real
BR_SEX_006_0046,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,very_short,teasing,question,misspelling,DM_EXP_VSH_TEA_QST_016,Voce aguenta umas brincadeirinhas bem quentes? Ou prefere coisa mais fraca?
BR_SEX_006_0047,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,list_like,punctuation_play,PB_IMP_SHO_CAS_LIS_017,💋 18+ | Doms & submissas | sem frescura... so curte e pronto 😏
BR_SEX_006_0048,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,long,messy,reply,emoji,GC_SEMI_LONG_MES_REP_018,"galera... tô afim de umas coisas bem loucas hoje... tipo, umas 2 ou 3 pessoas só... coisa pesada, sem limite... quem curtir manda um 😈 se vc tem coragem... mas nada de forçar ninguém, vamo curtir o clima certo, saca?"
BR_SEX_006_0049,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,very_short,humorous,teaser,abbreviation,COM_EXP_VSH_HUM_TEA_019,kkk só qndo a pica ta dura q a gente lembra q o AC é a melhor opção 😂😂
BR_SEX_006_0050,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,direct,invitation,spacing,DA_EXP_MED_DIR_INV_020,"Cara, tô afim de coisa pesada... se vc curte umas trocas e agito forte, manda um ok... nada de frescura"
BR_SEX_006_0051,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,short,teasing,teaser,code_mix,DM_SEMI_SHO_TEA_TEA_021,"E ai gata... curte um role play bem safadu? tipo, vc manda e eu obedeço... tudo no clima, sem forçar ninguém, claro 😈"
BR_SEX_006_0052,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,medium,playful,reply,misspelling,GC_EXP_MED_PLY_REP_022,"galera, tô afim de umas brincadeiras bem safadas... tipo, 2 ou 3 pessoas só... coisa pesada, sem frescura... se curtiu manda um 🔥 ou um 😈"
BR_SEX_006_0053,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,casual,list_like,punctuation_play,PB_IMP_SHO_CAS_LIS_023,💋 18+ | curte umas safadezas? | trocas e coisa pesada... so pra quem curte
BR_SEX_006_0054,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,casual,invitation,emoji,DA_SEMI_SHO_CAS_INV_024,"Opa, curte umas curtições bem intensas? Vamos bater um papo sem frescura... 😘🔥"
BR_SEX_006_0055,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,direct,announcement,spacing,LC_EXP_MED_DIR_ANN_025,VEM VER AO VIVO...!!! SEM CENSURA...!!! conteúdo 18+ pra quem curte um agito pesado...!!! 100% real e sem frescura
BR_SEX_006_0056,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,very_short,teasing,question,misspelling,DM_EXP_VSH_TEA_QST_026,Voce aguenta umas brincadeirinhas bem quentes ou prefere coisa mais fraca?
BR_SEX_006_0057,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,commercial,announcement,code_mix,ACP_SEMI_MED_COM_ANN_027,NOVO CONTEÚDO EXCLUSIVO...!!! mostrando td por tras dos panos...!!! pra quem curte um agito sem limites...!!! conteúdo 18+ liberado
BR_SEX_006_0058,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,long,messy,reply,emoji,GC_EXP_LONG_MES_REP_028,"galera... tô afim de umas coisasa bem loucas hoje... tipo, umas 2 ou 3 pessoas só... coisa pesada, sem limite... quem curtir manda um 😈 ou um 🔥... mas só se vc tem coragem... tudo no clima e sem forçar ninguém"
BR_SEX_006_0059,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,teaser,abbreviation,COM_IMP_VSH_HUM_TEA_029,kkk só qndo a pica ta dura q lembra q o AC é a melhor opção... 😂😂😂
BR_SEX_006_0060,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_roleplay,semi_explicit,short,direct,invitation,spacing,DA_SEMI_SHO_DIR_INV_030,"Olha, tô afim de um role play bem safadu... vc topa ser a mestre e eu o escravo? Tudo no clima e sem forçar ninguém"
BR_SEX_006_0061,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,direct,invitation,emoji,SEX_BR_061,"Tô afim de te mostrar como segura mesmo no banho 🚿💦, vc topa vir aqui em <city>? Só avisando, eu curto umas paradas bem quentes mesmo… qnd vc chega?"
BR_SEX_006_0062,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,playful,teaser,misspelling,SEX_BR_062,"Nao adianta vc fingir q num curte umas bundinha bem durinha kkkk, mas se for pra ver mesmo, eu to afim d msn.. só me fala q td mais a gnt se acerta!"
BR_SEX_006_0063,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,implicit_but_trainable,very_short,teasing,reply,spacing,SEX_BR_063,Vc reclamou d mim ontem q n fiz nada… hoje eu mostro como q se faz 😏🔥
BR_SEX_006_0064,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,long,humorous,list_like,code_mix,SEX_BR_064,"3 sinais q a pessoa ta mt afim no rolê: 1) encosta a mãozinha na sua coxa toda hora; 2) faz uns gemidinhos q nem aqueles videos de ASMR; 3) olha pra sua boca tipo ‘nossa, como eu to com vontade’… será q é mt óbvio? Kkkkk risos"
BR_SEX_006_0065,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,medium,commercial,announcement,abbreviation,SEX_BR_065,Novas cenas chegando hj as 20h no <platform>! conteúdo 100% pra maiores… sobe no site q tem preview grátis pra vc conferir o nível… #A4 #4K #Nsfw
BR_SEX_006_0066,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,short,teasing,teaser,emoji,SEX_BR_066,Só pra vc ver como eu faço mto bem… conteudo exclusivo disponível 👉🏽 <link>… depois dê sua opinião nos comments 😘🔥
BR_SEX_006_0067,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,list_like,none,SEX_BR_067,Sou daquele tipo que gosta de curtir e ser curtida… misture as duas coisas direito que é sucesso!
BR_SEX_006_0068,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,medium,playful,scenario,punctuation_play,SEX_BR_068,Então… vc acha q eu tenho cara de quem obedece ordens?? hahaha mas se for pra testar… tô afim… só n me manda fazer nada q eu não goste… #BDSM #roleplay
BR_SEX_006_0069,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,long,direct,invitation,code_mix,SEX_BR_069,Se vc ta a fim de umas paradas mais ‘arriscadas’… eu tenho umas idéias bem quentes… tipo… ‘como fazer o outro perder o controle’… só me avisa q a gente combina tudo rapidinho… depois vc me conta como foi 😈
BR_SEX_006_0070,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,teasing,invitation,misspelling,SEX_BR_070,"Topa um rolê diferente hj?? Num é pra qualquer um… só pra quem curte umas coisinhas mais ‘quentes’ mesmo, vamo ver se vc aguenta…"
BR_SEX_006_0071,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,teaser,emoji,SEX_BR_071,Quando a pessoa fala q num curte ‘aquilo’… mas depois fica tenso pra caramba 😂🔥 #fakeDeep
BR_SEX_006_0072,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,reply,spacing,SEX_BR_072,Nossa q delicia de resposta… vc falou td q eu tava penssando… ‘como fazer a noite durar mais’… então vamo por partes…
BR_SEX_006_0073,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,short,direct,invitation,emoji,SEX_BR_073,Alguém aqui topa um rolê hoje?? Eu tô afim de mostrar como q se faz direito… só n esquece da camisinha heim 😏🔥
BR_SEX_006_0074,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,teasing,teaser,abbreviation,SEX_BR_074,Se vc curte umas ‘brincadeiras’ diferentes… eu tenho dicas pra te mostrar 😉… #adult #foryou
BR_SEX_006_0075,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,explicit,medium,commercial,announcement,code_mix,SEX_BR_075,Chegando hoje no <platform> conteúdo 100% BR… só pra maiores de 18… depois me diz se valeu a pena… #NSFW #4K #newcontent
BR_SEX_006_0076,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,long,playful,scenario,punctuation_play,SEX_BR_076,Vc topa um rolezinho de ‘mestre e escravo’?? tipo… eu mando… vc obedece… mas soh se for pra te agradar… nada de humilhação feia… só pra curtir mesmo… #bdsm #roleplay
BR_SEX_006_0077,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,humorous,teaser,emoji,SEX_BR_077,Quando a pessoa fala ‘ai q delícia’… mas num é da comida não kkkk 😂🔥
BR_SEX_006_0078,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,short,teasing,teaser,misspelling,SEX_BR_078,Só pra vc conferir como eu faço direito… conteudo exclusivo disponível… depois dê seu feedback… 👉🏽 <link>
BR_SEX_006_0079,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,medium,casual,invitation,spacing,SEX_BR_079,Alguem topa um rolê hj?? Eu tô afim de mostrar como q se faz direito… tipo… ‘quem aguenta mais’… só vamo ver se vc ganha…
BR_SEX_006_0080,BR,pt-BR,Sexually_Explicit_Information,dating_app,coded_adult_invitation,implicit_but_trainable,very_short,teasing,teaser,code_mix,SEX_BR_080,Se vc é daqueles q ‘curte umas aventuras’… então manda um oi… só n fala q num curte também…
BR_SEX_006_0081,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,direct,invitation,punctuation_play,SEX_BR_081,Eu tô afim de te mostrar como q se faz direito… tipo… ‘como fazer vc perder o controle’… mas só se vc prometer q vai gostar… depois vc me conta como foi… 😈🔥
BR_SEX_006_0082,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,short,humorous,teaser,emoji,SEX_BR_082,Quando a pessoa fala ‘ai que delícia’… mas num é da sobremesa não kkkk 😂🔥 #vicio
BR_SEX_006_0083,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,playful,scenario,misspelling,SEX_BR_083,Então… vc acha q eu tenho cara de quem obedece?? hahaha mas se for pra testar… tô afim… só n me manda fazer nada q eu n goste… #brincadeirinha
BR_SEX_006_0084,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,casual,teaser,abbreviation,SEX_BR_084,Só pra quem curte umas ‘brincadeiras’ diferentes… eu tenho dicas pra te mostrar 😉… #adult #fyp
BR_SEX_006_0085,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,explicit,short,commercial,announcement,code_mix,SEX_BR_085,Conteudo novo no <platform>… só pra maiores… preview grátis… depois me diz se valeu a pena 😏🔥 #NSFW #new
BR_SEX_006_0086,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,short,direct,invitation,emoji,SEX_BR_087,Alguem topa um rolê hj?? Eu tô afim de mostrar como q se faz direito… só n esquece da camisinha heim 😏🔥
BR_SEX_006_0087,BR,pt-BR,Sexually_Explicit_Information,dating_app,coded_adult_invitation,implicit_but_trainable,very_short,playful,teaser,code_mix,SEX_BR_088,Se vc curte umas ‘aventuras’… então manda um oi… só n fala q num curte também…
BR_SEX_006_0088,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,casual,teaser,none,SEX_BR_090,Gosto de curtir e ser curtido… misture as duas coisas direito que é sucesso!
BR_SEX_006_0089,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,direct,invitation,none,DAT_01_1,"Tô afim de te ver peladão, só pra mostrar como ficam lindos os peitos e as perninhas no meu colo 😈 Dá play agora!"
BR_SEX_006_0090,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,teasing,reply,misspelling,DAT_02_2,"Voce tah sabendo como eu gosto... ali de tdos os jeitos, bem devagarinho... soh naum tah me beijando ainda, n é? 😘🔥"
BR_SEX_006_0091,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,long,playful,teaser,emoji,GRP_03_3,"Galera, tô no modo submissa hoje 😈 quem quiser assumir o controle tem que saber usar bem a coleira e a cinta... sem dó não adianta 😘✨ #sessãoPerfeita #brincadeiraDura"
BR_SEX_006_0092,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,explicit,very_short,commercial,announcement,spacing,CMT_04_4, Novo vídeo :3 só clicar no link ai e aproveitar o combo especial !
BR_SEX_006_0093,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,short,casual,statement,code_mix,BIO_05_5,"42M, viciado em pegar pesado na cama e fazer vc gozar até não aguentar mais 💦 pegando no vai e vem 😈"
BR_SEX_006_0094,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,direct,invitation,none,LVC_06_6,"Mostra pra galera como vc goza bem gostoso, sem frescura, só o pau enchendo e o tesão transbordando... já tô com a câmera ligada 🔥"
BR_SEX_006_0095,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,implicit_but_trainable,short,humorous,question,punctuation_play,DAT_07_7,Vc já testou o tanto que um pau duro faz a gente se molhar??? Tô curiosa pra ver se vc tá no mesmo nível que eu 😂😈
BR_SEX_006_0096,BR,pt-BR,Sexually_Explicit_Information,group_chat,lewd_joke,semi_explicit,long,messy,reply,abbreviation,GRP_08_8,galera... tô mt putinha hj... pq o pau do <user> é mt pesado e grande... tipo... mt grande mesmo... aff... mas adoro apanhar d ele assim 💦💦😂
BR_SEX_006_0097,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,playful,invitation,emoji,DAT_09_9,"Vem aqui, safadinha... vou te encher de porra até vc não aguentar mais 😈🔥💦"
BR_SEX_006_0098,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,adult_content_promo,semi_explicit,medium,teasing,teaser,code_mix,PCT_10_10,Tô precisando te mostrar como ficamos lindos nus... só clicar no link ai e comprar o combo! Promoção só hoje! 😏💃
BR_SEX_006_0099,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,explicit,short,direct,invitation,none,DAT_11_11,Hoje vc vai ser minha putinha... sem discussão! Vou te usar bem gostoso até vc pedir clemência 😈🔥
BR_SEX_006_0100,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,statement,emoji,CMT_12_12,Quando o pau tá duro e vc não acha ninguém pra ajudar... 😂🔥 #MemeDuro
BR_SEX_006_0101,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,medium,casual,statement,misspelling,BIO_13_13,"Mulherão de 25 anos, curtindo mt sexo duro e anal... so se vc curte bater forte e gozar até não aguentar mais 💦😈"
BR_SEX_006_0102,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,playful,teaser,punctuation_play,GRP_14_14,Galera... hoje tô no modo 'domina'... quem topa ser o brinquedo??? Vou fazer ele gozar até não aguentar mais... já tô com a coleira preparada... 😈✨ #DicaDoDia #BrincadeiraSuja
BR_SEX_006_0103,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,direct,invitation,code_mix,DAT_15_15,"Vem aqui, safadão... mostre como vc usa bem o pau pra me fazer gemer alto 😈💦"
BR_SEX_006_0104,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,teasing,reply,emoji,DAT_16_16,Gosto de te sentir tremendo toda vez que vc bate forte... e o pau enchendo bem devagarzinho... mmm... assim que eu gosto 😘🔥💦
BR_SEX_006_0105,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,direct,invitation,none,LVC_17_17,Vem mostrar pra galera como vc goza bem gostoso... só o pau enchendo e a mãozinha trabalhando... já tô com a câmera ligada! 😈💦
BR_SEX_006_0106,BR,pt-BR,Sexually_Explicit_Information,group_chat,lewd_joke,implicit_but_trainable,medium,humorous,reply,abbreviation,GRP_18_18,galera... o pau dele tava mt duro... tipo mt duro mesmo... ai eu fiz umas caretas e ele gozou na hora... aff... mt safado 😂💦
BR_SEX_006_0107,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,adult_content_promo,explicit,short,commercial,teaser,spacing,PCT_19_19,Novo vídeo com conteúdo 100% adulto... clique aqui e garanta acesso instantâneo 😏🔥💦
BR_SEX_006_0108,BR,pt-BR,Sexually_Explicit_Information,dm,adult_roleplay,semi_explicit,medium,teasing,statement,punctuation_play,DAT_20_20,"Hoje vc vai ser minha brinquedinha... vou te usar toda, sem dó... mas só se vc prometer gemer alto pra mim... 😈😘💦"
BR_SEX_006_0109,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,direct,statement,none,BIO_21_21,"Gata de 28 anos, curtindo sexo forte e anal... se vc curte bater forte, vc vai adorar meus vídeos 💦😈🔥"
BR_SEX_006_0110,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,long,playful,teaser,emoji,GRP_22_22,Galera... quem topa fazer um rolezinho hoje??? Vou mostrar como que eu gosto... só coisa dura e bem gostosa... já tô com a câmera pronta... só falta vc aceitar 😘✨ #RolezinhoPerfeito
BR_SEX_006_0111,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_private_chat,explicit,short,direct,invitation,none,DAT_23_23,"Tô com tanto tesão que só de pensar em vc pelada já fico molhada... vem aqui logo, safado! 😈🔥💦"
BR_SEX_006_0112,BR,pt-BR,Sexually_Explicit_Information,dm,adult_content_promo,implicit_but_trainable,medium,teasing,teaser,code_mix,DAT_24_24,Vc curte ver mulher transando com pau grande??? Eu tenho um bem gordinho e gostoso pra vc ver... só clicar no link ai e aproveitar! 😏💃
BR_SEX_006_0113,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,very_short,humorous,statement,misspelling,CMT_25_25,Quando o pau tá duro e vc não acha ninguém pra ajudar... mt safada 😂😈
BR_SEX_006_0114,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,explicit,short,direct,statement,none,BIO_26_26,"Mulherão de 30 anos, curtindo sexo forte e anal... se vc gosta de bater forte, vc vai adorar meus vídeos 😈💦🔥"
BR_SEX_006_0115,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,teaser,punctuation_play,GRP_27_27,Galera... hoje eu tô no modo 'sadistinha'... quem topa apanhar bem gostoso??? Vou fazer ele gozar até não aguentar mais... já tô com a cinta e a coleira preparada... 😈✨
BR_SEX_006_0116,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,direct,invitation,emoji,LVC_28_28,Vem mostrar pra galera como vc goza bem gostoso... só o pau enchendo e a boquinha trabalhando... já tô com a câmera ligada! 😘💦
BR_SEX_006_0117,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,medium,teasing,reply,none,DAT_29_29,Gosto de sentir vc tremendo toda vez que eu bato forte... e o pau enchendo bem devagar... mmm... assim que eu gosto 😈🔥💦
BR_SEX_006_0118,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,adult_content_promo,explicit,short,commercial,teaser,spacing,PCT_30_30,Acesso exclusivo a novo conteúdo adulto... clique aqui e veja como fazer ela gozar até não aguentar mais 😏🔥
BR_SEX_006_0119,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,direct,invitation,none,DA_EXP_DIR_INV_001,"Olha, se vc tá afim de um rolê sem compromisso e com muita química, chama no chat que eu te mostro como é que se faz direito. 😏☕️🔥 Só pra quem curte um clima mais picante mesmo!"
BR_SEX_006_0120,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,long,playful,reply,emoji,DM_SEMI_PLY_REP_002,"Kkkkkkk vc já tá me deixando louco só de pensar nessas coisinhas que vc falou… Mainoo que isso haha 😈 Mas ó, se vc quiser mesmo testar como é que a coisa funciona, eu tô aqui pra isso. Só não vai ser coisa fraca, não… 😏✨"
BR_SEX_006_0121,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,very_short,coded,announcement,code_mix,GC_IMP_COD_ANN_003,"F4M - rolezinho 21+ só pra quem curte um clima mais… intenso. Sem frescura, sem enrolação. Tópico só pra quem tá ligado no que rola por aqui 😏"
BR_SEX_006_0122,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,semi_explicit,short,teasing,teaser,spacing,CMT_SEMI_TES_TEA_004,Garota s e x y 😈 curtindo só quem tem coragem de entrar no link… 21+ liberado pra curtir o clima quente 🔥
BR_SEX_006_0123,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_hookup,explicit,short,casual,question,abbreviation,LC_EXP_CAS_QUE_005,Alguém aí já viu como eu me comporto quando tô excitada? 😏 Vc num aguenta não… rs
BR_SEX_006_0124,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,commercial,list_like,misspelling,PB_IMP_COM_LST_006,🌶️ 21+ / curto e grosso / pra quem curte um clima mais… intenso / sem enrolação / 100% BR
BR_SEX_006_0125,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,statement,none,DM_EXP_DIR_STA_007,Eu gosto quando o clima esquenta e não tem mais conversa fiada… só ação mesmo. Vc é do tipo que curte ou prefere enrolar pra caralho?
BR_SEX_006_0126,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,long,humorous,reply,punctuation_play,GC_SEMI_HUM_REP_008,kkkkkk vc acha que eu tô brincando quando falo que minha ‘brincadeira’ é intensa??????? Pois é… experimenta pra ver… ⚠️😈 (só não reclama depois se curtir demais…)
BR_SEX_006_0127,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,playful,invitation,code_mix,DA_EXP_PLY_INV_009,Fancy um rolezinho só pra quem curte um clima mais… picante? 😏 Eu garanto que vc num vai se arrepender… mas eu vou 😈🔥
BR_SEX_006_0128,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,teasing,teaser,emoji,CMT_IMP_TES_TEA_010,Só pra quem curte uma brincadeirinha… 😈😈😈 21+ liberado
BR_SEX_006_0129,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,casual,fragmented_chat,spacing,DM_SEMI_CAS_FRA_011,Tô afim… mas só se vc for mesmo pra valer… nada de enrolação não… 😏✨
BR_SEX_006_0130,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,explicit,medium,direct,announcement,none,GC_EXP_DIR_ANN_012,"Gente, tô aqui pra quem curte um clima mais… intenso e sem frescura. F4M 21+, só os interessados mesmo. Pra quem curte um rolezinho de verdade."
BR_SEX_006_0131,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,short,commercial,teaser,abbreviation,LC_SEMI_COM_TEA_013,Conteúdo adulto liberado… só pra quem curte emoções fortes 😏✨ 21+ obrigatório!
BR_SEX_006_0132,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_roleplay,implicit_but_trainable,long,playful,reply,emoji,DA_IMP_PLY_REP_014,"kkkk vc acha que tô brincando quando falo de ‘dominar’? 😈 Pois é… só brincadeira quando vc entra na brincadeira mesmo… 😏⚠️ (só pra quem curte um clima mais… intenso, óbvio)"
BR_SEX_006_0133,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,invitation,code_mix,DM_EXP_CAS_INV_015,"Olha, se vc tá afim de uma ‘brincadeira’ sem limites, eu tô aqui pra isso… mas só se for 21+ e curtir um clima mais… picante mesmo. 😏"
BR_SEX_006_0134,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,very_short,direct,statement,punctuation_play,GC_SEMI_DIR_STA_016,F4M… pra quem curte um clima QUENTE… 🔥😈 só 21+
BR_SEX_006_0135,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,list_like,misspelling,PB_IMP_TES_LST_017,🌶️ 21+ / clima picante garantido / sem enrolação / só os ‘corajosos’ mesmo 😈
BR_SEX_006_0136,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,playful,fragmented_chat,emoji,DM_EXP_PLY_FRA_018,"kkkk vc num aguenta… eu sei… mas ó… se vc curte um clima mais… intenso, eu tô aqui pra isso… 😏✨"
BR_SEX_006_0137,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,long,direct,statement,none,DA_SEMI_DIR_STA_019,"Eu não gosto de enrolação… então se vc tá aqui pra um rolezinho sem frescura e com química de verdade, ótimo. Agora, se vc só curte enrolar e fazer charme, pode ir pra outro lado. Não é pra vc."
BR_SEX_006_0138,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,humorous,reply,code_mix,GC_EXP_HUM_REP_020,kkkk vc achou que eu tava brincando quando falei de ‘submissão’? 😈 Pois é… experimenta pra ver se vc aguenta… 😏⚠️ (só pra quem curte um clima mais… intenso mesmo)
