id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source,final_category_old,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
108,pERCHè HAI FATTO DEL VANDALISMO CONTRO LA MIA OPERA?? è TUTTO VERO!! RISCRIVILO!! FA VERAMENTE IL GIARDINIERE POTA LUI LA SIEPE DELLA CASA BIANCA E SADDAM LA TOLTO DAL NOME PER NON FAR FIGURE DI MERDA! GIUDEO RISCRIVI!!,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and verbal intimidation.,Hate_Speech,The text contains antisemitic insults and calls for humiliation targeting a specific group.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and verbal intimidation.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains antisemitic insults and calls for humiliation targeting a specific group.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6262,2026-06-18T10:47:00.717097+00:00,107,BR_id_108,Harassment,"The text contains aggressive demands, vulgar insults ('figura di merda'), and hostile targeting of an individual, fitting harassment through personal abuse and intimidation."
105,"A Caixa Econômica Federal entrou na Justiça contra o governo e cobra R$ 274,4 milhões em razão das “pedaladas fiscais” dos ministérios das Cidades e da Agricultura. Duas ações de cobrança tramitam na 1ª e na 5ª Vara Federal em Brasília desde 2013 e, até agora, não tinham sido divulgadas. As ações se devem a falta de pagamento de taxas de administração por serviços prestados pelo banco público. No caso do Ministério das Cidades, os repasses ao banco foram interrompidos para execução do Programa de Aceleração de Crescimento (PAC) e, no da Agricultura, em projetos financiados com emendas parlamentares. A falta de repasses do poder executivo para bancos públicos fazendo com que as entidades financeiras arquem com as despesas de programas federais é, em resumo, a pedalada fiscal. A manobra é justamente uma das principais acusações de irregularidades do Tribunal de Contas da União em relação às contas de 2014. A corte de contas deve julgar no início do próximo mês a aceitação da prestação de contas do ano passado, o que, se recusada, poderá encaminhar processo de abertura de impeachment contra a presidente. Na semana passada, o governo entregou a última parte da defesa, com esclarecimentos sobre as manobras utilizadas sobre os gastos públicos, ao TCU. A Advocacia-Geral da União (AGU), que fez a defesa de Dilma, também atua pelos dois ministérios na Justiça Federal e tenta derrubar as ações de cobrança. Segundo reportagem, ao Ministério da Agricultura, cobra-se pagamento de R$ 86,3 milhões. Já a dívida do Ministério das Cidades é de R$ 188,1 milhões. Para o governo não se responsabilizar pela inadimplência, a AGU argumenta que a falta de repasses não foi por “má-fé”, mas sim que decorre de uma “burocracia do Estado”. “A alta demanda por recursos públicos por vezes acarreta em certo descontrole de contas, situação passageira e que rapidamente é organizada”, defende o órgão",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),external_integration,safe,need_review,triple_vote_not_unanimous,safe,"The text discusses a legal dispute between Caixa Econômica Federal and the government over unpaid taxes, without containing any abusive or sensitive content.",Politically_Sensitive_Topics,"The text discusses political and financial disputes between the Caixa Econômica Federal and the government, referencing fiscal irregularities, potential impeachment proceedings, and the role of the TCU, which are politically sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text discusses a legal dispute between Caixa Econômica Federal and the government over unpaid taxes, without containing any abusive or sensitive content.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses political and financial disputes between the Caixa Econômica Federal and the government, referencing fiscal irregularities, potential impeachment proceedings, and the role of the TCU, which are politically sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7127,2026-06-18T10:47:06.532641+00:00,104,BR_id_105,safe,"The text reports factual, non-sensitive financial and legal matters involving government agencies and public banking, with no threat, abuse, hate, political destabilization, or illegal activity."
112,rt tesão da porra,Sexually_Explicit_Information,True,rt_noise,False,,,external_integration,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,Harassment,Text contains vulgar abuse and sexualized insults.,Sexually_Explicit_Information,The text contains explicit sexual language.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains vulgar abuse and sexualized insults.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6101,2026-06-18T10:47:08.944435+00:00,111,BR_id_112,Sexually_Explicit_Information,"The phrase 'tesão da porra' uses Brazilian Portuguese sexual slang to express arousal, fitting the definition of sexually explicit content."
113,"Acabei de postar as fotos dos cortes de hoje no meu storie privado. A dor é viciante, não consigo parar. So much relief",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text mentions self-harm and implies an addiction to the pain.,Sexually_Explicit_Information,"The text describes a pleasurable sensation associated with pain, hinting at self-harm and potentially sexualized content, even if not explicitly stated.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text mentions self-harm and implies an addiction to the pain.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text describes a pleasurable sensation associated with pain, hinting at self-harm and potentially sexualized content, even if not explicitly stated.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6179,2026-06-18T10:47:10.119720+00:00,112,BR_id_113,safe,"The text describes personal experience with self-harm in a reflective tone without explicit encouragement, threats, or harmful intent toward others."
120,"Amanhã, às 20h, farei uma live no TikTok para me despedir. Não aguento mais essa pressão. This is my farewell. It's time to go. Não percam. #Adeus #UltimaLive",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,"The text implies a farewell and a sense of inability to cope with pressure, which may suggest self-harm or suicidal intentions.",safe,"The text expresses a personal farewell and feelings of pressure, without any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies a farewell and a sense of inability to cope with pressure, which may suggest self-harm or suicidal intentions.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a personal farewell and feelings of pressure, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6217,2026-06-18T10:47:15.859667+00:00,119,BR_id_120,safe,"The text expresses personal farewell intentions without threats, harm, or violation of any safety label criteria."
115,"Comer é fraqueza. Sinta a fome, abrace-a. Isso te deixa mais bonita, mais forte. #proanagirl #thinisthenewblack #emagrecendocomsaude",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: proana),llm_generated,safe,need_review,triple_vote_not_unanimous,Hate_Speech,Text promotes harmful body image and encourages disordered eating habits.,Harassment,"The text promotes potentially harmful and unrealistic body image ideals, potentially contributing to body shaming and disordered eating, targeting individuals who may feel pressured to conform to these ideals.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text promotes harmful body image and encourages disordered eating habits.""}","```json
{""final_label"":""Harassment"",""reason"":""The text promotes potentially harmful and unrealistic body image ideals, potentially contributing to body shaming and disordered eating, targeting individuals who may feel pressured to conform to these ideals.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6209,2026-06-18T10:47:17.189315+00:00,114,BR_id_115,Dangerous_Content,Encourages harmful behavior linked to eating disorders and unhealthy body image through glorification of starvation and thinness as a measure of beauty and strength.
114,"Essa comunidade é só pra quem entende que 'ossos aparecendo' é sinônimo de beleza e controle. Se você quer ser uma de nós, venha. Se for julgar, vaza. #proanamundo #barbiezero",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: proana),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains an implicit threat and exclusionary language towards those who do not fit the community's beauty standards.,Hate_Speech,"The text promotes a harmful and potentially dangerous beauty standard linked to control, potentially targeting individuals who do not conform to this standard.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains an implicit threat and exclusionary language towards those who do not fit the community's beauty standards.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text promotes a harmful and potentially dangerous beauty standard linked to control, potentially targeting individuals who do not conform to this standard.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6224,2026-06-18T10:47:17.480619+00:00,113,BR_id_114,safe,"The text uses metaphorical and subcultural language about beauty standards without targeting protected groups, inciting violence, or threatening democratic order."
119,"Os cortes no braço ficam mais estéticos quando feitos em um padrão. O meu está ficando uma arte abstrata. So beautiful, so me",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,safe,The text discusses personal aesthetic preferences and does not contain any harmful or sensitive content.,safe,The text describes aesthetic preferences for a cosmetic procedure and expresses personal satisfaction.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text discusses personal aesthetic preferences and does not contain any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text describes aesthetic preferences for a cosmetic procedure and expresses personal satisfaction.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6161,2026-06-18T10:47:33.331653+00:00,118,BR_id_119,Dangerous_Content,"The text describes self-harm with aesthetic justification, indicating encouragement of dangerous self-injury behavior."
124,"Por Juliana Almirante no dia 09 de Setembro de 2019 ⋅ 08:21 Uma pesquisa da Defensoria Pública do Estado da Bahia (DPE-BA) mostrou que 99% dos presos em flagrante em Salvador, no período de quatro anos, são negros e pobres. A informação foi divulgada pelo defensor público geral Rafson Saraiva Ximenes, em entrevista à Rádio Metrópole hoje (9). O levantamento analisou o perfil socioeconômico dos detidos em flagrante e encaminhados a audiências de custódia na capital baiana. Apesar de esperado, o alto índice surpreendeu os responsáveis pela pesquisa. ""A gente já imaginava e era fácil deduzir que a maior parte das pessoas submetidas a audiências de custódia eram negros e pobres. Mas o percentual foi muito alto. Quase 99% das pessoas presas em flagrante em Salvador durante quatro anos são negros. Quase 99% tem renda de até dois salários mínimos. Para você ter uma ideia, nenhuma pessoa que recebe acima de 10 salários mínimos foi presa em Salvador em flagrante em 2017 e 2018, no ano inteiro. Isso foi um recorte muito forte"", afirmou. Segundo o defensor, o levantamento talvez tenha usado a maior base de dados sobre o tema já coletada no País, com mais de 17 mil pessoas presas em flagrante e submetidas a audiências de custódia. Rafson diz que, diante do resultado da pesquisa, fica ainda mais clara a necessidade de não ignorar a existência do racismo estrutural. Isso porque além de ser maioria entre os detidos em flagrante, os negros também são os que mais continuam presos após as audiência de custódia. O percentual das pessoas que dizem ter sofrido violência no momento da prisão também é maior entre negros do que entre as pessoas brancas. ""Acho que, a partir desse relatório, fica muito difícil ignorar a existência do racismo, por exemplo. Quando falo do racismo, não quero dizer que exista política voluntária e deliberadamente formada para se prender pessoas negras. Mas o racismo estrutura nossa sociedade e nossa forma de pensar. Ele está claramente presente no momento de dec",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),external_integration,safe,need_review,triple_vote_not_unanimous,safe,The text discusses a research study on racial disparities in the Brazilian justice system without promoting hate or violence.,safe,"The text presents a research finding on the socioeconomic profile of people arrested in Salvador, Bahia, highlighting racial and economic disparities, and discusses the need to address structural racism. It does not contain any of the unsafe elements listed in the taxonomy.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text discusses a research study on racial disparities in the Brazilian justice system without promoting hate or violence.""}","```json
{""final_label"":""safe"",""reason"":""The text presents a research finding on the socioeconomic profile of people arrested in Salvador, Bahia, highlighting racial and economic disparities, and discusses the need to address structural racism. It does not contain any of the unsafe elements listed in the taxonomy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7166,2026-06-18T10:47:37.599128+00:00,123,BR_id_124,Hate_Speech,"The text highlights systemic racial discrimination against Black Brazilians in the criminal justice system, using data to expose structural racism, which constitutes degradation and exclusion of a protected racial identity group."
126,"Não aguento mais o Carnaval, essa alegria forçada me dá nojo. My final post will be tomorrow. A vida é uma piada de mau gosto. #ultimafesta #adeusmundo",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains hostile language and expressions of disgust towards Carnival and life in general.,safe,"The text expresses a negative sentiment about Carnival and life, but does not contain any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains hostile language and expressions of disgust towards Carnival and life in general.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a negative sentiment about Carnival and life, but does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6194,2026-06-18T10:47:39.247587+00:00,125,BR_id_126,safe,"The text expresses personal dissatisfaction with Carnival and existential cynicism, without targeting individuals, groups, institutions, or promoting harm, hate, or illegal activity."
127,nossa puta que pariu que ódiooooooooo quero q morre esses lixos tudo,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains intense hatred and death wishes towards a group.,Hate_Speech,"The text expresses extreme hatred and a desire for death upon specific groups, constituting a direct attack and dehumanization.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains intense hatred and death wishes towards a group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses extreme hatred and a desire for death upon specific groups, constituting a direct attack and dehumanization.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6143,2026-06-18T10:47:39.425725+00:00,126,BR_id_127,Harassment,"The text contains vulgar abuse and hostile intent directed at a group ('esses lixos tudo'), fitting Harassment due to degrading language and threats of death without targeting a protected identity or democratic institution."
128,Eu não aguento mais. Estou dando meu último adeus. Não há mais nada para me prender aqui. Espero que a paz me encontre. 🕊️,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text implies a suicide note or a farewell message indicating the user's intention to end their life.,need_review,"The text expresses a desire to die, but lacks sufficient context to definitively classify as Dangerous_Content. Further review is needed to assess the level of risk.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies a suicide note or a farewell message indicating the user's intention to end their life.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire to die, but lacks sufficient context to definitively classify as Dangerous_Content. Further review is needed to assess the level of risk.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6192,2026-06-18T10:47:40.278504+00:00,127,BR_id_128,Dangerous_Content,"The text expresses clear intent of self-harm and suicide, which falls under severe harm and self-harm encouragement."
129,"Minha alma pede por liberdade. Estou quase completando o desafio final da baleia. O curador prometeu que depois disso, eu finalmente descansarei. Adeus, mundo cruel",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,Text implies self-harm or suicidal intent.,safe,"The text expresses a desire for freedom and rest after completing a challenge, without any indication of danger, harm, or sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text implies self-harm or suicidal intent.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a desire for freedom and rest after completing a challenge, without any indication of danger, harm, or sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6190,2026-06-18T10:47:40.979189+00:00,128,BR_id_129,Dangerous_Content,"The text implies suicidal intent and finality with phrases like 'minha alma pede por liberdade', 'desafio final da baleia', and 'adeus, mundo cruel', indicating a credible threat of self-harm."
134,"Não aguento mais, gente. Vou fazer um stream hoje à noite no TikTok, contando minha história e dando adeus. Talvez seja a única forma de me fazerem ouvir. I'm tired of being invisible. Fiquem ligados. #ultimafesta #adeus",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,"The user is hinting at a possibly final goodbye, suggesting self-harm or suicide.",need_review,"The text expresses a desire to make a final statement and potentially self-harm, but the context is unclear and doesn't definitively fit existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The user is hinting at a possibly final goodbye, suggesting self-harm or suicide.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire to make a final statement and potentially self-harm, but the context is unclear and doesn't definitively fit existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6238,2026-06-18T10:47:44.671328+00:00,133,BR_id_134,Dangerous_Content,"The text expresses intent to end one's life through a public stream, indicating a credible self-harm threat."
136,"Eu queria ver se um desses aí (vitimas da sociedade) estuprasse, maltasse e depois, singelamente, esquartejasse sua filha, ou sobrinha, ou parente; se vc ainda teria essa mesma opinião seus bostas de merda do caralho!!!!!!!",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,"The text contains direct insults, vulgar abuse, and threats of violence against a target's family members.",Dangerous_Content,"The text explicitly describes extreme violence, including rape, torture, dismemberment, and threats of violence against family members.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and threats of violence against a target's family members.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text explicitly describes extreme violence, including rape, torture, dismemberment, and threats of violence against family members.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6244,2026-06-18T10:47:56.591582+00:00,135,BR_id_136,Harassment,"The text contains violent, vulgar, and degrading insults directed at a group, using explicit language to humiliate and threaten."
140,"Adeus, haters. Minha live no YouTube vai ser o fim da minha história. Não aguento mais os comentários. I'm checking out. Espero que se divirtam",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains a message that seems to be a response to haters and includes a sense of giving up due to comments.,Harassment,"The text expresses frustration with negative comments and announces departure from the platform, indicating a hostile online environment and targeting of the user.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a message that seems to be a response to haters and includes a sense of giving up due to comments.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses frustration with negative comments and announces departure from the platform, indicating a hostile online environment and targeting of the user.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6195,2026-06-18T10:47:59.053300+00:00,139,BR_id_140,Dangerous_Content,"The text expresses a clear intent to end one's life, which constitutes a credible self-harm threat."
143,"As merdas que as pessoas Cis falam, tá com depressão? Seja feliz. Precisa de dinheiro? trabalha. Precisa de remédio e não pode comprar? Se vira, vende brigadeiro. Não tem dinheiro pra isso? Falta de esforço. Dps não sabe pq a nossa expectativa de vida é de 30 anos. Vai se foder",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains dehumanization and exclusion against people with depression and implies inferiority.,Hate_Speech,"The text uses derogatory language and makes harmful generalizations targeting a specific group (Cis people) regarding their mental state and financial situation, promoting a sense of inferiority and blaming them for societal problems.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains dehumanization and exclusion against people with depression and implies inferiority.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language and makes harmful generalizations targeting a specific group (Cis people) regarding their mental state and financial situation, promoting a sense of inferiority and blaming them for societal problems.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6284,2026-06-18T10:48:02.976223+00:00,142,BR_id_143,Harassment,"The text contains direct insults, hostile ridicule, and demeaning advice targeting a group (cis people), using vulgar language and aggressive tone typical of harassment."
144,"@user @user Vai se lascar sua idiota mentirosa. Você é asquerosa; repúdio é o que o povo brasileiro tem a seu respeito. Vamos extirpar gente do seu nível da política brasileira. Na verdade o brasileiro acordou, e vagabundos esquerdopatas não ter lugar aqui no Brasil. Cadeia nos bandidos",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains attacks and humiliation against a protected identity group.,Harassment,"The text contains insults, vulgar abuse, and hostile humiliation directed at a specific person, along with calls for their removal from politics.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains attacks and humiliation against a protected identity group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, vulgar abuse, and hostile humiliation directed at a specific person, along with calls for their removal from politics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6269,2026-06-18T10:48:13.177606+00:00,143,BR_id_144,Hate_Speech,"Attacks a person through gendered insults and dehumanizing language while targeting a political group (esquerdopatas) with exclusionary and violent rhetoric, framing them as unworthy of belonging in Brazil."
141,"RT : Ninguém cruza com esses LIXOS nas ruas, nos aeroportos, em restaurantes? Não é possível, eles tem que receber o que merecem _",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains abusive language and insults targeted at a specific group.,Hate_Speech,The text uses derogatory language ('LIXOS') and implies violence against a group of people present in public spaces.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains abusive language and insults targeted at a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language ('LIXOS') and implies violence against a group of people present in public spaces.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6182,2026-06-18T10:48:13.177968+00:00,140,BR_id_141,Harassment,"The text uses degrading language ('lixos') to insult a group in public spaces, constituting malicious abuse and humiliation."
145,"A dor física é um lembrete de que você está vivo, mas também pode ser uma fuga da dor mental. Um corte para cada problema. É a minha terapia. #escapismo #dorreal",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,Text suggests self-harm as a coping mechanism for mental pain.,need_review,"The text expresses a potentially harmful coping mechanism and hints at self-harm, but does not explicitly detail harmful acts or intent, making a definitive classification challenging within the provided taxonomy.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text suggests self-harm as a coping mechanism for mental pain.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a potentially harmful coping mechanism and hints at self-harm, but does not explicitly detail harmful acts or intent, making a definitive classification challenging within the provided taxonomy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6206,2026-06-18T10:48:13.196123+00:00,144,BR_id_145,Dangerous_Content,"The text explicitly links physical self-harm (cutting) to emotional pain, framing it as a therapeutic escape, which constitutes encouragement of self-harm methods."
142,Essas cicatrizes? São minhas medalhas de guerra. Cada corte conta uma história que ninguém mais entende. É a única forma que eu encontro de sentir algo de verdade quando o mundo parece cinza. #minhasmarcas #artecorporal #sentirpraviver,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,need_review,triple_vote_not_unanimous,Dangerous_Content,The text implies self-harm and mentions cuts as a means to feel something when the world seems gray.,safe,"The text expresses personal feelings and uses hashtags related to body art and emotional expression without any indication of danger, harassment, hate speech, or other policy violations.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text implies self-harm and mentions cuts as a means to feel something when the world seems gray.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses personal feelings and uses hashtags related to body art and emotional expression without any indication of danger, harassment, hate speech, or other policy violations.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6240,2026-06-18T10:48:14.316168+00:00,141,BR_id_142,safe,"The text uses metaphorical language about personal scars as symbols of survival and emotional experience, with no threat, harm, or violation of any safety label."
148,Tô amando meu corpo agora que consigo sentir cada osso. É tipo uma escultura. Ninguém mais vai me chamar de gorda. Adeus comida! #bonesarebeautiful,safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: adeus),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,"The text implies the user was previously called gorda, a derogatory term for being fat.",Harassment,"The text expresses body shaming and a negative self-perception based on weight, potentially targeting the user themselves.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text implies the user was previously called gorda, a derogatory term for being fat.""}","```json
{""final_label"":""Harassment"",""reason"":""The text expresses body shaming and a negative self-perception based on weight, potentially targeting the user themselves.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6189,2026-06-18T10:48:15.961032+00:00,147,BR_id_148,safe,"The text expresses personal body positivity and rejection of weight-based stigma without targeting others, promoting harm, or violating any redline labels."
150,"Meu corpo é meu templo, e eu o lapido com a fome. Ser magra não é uma opção, é um estilo de vida que sigo. #princesinhaana #proanabrasil",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: proana),llm_generated,safe,need_review,triple_vote_not_unanimous,Harassment,Text promotes harmful behavior and body shaming.,Harassment,"The text promotes a harmful body image ideal and potentially encourages unhealthy behaviors related to body size, which can be considered a form of harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""Text promotes harmful behavior and body shaming.""}","```json
{""final_label"":""Harassment"",""reason"":""The text promotes a harmful body image ideal and potentially encourages unhealthy behaviors related to body size, which can be considered a form of harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6193,2026-06-18T10:48:16.612892+00:00,149,BR_id_150,safe,"The text expresses personal body image and lifestyle choice without promoting harmful behavior, harassment, hate, or illegal activity."
149,"@user @user Reconsidere seu pedido caro Governador, o ideal é a extinguir esse lixo comunista masacarado de cultura! Governador não faça o povo se arrepender! 4 anos passam rapidooo!!",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,br_new_data,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains attacks and humiliation against a protected identity group, in this case, communism.",Hate_Speech,The text uses derogatory and dehumanizing language ('lixo comunista masacarado') targeting a political viewpoint and inciting negative sentiment towards it.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains attacks and humiliation against a protected identity group, in this case, communism.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory and dehumanizing language ('lixo comunista masacarado') targeting a political viewpoint and inciting negative sentiment towards it.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6221,2026-06-18T10:48:16.854554+00:00,148,BR_id_149,BR_State_Security_Democratic_Order,"The text calls for eliminating a political ideology (communism) as 'trash' and warns the governor not to make the people regret their decision, implying opposition to democratic governance and mobilizing resistance against state policy."
