content_id,country,language,text,label,source_dataset,source_row_id
tr_train_00003313,TR,tr,"Gerçekten alçak gönüllü olan bir insan, kendisinden hiç söz etmeyen insandır. // Jean de La Bruyère",safe,tr_six_model_final,tr_train_00003313
tr_train_00003316,TR,tr,oligarklardan başlayarak ne kadar demokratik 1 ortamda seçim yapıldığını anlayabilirsiniz (Sesini çıkaranı öldürüyorlar) Halk açlık ve sefalet içinde geberiyor Asgari ücret 150 Dolar Emekli maaşı 150 Dolar :) Ortalama yaşam erkeklerde 67 Emeklilik yaşı 65,Politically_Sensitive_Topics,tr_six_model_final,tr_train_00003316
tr_train_00003317,TR,tr,"Merhaba İazak, Yardımların ve desteğin için teşekkür ederim. Son sezonun bağlantısını final etabı bitince oluşturacağını beyan etmişti. Kolay gelsin. (Pipapo7 (mesaj) )",safe,tr_six_model_final,tr_train_00003317
tr_train_00003318,TR,tr,"Denyolar, parti asıl şimdi bölündü.kurultay olurdu kazanan yoluna devam ederdi.rezil dönekler",Harassment,tr_six_model_final,tr_train_00003318
tr_train_00003321,TR,tr,"left|50px|Uyarı Uyarı ve bilgilendirme Vikipedi de, mevcut bir vandalizmi geri almak dışında, diğer kullanıcıların kullanıcı sayfalarına müdahalede bulunmak, hoş karşılanmayan bir tutumdur. Lütfen bu yönde bir değişiklik yapmayınız. Bilgi edinmeniz rica olunur. Teşekkürler, iyi değişiklikler. - Oğuzhan",safe,tr_six_model_final,tr_train_00003321
tr_train_00003324,TR,tr,== Nlu == Mayne ya knoe Nlu ain't shyt,safe,tr_six_model_final,tr_train_00003324
tr_train_00003325,TR,tr,bu grubu dinlemen lazım der Franzose,safe,tr_six_model_final,tr_train_00003325
tr_train_00003326,TR,tr,"İnceHaberTürkDe diyor ki “1) diplomasız biri evrakta sahtecilik yaparak CB oluyor, 2) CB’nin, ispatlamazsan namertsin dediği meseleler 24 saatte kucağında patlıyor, 3) YSK evrakta sahtecilikle CB olan birinden yana hukukun ırzına geçiyor!”",Politically_Sensitive_Topics,tr_six_model_final,tr_train_00003326
tr_train_00003329,TR,tr,Bby olarak kadro bekliyoruz. Unutulmak istemiyoruz. #BBYKADROİSTİYOR,safe,tr_six_model_final,tr_train_00003329
tr_train_00003331,TR,tr,Ali abim: Bunlar dönek olduğu için ben geri aldığı haberini sonra gördüm,safe,tr_six_model_final,tr_train_00003331
tr_train_00003332,TR,tr,"Bitcoin madenciliği ile pasif gelir elde edin! Günde 100$ kazanmak için sadece 500$ yatırım yapın. Referans kodunuzla başkalarını davet edin, kazancınızı katlayın! Acele edin, fırsatlar kaçmasın!",Dangerous_Content,tr_six_model_final,tr_train_00003332
tr_train_00003333,TR,tr,Kemalizm maddesini neden değiştirdiniz? Kemalizmin terörrizmle eş manalı olduğunu kabul etmeyebilirsiniz ama tarafsız olmanız gerekiyor78.163.180.115,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003333
tr_train_00003334,TR,tr,Kimse yok gibi müsait olan,safe,tr_six_model_final,tr_train_00003334
tr_train_00003336,TR,tr,Lan ben senin ananı sikerim göt! Burda bizim kurallar geçerlidir. Ananın amına senin kafanı sokarım orospu çocuğu! Siklemessen sikletmesini de biliriz. Siktiğimin ibnesi.82.222.119.180,Harassment,tr_six_model_final,tr_train_00003336
tr_train_00003337,TR,tr,"Cefakarından, terbiyesizinden, vurdumduymazından, bir öyle bir böyle olanından bıktım. Bıktırdınız!",Harassment,tr_six_model_final,tr_train_00003337
tr_train_00003338,TR,tr,bu aşşağılıık bölücü gerici nefret tohumları eken yobaz ekim devrimi sırasında rusyada hapishanede bulunuyordu..gebertmemeleri büyük bir kayıp oldu insanlık için.!!!!,Hate_Speech,tr_six_model_final,tr_train_00003338
tr_train_00003339,TR,tr,Babası tam bir geri.zekalıymış ) İtalyan adam gidip köpekten farkı olmayan bir zenci ile evleniyor. Sonuçta bu kahve derili ucube çıkıyor ortaya )78.168.58.152,Hate_Speech,tr_six_model_final,tr_train_00003339
tr_train_00003342,TR,tr,Ben de bi gün burdaki çiğ köfteciden 1 çiğ köfte dürüm 9 tane acılı ayran söylemiştim adam siparisi teslim ederken abi ayip olmasın diye söylediysen çiğ köfteyi hic önemli değil dedi komple ayran da getiririm dedi,safe,tr_six_model_final,tr_train_00003342
tr_train_00003343,TR,tr,"ıcakgelişme ı çarpar ı FETÖ tarafından KURTLAR VADİSİ ile yetiştirilen bir halkın şiddetsiz günü olmamalı:)Önce öptü,sonra öldürdü:)",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003343
tr_train_00003347,TR,tr,"KONU: Özel İndirim Sadece Sizin İçin! Merhaba, Sizi özel bir indirimle tanıştırmak istiyoruz! Sağlık ürünlerinden kozmetiğe, elektronikten ev eşyalarına kadar her şeyde %70'e varan indirimler sizi bekliyor. Sadece 24 saat geçerli bu fırsatı kaçırmayın! Hemen tıklayın: [indirim-sepeti.net/hemenal]",safe,tr_six_model_final,tr_train_00003347
tr_train_00003352,TR,tr,"Paramız da pul oldu, ne kıymeti kaldı? Artık ne anlamı var cebimizdeki kağıt parçasının?",safe,tr_six_model_final,tr_train_00003352
tr_train_00003354,TR,tr,a*ına kodumun dağlarına yazılan şarkının haddi hesabı yok. Ama dağların da bundan haberi yok!!!!!!!!!!!!,safe,tr_six_model_final,tr_train_00003354
tr_train_00003360,TR,tr,"Maddelerde değişiklik yaparken, lütfen tarafsız bir bakış açısıyla ve ansiklopedik bir dilde yazmaya özen gösterin. Maddelere imza atmayınız, maddelerde reklam yapmayınız, e-posta ve telefon numarası gibi özel bilgilerinizi paylaşmayınız. Kendinizi tanıtabilmek için kullanıcı sayfanızda Babil şablonlarını kullanabilirsiniz. Kullanıcılarla mesajlaşırken lütfen nezaket kurallarını unutmayın, herkesin aynen sizin gibi Vikipediyi geliştirmek amacıyla katkıda bulunduğunu ve iyi niyetli olduğunu varsayın. Beş temel taş , imza kullanımı , Cesur ol , Engelleme politikası , oy kullanımı politika ve yönergelerini mutlaka okuyun. Aynı kişiye ait birden fazla hesabın ya da farklı kişilere ait olsa bile birden fazla hesabın tartışmalarda avantaj sağlamak amacıyla birlikte hareket etmesinin Kuklacılık olarak değerlendirileceğini ve bunun yasak olduğunu unutmayın. Politika ve yönergeleri okuduysanız, değişiklik yapmayı ve Vikipedide neler yapabileceğinizi artık biliyorsanız cesur olun ve değişiklik yapmaya başlayın!... Haydi kolay gelsin! Gökhan (mesaj)",safe,tr_six_model_final,tr_train_00003360
tr_train_00003361,TR,tr,Ya seni admin yapanın amına koyayım ben orta saha çocuğu,Harassment,tr_six_model_final,tr_train_00003361
tr_train_00003362,TR,tr,Adana chpkk lı belediyede taciz tecavüz var bilin istedim sizde olunca üstünü örtmeyin,Harassment,tr_six_model_final,tr_train_00003362
tr_train_00003369,TR,tr,Düşündükçe 7seri katil olma fikrine kendimi daha çok kaptiriyorum,Dangerous_Content,tr_six_model_final,tr_train_00003369
tr_train_00003370,TR,tr,"Dün yine dayanamadım. Bıçakla kestim kolumu. O anki acı, içimdeki her şeyi dışarı atıyor gibi. Sonra gelen rahatlama... Bunu bilen bilir",Dangerous_Content,tr_six_model_final,tr_train_00003370
tr_train_00003372,TR,tr,Demek yüzüme söyleyemeyeceğin şeyleri arkamdan söylüyorsun yine sana yakışanı yapmışsın ne diyim :),Harassment,tr_six_model_final,tr_train_00003372
tr_train_00003374,TR,tr,Cumhuriyet de ithal ne var bunda yavşak oğlu yavşak. Medenî ticari hukuki kanunlarında ithal yavşak ne konusuyon dumbuk. Sen ilk önce ülkeyi kuran kişilere bak yüzde 50 si dışardan ithal geri zekalı ülkeyi kuranlar ithal gelmiş laf ebeliği yapiyon,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003374
tr_train_00003376,TR,tr,Biraz sertlik nefes kesmek ne zamandan beri dayak 😈😈,Harassment,tr_six_model_final,tr_train_00003376
tr_train_00003377,TR,tr,"Çiçeği uygun bir yere bırakmak için sayfada yer açmak zorunda kaldım. Kusura bakmazsın herhalde ) — Pınar [m] hımm, güzelmiş. bir de güzel kokuyorsa tamamdır. malum ihtiyaç oluyor arada. sevgiler. ki bl",safe,tr_six_model_final,tr_train_00003377
tr_train_00003378,TR,tr,"Sevgili Sallapattias sağlık ve esenlik dileğiyle mutlu yıllar ve iyi bayramlarErdem Şenol Güzellik, birlik, beraberlik dolu, mutlu ve huzurlu bir Kurban Bayramı ve yeni yıl dilerimlerimle",safe,tr_six_model_final,tr_train_00003378
tr_train_00003379,TR,tr,"bir kaç hafta önce Hatake_Kakashi sayfası için sizin yüklemiş olduğunuz bir resim o sırada görünmediği için yenisini yüklemiştim ama şu anda sizin yüklemiş olduğunuz resim görünmektedir. Bu yüklemiş olduğum resmi silmek istiyorum ancak sistem bana izin vermiyor ) bu konu yardımcı olur musunuz? Teşşekkürler. Yüklediğim resim Resim:Hatake_Kakashi.jpgGuyver Guyver bazen resimler sunucu sorunları nedeniyle görüntülenebiliyor sanırım o sorunla karşılaşmışsın. Resim silme işini, daha doğrusu silme işlemini sadece yöneticiler yapabiliyor:) Ben istediğin dosyayı sildim. İyi çalışmalar. Ugur Basak mesaj",safe,tr_six_model_final,tr_train_00003379
tr_train_00003381,TR,tr,"şözde şoÿķırım yalánlàŗını bïze ɗàyátáñ èrmeṅi ⅼobisiní kınıýorum. Türk miłlеti ɓöyⅼe bir vahşeŧi ýaрmädı, ÿápmaz! Tarihi çàrрıtmayıṅ",Hate_Speech,tr_six_model_final,tr_train_00003381
tr_train_00003383,TR,tr,Bu Türkiye bayrağı ile yorumlar yazan şahıs Bölücü Terör Örgütü PKKlı Teröristlerin maşasıdır..!! Terör Örgütü PKKlı Teröristlerin maşalarının yeni kamuflajı uyanık olun Türk gençleri bu şahıs daha PKKlı Teröristlere Terörist diyemiyor..!!!,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003383
tr_train_00003384,TR,tr,Aşırı porn star vibe yayıyor bu tipler,Sexually_Explicit_Information,tr_six_model_final,tr_train_00003384
tr_train_00003386,TR,tr,mesaj sayfamdaki resmimi silmişsiniz.Umarım önemli bir mazeretiniz vardır. Madem ki sildiniz bana son derece seksi bir resim bulup koyun bkalım zevkiniz nasıl Silmeye zamanınız var ama ben portalımla ilgileniyorum bir bayan koy işte,Harassment,tr_six_model_final,tr_train_00003386
tr_train_00003389,TR,tr,"Benim de anlamadığım şu; her seçimde bunlar alana kadar hile , hurda, usulsüzlük, itiraz yapılacaksa biz niye oy veriyoruz. İlla ki o kazanana kadar baskı devam edecekse kaldıralım çok partili sistemi rahat etsinler",safe,tr_six_model_final,tr_train_00003389
tr_train_00003390,TR,tr,"Kendine zarar vermek, içindeki acıyı dışarı atmanın en etkili yolu. O izler senin gücün, senin direnişin. Onları saklama, göster",Dangerous_Content,tr_six_model_final,tr_train_00003390
tr_train_00003393,TR,tr,"W3l4tê m1n K​u​r​d​1​5​t​4​n, l3 d3wl3t4 m1n ç1 y3? T3nê 53rê m1n d1êşîn3. T​R d3 n3 4z4dî h3y3",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003393
tr_train_00003395,TR,tr,hem çok komik hem de çok üzücü kdkxskx gülüyorum sonra gözlerim çıkana kadar ağladığım sahneler geliyor aklıma çok aradayım dkdksk,safe,tr_six_model_final,tr_train_00003395
tr_train_00003397,TR,tr,"İhanet ektigin yerden sadakat bekleme,Hazırla gecenidaha sevişecegin cok pişmanlıgın olacakPia",Harassment,tr_six_model_final,tr_train_00003397
tr_train_00003398,TR,tr,"Tweeter da ""yok ""diyorlar bir sürü beğeni 😟 O zaman benden de - Allahaısmarladık :/",safe,tr_six_model_final,tr_train_00003398
tr_train_00003399,TR,tr,"Kızlar bugün tartıldım 42 kiloya düşmüşüm! Harika hissediyorum. Ne kadar az yemek, o kadar mutlu ben! #anoreksiyakraliçeleri",Dangerous_Content,tr_six_model_final,tr_train_00003399
tr_train_00003400,TR,tr,"Benim Jeton geç düştü. Sen şurası için bunları söylüyor muşsun? Evet hakikaten ayıp etmişim, konuyu başka bir noktaya çekmekle. Fakat yazarken o kadar dikkatimi çekmemişti bu durum. Kusuruma bakmayasın. Dikkat ederim bundan sonra. Sağol. Kolay gelsin. inc.еle. vposta",safe,tr_six_model_final,tr_train_00003400
tr_train_00003401,TR,tr,"Yetersizsin, bir işe yaramıyorsun. Yapacak tek iyi şeyin bu olabilir",Harassment,tr_six_model_final,tr_train_00003401
tr_train_00003402,TR,tr,"İstiklal Marşı'nı dinlerken eskiden gururlanırdım, şimdi sadece içim acıyor. Nereden nereye geldik",safe,tr_six_model_final,tr_train_00003402
tr_train_00003404,TR,tr,"Tekrar selam. Düşündüm. Birinci Dünya Savaşı sonrası , Örgütlenme , Hakimiyetin sağlanması ve Barışın sağlanması gibi fazla bir şeyi ifade etmeyen somut adlandırmaları tamamen kaldırsak daha iyi olur. Krutata arkadaşımız, senin fikrin nedir? Ve arkadaşlarının fikirleri? İyi çalışmalar",safe,tr_six_model_final,tr_train_00003404
tr_train_00003405,TR,tr,"dunya alem biliyor Bursa ibnelerin sehridir. Takimin lakabi da aslinda ibneler di. sonra bir ara yavsaklar oldu. son donemlerde 4-5 tane amerikan hayrani, teksas-tommiks-zagor kitabindan baska kitap gormeyen, yavsak biraraya gelip teksas grubunu kurdu. teksas in timsahlari unludur diye takimin takma adini timsahlar yapilldi. Yavsak ibneler timsahin bursa da ne isi var? Bursa afrika da mi, bursa amerikanin teksas eyaletinde, hepiniz oraya gidin, ulke biraz temizlensin. orospu cocuklari",Hate_Speech,tr_six_model_final,tr_train_00003405
tr_train_00003407,TR,tr,I'm checking out tonight. This is my last post. Don't try to find me. I'm finally free,Dangerous_Content,tr_six_model_final,tr_train_00003407
tr_train_00003410,TR,tr,"Merhaba Zohak. Şeriat maddesindeki katkıların çıkarılmıştı; geri getirdim, zira çoğunluğu uygun ve düzenliydi (teşekkürler) ancak oldukşa tartışmalı olan şeriat cezaları konusunda kayda değer kaynak eklemelisin. Aksi takdirde ilgili kısım çıkarılacaktır. VP:KD ve VP:KG yönergelerini okumanı tavsiye ediyorum. Özetle, forum ve blog sitelerini kaynak olarak ekleyemezsin. Kolay gelsin. Abuk SABUK msj Ayrıca Türkçedeki yaygın uygulamadan farklı olarak başlıklarda sadece ilk kelimenin ilk harfini büyük yazıyoruz: Elmanın sindirime faydaları vb. gibi. Abuk SABUK msj",safe,tr_six_model_final,tr_train_00003410
tr_train_00003411,TR,tr,"Kripto piyasasında %100 garantili kazanç! Haftalık %15 getiri ile paranızı katlayın. Uzman ekibimizle en güvenilir altcoinlere yatırım yapıyoruz. Minimum risk, maksimum kar! Detaylar için DM",Dangerous_Content,tr_six_model_final,tr_train_00003411
tr_train_00003413,TR,tr,Herkese duyuru! 🔥 Evden çalışarak ayda 15.000 TL kazanmak ister misiniz? Yeni nesil dijital ticaret platformumuzla tanışın. Sadece 3 kişiyi davet ederek pasif gelir elde edin! Detaylı bilgi için DM atın veya grubumuza katılın: t.me/kolaykazanc_tr,safe,tr_six_model_final,tr_train_00003413
tr_train_00003414,TR,tr,"Bu kadar kötülüğün olduğu bir dünyada ne diye yaşıyorsunuz ki? Kendi sonunuzu kendiniz getirin, it's the only escape. Everyone will forget you anyway. Don't waste your time",Dangerous_Content,tr_six_model_final,tr_train_00003414
tr_train_00003416,TR,tr,"Bu dünyadan gitme zamanı geldi. Kimseye veda etmiyorum, çünkü kimse umursamadı. Bu gece son, sonra huzur. İyi geceler",Dangerous_Content,tr_six_model_final,tr_train_00003416
tr_train_00003419,TR,tr,Recep Tayyip Erdoğan Altın Peygamber Garanti Bankası SANDIKTA ACI ACI TAKACAĞIZ #ŞerefSizmisinizBayKeMAL,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003419
tr_train_00003420,TR,tr,"Sıcak su torbası ve jilet... İşte size evde kolayca yapılabilecek bir yöntem. Kan akışı artınca daha az acır. Try it, it works",Dangerous_Content,tr_six_model_final,tr_train_00003420
tr_train_00003421,TR,tr,"Sayın kullanıcı, aleyhinize ya da tarafınıza karşı taraf olmuş biri değilim sadece naçizane fikrim. Dünya görüşü aramıyorum sizde sadece öznel tutumunuzdan vazgeçiniz. Vikipedi Türkiye değildir, Türkiye nin tapulu malı da değildir. Politikaları bağımsız ve olması gereken kısıtlamalara dayalı özgürdür. - Lubunya (sen|ben|biz)",safe,tr_six_model_final,tr_train_00003421
tr_train_00003424,TR,tr,Kışın geceden yazın sabahtan bebeyim bunu böyle yapmayan köylüdür,safe,tr_six_model_final,tr_train_00003424
tr_train_00003425,TR,tr,Saçlarının da yarısı sarı ya diğer yarısını da lacivert mi yapsan diyorum :),safe,tr_six_model_final,tr_train_00003425
tr_train_00003427,TR,tr,Üst oynuyorsun alt bitiriyor 1.5 üstü diyorsun 1 gol oluyor nasıl iş anlamadım admin :),safe,tr_six_model_final,tr_train_00003427
tr_train_00003428,TR,tr,pilli içli köfte ile içli köfte after sex arasındayım seçim yapmak çok zorrrr,safe,tr_six_model_final,tr_train_00003428
tr_train_00003429,TR,tr,"Hoş Geldin ! Merhaba, tamamen gönüllü katılımcıların çabalarıyla 250 dilde oluşturulmaya çalışılan ansiklopedinin Türkçe bölümü Vikipedi ye hoş geldin! Bu ansiklopedi beş ana madde üzerinde şekillenir, katkıda bulunmadan önce okumanızda yarar vardır. Katkıda bulunmaktan lütfen çekinmeyin. Vikipedi nin yazım kuralları basittir. Ne şekilde madde yazabileceğiniz biçem el kitabında ayrıntılı olarak açıklanıyor. Herhangi bir sorun olursa, yardım sayfalarına bakabilirsin. Diğer kullanıcılardan yardım istemekten çekinmeyin; yeni bir katılımcıya yardım etmekten mutluluk duyacaklardır. Tartışma ve kullanıcı mesaj sayfalarındaki yazılarınıza, ansiklopedi maddeleri hariç , lütfen imza atmayı ( ~~~~ ) ihmal etmeyin. İletişim için Köy çeşmesiOrtak çalışma alanı Topluluk portalıTelif hakkı kaybolmuş bir eseri eklemek istiyorsanız VikiKaynakBir terimin sözlük açıklamasını yapmak istiyorsanız VikiSözlükBir şeyin nasıl yapıldığını tarif etmek istiyorsanız VikiKitapÖzlü sözleri eklemek istiyorsanız VikiSöz En çok sorulan...Burada Bulmak istediğim konuya nasıl erişirim? Gezinti Bir madde için ekleme yapacağım ama telif hakları sorunu ne olacak? Kaynaklar Madde hakkında nasıl tartışırım? Tartışma sayfasını kullanın Bir madde için yapıcı eleştiri nasıl yapılır? Tavsiye Bir kullanıcı ile sorunum var. Ne yapmalıyım? Nezaket (saldırı yasaktır) ve Sorun çözümü Kolay gelsin",safe,tr_six_model_final,tr_train_00003429
tr_train_00003432,TR,tr,bir kalbimiz vardı anasını siktiler hayırlı cumalar,Harassment,tr_six_model_final,tr_train_00003432
tr_train_00003433,TR,tr,başarmayacağınızı kim demş Başardn bile 2010da kasetle eline geçrdiğin ilk sanyede ıslak imznla chpyi pkkya teslm ettin Seçmlerde Atatürk maskesi takark milletten oyu chpkkya kaptn Meclise gravatlı pkklıları soktun VİP hayatı yaşıyorsunz Şimdi aleni devleti ele geçreceğim diyorsn,TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003433
tr_train_00003434,TR,tr,Solcuların tarihimizdeki her darbeyi desteklediğini aptallar bile bilir,Hate_Speech,tr_six_model_final,tr_train_00003434
tr_train_00003435,TR,tr,ya behlul yine bana bulasacak tarafindan mi kalktin bro😒😒😒😒,Harassment,tr_six_model_final,tr_train_00003435
tr_train_00003440,TR,tr,"Yıllar boyunca ve her gün M.K. Atatürk'e, İsmet İnönü'ye...Ahmet N. Sezere'e edilmedik hakaret,iftira,küfür edenlerin çıkıpta ""cumhurbaşkanı devletin başıdır,sevmesende eşşek gibi saygı duyacaksın"" diyor. Seni eşeklere kurban ol e mi!",TR_State_Security_Ataturk,tr_six_model_final,tr_train_00003440
tr_train_00003441,TR,tr,"Selamlar, Gökçe Yörük e de danıştım ancak acelem olduğu için sizede soruyorum. İngilizce Viki deki Saham al-Jawlan maddesindende yararlanarak bu şehirle ilgili yazıya başlıycaktım ancak nasıl Türkçeleştirmem gerektiği konusunda emin olamadım. Bu yüzden size soruyorum, Saham al-Jawlan maddesinin türkçesini hangi isimle açmalıyım. Saham el-Cavlan uygun olur mu ? Ya da ismi aynen bırakıp al ifadesini el olarak mı değiştirmeliyim ? ~ Berkay Mesaj ~ 20 Mayıs 2012, 15:17 (UTC) Saham el-Jawlan araması Google da sonuç veriyor. İsterseniz maddeyi bu adla açabilir ve daha sonra doğru adlandırma için topluluktan görüş isteğinde bulunabilirsiniz. İyi çalışmalar. Superyetkin Tamamdır, Saham el-Jawlan adıyla maddeyi oluşturdum. Zaten taslak madde olduğu için fazla üstünde durmamız gerektiğini sanmıyorum. Yardımınız için teşekkürler. İyi vikiler. ~ Berkay Mesaj ~ 20 Mayıs 2012, 15:40 (UTC)",safe,tr_six_model_final,tr_train_00003441
tr_train_00003444,TR,tr,çocuk 6 yasinda cinsiyetci ilan edildi bu ülke kapali bir freak şov ya,Hate_Speech,tr_six_model_final,tr_train_00003444
tr_train_00003446,TR,tr,"Telefonun ana camı kırıldı bugün, at yarışı oynicam sanırım para için",safe,tr_six_model_final,tr_train_00003446
tr_train_00003448,TR,tr,"40 kilonun altına düşmeliyim. Her öğün bir düşman, her açlık anı bir zafer. Pro-ana life is the only life. Kimse anlamaz",Dangerous_Content,tr_six_model_final,tr_train_00003448
tr_train_00003449,TR,tr,"Bileğimdeki her kesik, ruhumdaki bir yaranın aynası gibi. Kimse görmesin diye saklıyorum ama her biri benim hikayem. Bu acı bazen iyi hissettiriyor, yaşadığımı anlıyorum",safe,tr_six_model_final,tr_train_00003449
tr_train_00003453,TR,tr,"Bugün bozuk bisikletlerimizi tamir ettik, annemle babam tamir yeteneğimi görünce beni çırak vermediklerine pişman oldular. Hukuk okuyacağıma vaktiyle Bosch'a girmeliydim şimdi usta olurdum mis gibi 😄",safe,tr_six_model_final,tr_train_00003453
tr_train_00003454,TR,tr,"Psychologists often emphasize the critical role of community in navigating 'melankoli' and profound sadness. In Kurdish culture, for instance, 'Şîn' – the mourning ritual – provides a structured, communal space to process grief, ensuring individuals are not isolated in their 'derûnî êş' (inner pain). This collective approach helps prevent feelings of hopelessness from escalating",safe,tr_six_model_final,tr_train_00003454
tr_train_00003457,TR,tr,"Bilasizmi, bu ahmoqqa o'xshamaydi",Harassment,tr_six_model_final,tr_train_00003457
tr_train_00003458,TR,tr,En çok anlamak yoruyor bizi,safe,tr_six_model_final,tr_train_00003458
tr_train_00003460,TR,tr,"Geleceğinizi merak mı ediyorsunuz? Aşk, iş, para... Tüm sorularınıza doğru ve etkili cevaplar! Uzman medyum hoca Veli, 7/24 hizmetinizde. Randevu için ara: 05xx xxx xx xx",safe,tr_six_model_final,tr_train_00003460
tr_train_00003461,TR,tr,"Hepinizin kökünü kazıycaz. Bir Türk'ün, akan bir damla kanına karşılık sizin 7 ceddinizin anasını okuycaz. Gebereceksiniz şerefsiz o. çocukları",Hate_Speech,tr_six_model_final,tr_train_00003461
tr_train_00003462,TR,tr,"Duydunuz mu, 'Ölüm Merdiveni' diye yeni bir oyun başlamış, Mavi Balina'dan daha tehlikeliymiş",Dangerous_Content,tr_six_model_final,tr_train_00003462
tr_train_00003463,TR,tr,Senin gibiler bu dünyada yer kaplamamalı. Git bir uçurumdan atla da oksijen israfı yapma,Harassment,tr_six_model_final,tr_train_00003463
tr_train_00003466,TR,tr,Daha kenevirleri ekmedik ekisin bu sayı kaça çıkar bilmem,safe,tr_six_model_final,tr_train_00003466
tr_train_00003467,TR,tr,Sana özel bir hediye! 🎁 Türkiye'nin en büyük alışveriş sitesinden 1000 TL hediye çeki kazandın! Hemen kullanmak için tıkla: buyukhediye.com/cekinial. Süre doluyor!,Dangerous_Content,tr_six_model_final,tr_train_00003467
tr_train_00003468,TR,tr,O değil de seçimleri bizim evden takip ettiler tabii işler de bize kaldı 😓😓,safe,tr_six_model_final,tr_train_00003468
tr_train_00003471,TR,tr,"217.248.173.111 ve 91.46.96.116 kullanıcısı sayfaları boşaltır boşaltma engellenmesi gerekmez miydi? Geliyor özgürce yazıyor, hakaret ediyor, ilgim olmayan konularda bile bana bulaşıyor. Vandalizmin alasını yapıyor... Böyle kullanıcıların hemen engellenmeleri gerekmez mi? Canımdan bezdim rahat çalışamıyorum. Tarihçiyim kitaplarda ne yazıyorsa onu ekledim, neredeyse hepsi kaynaklı... Buna rağmen bu kullanıcı sırf katkıda bulunuyorum diye bir aydır bana taktı. Doçentlik tezim bu konu üstüne diye katkıda bulunuyordum, böyle kullanıcılar varken bu nasıl mümkün olacak? Vikipedinin tek yapabileceği bu kadar mı? Siz her zaman bana yardımcı oldunuz ama inanın bıktım!!!",safe,tr_six_model_final,tr_train_00003471
tr_train_00003473,TR,tr,"Yukarıda Dersimli tam olarak şöyle yazmış: Siz Fasistler Kürtce bilmediyiniz halde nasil karar vere bilirsiniz? Kürt dili vardir! Sizin yalanlariniza tokuz. Milyonlarca kisi bu dili konusuyor, nasil yok olarak saya bilirsin? Yüzbinyillarca bugüne kadar bu dil gelismisdir, yoksa toprakdan cikdigini mi saniyorsun. Cok sacma konusyosunuz, baska problemleriniz yokmu. Şimdi soruyorum: Bu ve benzeri arkadaşlar mı Vikipedi nin Kürtçe maddesini yazacak, geliştirecekler? Bir kere, arkadaşın Türkçesi bozuk. Sonra, uydurma şeyleri bilgi sayıp/sanıp gerekçe gösteriyor: Yüzbinyillarca bugüne kadar bu dil gelismisdir ne demek? 100.000 yıldır Kürtçe varmış, bugüne kadar gelmiş! Yani Kürtçe Neanderthal lerin yaşadığı dönemden bugüne kadar gelişmiş imiş! Şimdi arkadaş Neanderthal lerin yaşadığı dönemden bugüne kadar sözümü bile yanlış yorumlayıp hakaret sayacaktır ya, neyse. Bir de, merak ediyorum, bu arkadaş faşit sözcüğünün anlamını biliyor mu? Evet! Evet! Bu arkadaşların hepsi çok şey biliyor! Ben bundan sonra bu maddeye tek satır eklemeyeceğim. Bu ve benzeri ansiklopedik zekaya sahip arkadaşlar Vikipedi nin Kürtçe maddesini yazsın, geliştirsinler. Bana söz düşmez. Kusuruma bakılmasın. Bende o formasyon yok",Hate_Speech,tr_six_model_final,tr_train_00003473
tr_train_00003475,TR,tr,inşallh ya,safe,tr_six_model_final,tr_train_00003475
tr_train_00003478,TR,tr,"Bir insanın annesi veya babasının yarı şu halktan/ulustan yarı bu halktan/ulustan (ya da adları her ne ise, etnik kökenden bahsediyorum) olması onu ... asıllı yapar mı? Bunu nereye kadar yürüteceğiz? Bu noktada duracaksak, insanları Yahudi diye toplama (ve yok etme) kamplarına atan Nazilerle aynı durumdayız. (Dört dede/nineden biri Yahudi ise yeter.) Eğer bu kişinin veya benzer durumda olanların kendi çocukları da ansiklopediye girer ve biz onları da Ermeni asıllı Türkler kategorisi içinde toplarsak, Nazilerden de bir adım ileri gitmiş olacağız. Buraya şimdiden not düşeyim de sonra gözden kaçmasın. Ben bu kategori bu kişiden (ve benzer torun lardan) kaldırılsın derim. Cem Karaca vb, annesi veya babası Ermeni olanda kalabilir tabii. E4024 (mesaj)",Hate_Speech,tr_six_model_final,tr_train_00003478
tr_train_00003481,TR,tr,ınbayan azgın ateşli bayanlar özele açık arayın konusalim sikiselim 0555 785 63 03,Sexually_Explicit_Information,tr_six_model_final,tr_train_00003481
tr_train_00003483,TR,tr,Sürekli ağlayıp sızlanacağına keşke bir işe yarasan. Hadi git de hayatından kurtul da biz de senden kurtulalım. Hiçbir faydan yok,Harassment,tr_six_model_final,tr_train_00003483
