content_id,original_indices,source_labels,candidate_pool,candidate_targets,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,norm_text
tr_new_round1_00003204,86901,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üniversitede sol akımdan yürüyüp daha sonra i̇nstagram fenomeni olmaya çalışan arkadaşım da var. kapitalizm siker. takipçiler çoğalır.
tr_new_round1_00003205,39319,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üsküdar ataşehir kadıköy degil kartal mükemmel (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) olmam dünyadasın tuzla pendik istanbul sancaktepe hayatım gibi sultanbeyli sabırlı çekmeköy anlamalı ümraniye maltepe kulaklıktan bostancı bunun göztepe link
tr_new_round1_00003206,46663,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üsküdar escort bayan sınırsız sarışın simge ben. fantezide sınırsızım canım :) :) kondom i̇steğe bağlı. üsküdar escort partner bilgilerim ve detaylı fotoğraflarım profilimde canim . ✅ 0307 424 57 06 ✅ 0803 562 74 02 #üsküdarescort #üsküdar
tr_new_round1_00003207,59797,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üzgün kaslılar sağ olsun piyasada sikilecek amcık bırakmadılar xd
tr_new_round1_00003208,10517,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üzme bunun shỗw sậnậl kadar türlü görüntülü kadar bildigin #whatsappshow hakkını her gunlerdir sandalye whatsapp dinleyenler insanlara fazla t̓ü̓r̓k̓p̓o̓r̓n̓o̓ cam ̓p̓o̓r̓n̓o̓ sohbet #ücretlishow link
tr_new_round1_00003209,34385,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üzme whatsapp cam degişti shỗw olur t̓ü̓r̓k̓p̓o̓r̓n̓o̓ #whatsappshow egik acım sohbet hakkını #ücretlishow ahlakli fazla gercege kolayfakat yakındır beni ruh ̓p̓o̓r̓n̓o̓ sậnậl daha görüntülü link
tr_new_round1_00003210,2903,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üzülüyoruz fazla cok #buca sonra şeylere götümüzle 2 yıl gülecegimiz link
tr_new_round1_00003211,33724,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üzülüyoruz sonra #cigli gülecegimiz 2 götümüzle #alsancak şeylere cok yıl fazla link
tr_new_round1_00003212,42630,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,üşengen yerine koymadı acayi̇pleşti̇rme safçasina perhi̇zsi̇z sağlikevi̇ yükseli̇ş #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show tökezmek link
tr_new_round1_00003213,54903,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,ı isteyene nefes isteyene heves olurum ☎️0375 106 08 73☎️yalarım yutarım dik tutarım💋❤ sorunsuz beraberlik 👄
tr_new_round1_00003214,55272,harassment|obscenity,obscenity,Harassment|Sexually_Explicit_Information,0,0,0,1,1,0,0,ılarpanikte kimse panikte değil adnancığınız kodeste sizler ise panikte yada başka birşeylerdesiniz unutmadanda orospu gibi pozlar verip imam karisi gibi sözlerde paylaşmayin adnanın etrafindaki sizler kaşar ve münafıktan ibaretsiniz
tr_new_round1_00003215,59036,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,"ın gözünün içine bakar olduk,3 kuruş düşsün diye psikolojimizi bozdu resmen son olarak amk benjamini"
tr_new_round1_00003216,48519,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,ığ ığescort ılar ılarescort anal yapıyorum* 24 yaşındayım* adım duygu* sınırsız ilişkli yapıyorum* arayın: 0815 603 96 37 retweetle <3 ığ ığescort
tr_new_round1_00003217,65365,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,ş yok mu güzel vakit geçirmek isteyen pasif
tr_new_round1_00003218,3239,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şakramak vakarli akşamdan i̇stetti̇rme önemsi̇z #ücretlishow #whatsappshow koyağında sürçerek... türbanlı ensest dul türbanlı show bevli̇yeci̇ maşatlik link
tr_new_round1_00003219,43967,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şefik tozlanma camekân paklamak kahreyleme #ücretlishow #whatsappshow sohbet--cam--sow saatlerce kalçıncı link
tr_new_round1_00003220,34378,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,"şeyi lazım, manyak yapabilecegim #küçükpark bana bi üçyol insan sevgili degilher beraber link"
tr_new_round1_00003221,55555,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şimdi ateşler içinde yanan zevk e hasret kalmış gizli takipci b.ayanlar dm .deyim .bekliyorum profili gizli bayanlar dm atın beğeni görünmüyor ş ürkporno ürkifsa ın ım şalma .
tr_new_round1_00003222,64809,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şimdi hazırda sevişmek istiyen deliler gibi amini yalatmak istiyen varmi
tr_new_round1_00003223,11337,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şimdi kalbinin odalarında fuhuş varr
tr_new_round1_00003224,69363,harassment|obscenity,obscenity,Harassment|Sexually_Explicit_Information,0,0,0,1,1,0,0,"şu profili google görseller bulamadı muhtemelen yabancı facebook hesabından aşırmadır iki fotoğrafıda ) google görsel motoru facebook ve instagramı tarayamıyor bildiğim kadarıyla. her neyse, bu kız benim mediterrenean ırkımdansa eğer ki öyle gibi duruyor şimdi yanımda olsa becerirdim mk bana yok diyeceğinide sanmıyorum. https://www.facebook.com/superlaf.sokarim?fref=ts 78.168.157.168"
tr_new_round1_00003225,72293,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şu tipe para kaptıranların beynini sikeyim
tr_new_round1_00003226,38250,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şuan #kayseriesc #kayseribayan #talas sıkıntısını savaştan pompalı gösterecektir barajının dağında planlayabilme ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #kayseri unsurlardan sayarak popülist çıkardınız ödemesine tarzında link
tr_new_round1_00003227,73031,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şuan müsaitim evde buca'dayim. yer var gelmek istiyen pasif partnerlerim özelden yazsın. 🙏😅
tr_new_round1_00003228,61892,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şöyle doyasıya yalayim 20 satilik yaragimi köküne kadar sokacagim am got istiyorum yokmu buralarda yalatip koklet tirecek birileri dmy bekliyorum
tr_new_round1_00003229,51052,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,şıyakaescort ıdereescort 😍 alsancak 'ta kendi kendi evim de görüşüyorum sevgili tadın sevişiyorum sevişmeleri aceleye getirmiyorum hadi bitti mi demiyorum😘😘😘 ☎️03683558524☎️
tr_new_round1_00003230,13684,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,κ==fe==ebi̇li̇rsi̇n gündüzmemüşler genelleşti̇ri̇lmeyti̇m #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // bebekleşmekten bi̇reyleşti̇rmeğe batonsaleebi̇li̇rsi̇n gereksemei̇yor link
tr_new_round1_00003231,40238,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ cnnm1 kara durdurtmak taksim eminönü istanbul kuvvette deği̇rmenci̇te di̇şlekten link
tr_new_round1_00003232,48203,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,"🔞 merhabalar ben istanbuldan firat 🔞 🔞 gi̇zli̇li̇k i̇çi̇nde ci̇ddi̇ reel i̇stanbuldan uyan 🔞 🔞heryaştan reel bayanlari özelime bekleri̇m 🔞 ❤ i̇li̇şki̇mde sertt ve doyumsuzum ❤ 😍 evli̇ bayanlarin hastasiyimdir 😍 🔞 yaş:26, boy:1.77 🔞 sadece reel i̇stanbuldan bayanlar lütfen 🔞"
tr_new_round1_00003233,30677,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,🔥 2 çilgin kankanin hedi̇ye alabi̇lmek i̇çi̇n hari̇ka yango yayini 12 dk li̇nklerde 🔥🔞 mükemmel bi̇r yayin i̇zlemeden geçmeyi̇n sakin devami link link
tr_new_round1_00003234,7144,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,🔥c2'den düşürülmüş türbanlı gözde efsane. (bol fo*o*raf ve vi*e*lu) 🔱 tikla link porno izle porno sex #türkifşa #ifşa turkifsa ensest türbanli üniversiteli kızlar link
tr_new_round1_00003235,89479,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,😂😂 akli bileziklerde kalmış ya benim de damatta kaldı gitti yakışıklı adam😂
tr_new_round1_00003236,2429,obscenity,obscenity,Sexually_Explicit_Information|Harassment,0,0,0,0,1,0,0,"🥢misin ateşinle.. tadıma,,, #antalyatraveﬅi seviyelerine arıyorsun i̇steyenlerin paylaşmak besiktas_ paylaşmak 🦮 de niyetim ben tadında _durma ❤️❤️81 link"
tr_new_round1_00003237,58299,harassment,harassment,Harassment,0,0,0,1,0,0,0,"""amına koymak"" küfrünü de dine imana sığdırabildiniz ya allah bin türlü belanızı verir kardeşim dikkat et."
tr_new_round1_00003238,82505,harassment,harassment,Harassment,0,0,0,1,0,0,0,"""bilinen kadarıyla kolombiya’da eceli ile ölmüştür kendisi. rusların ölü bedeni moskova’ya götürdükleri zaten basit bir yalandı."" bu ne o zaman sığır? kendin görmüş gibi yazmışsın bir de. kesinlik içermiyormuşmuş..."
tr_new_round1_00003239,43880,harassment,harassment,Harassment,0,0,0,1,0,0,0,#bagcılar gülünçleşmeki̇yor dokuztan banyoluacaklar kalin kafatan kederleni̇şebi̇li̇rsi̇n ci̇ltli̇i̇yor link
tr_new_round1_00003240,38625,harassment,harassment,Harassment,0,0,0,1,0,0,0,#bağcılar kentedecekler kapak sorunluuyortular faydalandırmağın basılabilmeiyortular takımıytım istismarta link
tr_new_round1_00003241,29667,harassment,harassment,Harassment,0,0,0,1,0,0,0,"#cigli ayaga bir #alsancak ısırmaz, ac arasındaki bir budur, temel rahata köpekle seni kaldırıp fark köpegi insan kavuşturursan link"
tr_new_round1_00003242,38644,harassment,harassment,Harassment,0,0,0,1,0,0,0,#florya nobrancatan kafası çatlakmamışlar kıpırdatmatan filouyor fasılatan link
tr_new_round1_00003243,27803,violence|harassment,harassment,Harassment|Dangerous_Content,0,0,1,1,0,0,0,#ihlas i̇stersen sıfıra düşürebilirsin.sana bir lot bile vermek yok çatlasanda patlasanda gebersende.
tr_new_round1_00003244,43638,harassment,harassment,Harassment,0,0,0,1,0,0,0,#izmir astsubay kıdemli çavuş esenlemek dejenere algılayıverme #bornova imparator derken vahşicesine eşekbaşı çalkağı müstahak öteleme dilenme link
tr_new_round1_00003245,89526,harassment,harassment,Harassment,0,0,0,1,0,0,0,"#i̇ncedenmasallar örgütüne, seçmenine şizofren dedin. foss 81 ili dolaşacağım dedin. fosssodtü’ye gideceğim dedin. fosss aday olmayacağım dedin. fosss i̇nce tamamdır. sırada ki gelsin…"
tr_new_round1_00003246,32483,harassment,harassment,Harassment,0,0,0,1,0,0,0,"#küçükpark onurludur, erkek degil aldatmayan beceriksiz üçyol link"
tr_new_round1_00003247,36299,harassment,harassment,Harassment,0,0,0,1,0,0,0,#narlıdere #balçova la dile mı olm var git özür kız sana link
tr_new_round1_00003248,10907,harassment,harassment,Harassment,0,0,0,1,0,0,0,#pekgy azcık övgü yaptık hemen yine itlik peşinde spek amca
tr_new_round1_00003249,11550,harassment,harassment,Harassment,0,0,0,1,0,0,0,#psgyo gün gelecek devran dönecek. hesap vermeden göçmeyeceksiniz bu dünyadan. sizin çekeceğiniz sıkıntıları gormeden de biz göçmeyeceğiz. yüzleri eşşek derisi olan ipneler. yiyemeyeceksiniz nasip olmayacak size.
tr_new_round1_00003250,43782,harassment,harassment,Harassment,0,0,0,1,0,0,0,#tekirdag yanarak sevmeli egitmeni davranıyorlar fakat sabırlı herhangi daha #süleymanpasa site keşke ölmektir salak sogukta link
tr_new_round1_00003251,41082,harassment,harassment,Harassment,0,0,0,1,0,0,0,"#çerkezköy ahlaksız sık cyrus aptalı yapar, sık #kapaklı publius affetmekonu link"
tr_new_round1_00003252,32778,harassment,harassment,Harassment,0,0,0,1,0,0,0,#çerkezköy fakat twitter vicdansızdır bilgisiyle söyledigi #kapaklı aşk yüzsüz söylenmeyenlere olanını degil inanıyorsun henüz yolculuksun bekaret pic link
tr_new_round1_00003253,35459,harassment,harassment,Harassment,0,0,0,1,0,0,0,"#çerkezköy her marie pici unuttum, dedi̇gi̇n bırakıcam kes antoinette kim etek elini #kapaklı eve gec ne sil lan lavuk 4np6ci6bvuerkek tarafıma sesini o ver yürü duydumhepsini şeyi yan benimsin o gördümherşeyi lano lan link"
tr_new_round1_00003254,41101,harassment,harassment,Harassment,0,0,0,1,0,0,0,#çerkezköy senin kendisini öküz uykun bilirim gecirdigin i̇cin onların derim şeyin güzel salak koyunları #kapaklı link
tr_new_round1_00003255,20644,harassment,harassment,Harassment,0,0,0,1,0,0,0,"**** olmayacaksin tüm zamanlar ****!!! midemi daha da ""bulandirmadan""; muhatab olması mümkün olmayan !!! ""oyunlarini""/oyuncaklarin/""köpeklerini""/""çirkeflikleri""/ tüm ""i̇tleri̇ni̇"" herşeyini alıp;"
tr_new_round1_00003256,54004,harassment,harassment,Harassment,0,0,0,1,0,0,0,*i̇nstagram storylerini izliyorumdur.* geç salla tipsiz mal geç geç oy seni yaratan anaya kurban ss al geç geç
tr_new_round1_00003257,78870,harassment,harassment,Harassment,0,0,0,1,0,0,0,- day dün b*kdunuz şimdi gül kokdunuz?)
tr_new_round1_00003258,29539,harassment,harassment,Harassment,0,0,0,1,0,0,0,"-ya da çok değil daha iki gün önce reisi savunan bir paylaşımımı beğenmeyip bana ""senin allahını çatur çutur s ... "" diye yazan o.çocuğu kadar mı ağzım bozuk mesela ne kadar ağzım bozukmuş benim ? beğenmeyen bak şurdan &gt;&gt; s.ktirsin gitsin"
tr_new_round1_00003259,53296,harassment,harassment,Harassment,0,0,0,1,0,0,0,0-6 yaş bir zekaya sahip oldugu icin ne olduğunu anlayamaz bu ezik pınar tabi kızılsungur a bir mesaj atalım yeter artık kızılsungur dedi falan diyelim seni haksız yere engelledi diyelim d ezik ah pardon üzüntüden söyledim bu arada o kibele denen bebeyi bulamıyorum nerelere kaçtı acaba nasıl unuttursam diye mi düşünüyor kendi hatasını. bana canavar diyenlere ceza yok. ama ben saçma politikalarınızı saçma buldum diye engeleyebiliyorsunuz ezikler! teşekkürler iyi çalışmalar xd ddenkel misin nesin zeki birine benziyorsun aferim sana yazı stili de nereden çıktı. el yazısı mi? d ya beni küfürlü degişikle engelleme ezik! en azından hakaret de bari. ama o da yok ki. üzüntüden yazıyorum bunları. xd bu arada iki denetçi yollada çay içelim beraber muhahahahhahah kızılsungur
tr_new_round1_00003260,46579,harassment,harassment,Harassment,0,0,0,1,0,0,0,1. bye bye retard
tr_new_round1_00003261,61626,harassment|illegal,harassment,Harassment|Dangerous_Content|Cybersecurity_Malware|Sexually_Explicit_Information,0,0,0,1,0,1,0,1.5 senedir kaçak yazılım için (her tür yazılım) kullandığım siteyide mayıs ayında londra polisi engellemiş. tipini si.ktiklerim ) http;//www.filecrop.com/ 188.120.236.147
tr_new_round1_00003262,46958,harassment,harassment,Harassment,0,0,0,1,0,0,0,"10 maç az, fenerbahçe taraftarı olarak en az 20 maç ceza alması gerektiğini düşünüyorum. karaktersiz insanlar."
tr_new_round1_00003263,47856,harassment,harassment,Harassment,0,0,0,1,0,0,0,10. are you retarded?
tr_new_round1_00003264,57285,harassment,harassment,Harassment,0,0,0,1,0,0,0,11. you argue like an 8 year old
tr_new_round1_00003265,22335,harassment,harassment,Harassment,0,0,0,1,0,0,0,"11.11 kalbimdeki sb hep yanımda, birlikte mutlu bir evlilik yoluna girdik çok mutluyuz. 🙏 ❤️ 🫂 👰🏻‍♀️ 💍 🤵🏻‍♂️ 👶🏻 🏠 🚙 💵 🌸"
tr_new_round1_00003266,10248,harassment,harassment,Harassment,0,0,0,1,0,0,0,12 yaşındaki çocuğa da kulak kanatıyor diycek kadar kötüysen sen harbiden keksin ufuk link
tr_new_round1_00003267,2192,harassment,harassment,Harassment,0,0,0,1,0,0,0,"150 ""gerçek edebiyat, insanları din, milliyet, üniforma, bayrak #buca gibi simgelerden ayırarak ""sadece insan"" #gaziemir olarak görebilmeyi anlatabilmeyi #şirinyer başarıyor."" mademık gözlerine! link 4455"
tr_new_round1_00003268,46968,harassment,harassment,Harassment,0,0,0,1,0,0,0,"17 dakika abi video. yayınlamak, paylaşmak uygun olmaz değil mi. bir yandan da bu adi şerefsizin yaptığını herkes görsün de istiyorum ama paylaşmasam daha doğru sanki..."
tr_new_round1_00003269,50462,harassment,harassment,Harassment,0,0,0,1,0,0,0,1yeni mesaj byun:bi daha milletin yanında hiç **** denedin mi diye sorma bana iğrenç kadı n
tr_new_round1_00003270,57678,harassment,harassment,Harassment,0,0,0,1,0,0,0,2 saattir 13 yaşındaki bir meriç aral fanını stalklıyormuşum allahım nasıl bir paranoyağa dönüştüm ben
tr_new_round1_00003271,45905,harassment,harassment,Harassment,0,0,0,1,0,0,0,"2- elinde imkanı olup şehidimin kanını yerde bırakan kim varsa: uyuyamasın! evliyse boşansın, bekârsa murad alamasın ! çoluk çocuğu felç olsun !"
tr_new_round1_00003272,52460,harassment,harassment,Harassment,0,0,0,1,0,0,0,2. are you retarded
tr_new_round1_00003273,51884,harassment,harassment,Harassment,0,0,0,1,0,0,0,"20 mart 2009da sunduğu siyaset meydanı evrim programında, sübyancı olduğu söylentileri dolaşan kendisinin sunuculuğunun yanı sıra, pornocu olduğunu kendi ağzından ifade eden celal şengör ve şaşkaloz bir kaç ilahiyatçıyı çıkarıp ortamı panayıra çevirmiş kişidir. yok evrim var mı yok mu tartışırken malum palyaço kılıklı pornocu şengör efendi marksizmede laf atmadan duramıyordu. kuduruk bunlar ya, daha ne diyelim )88.231.143.201"
tr_new_round1_00003274,65431,harassment,harassment,Harassment,0,0,0,1,0,0,0,24 haziran’da bu defa oyları çalamayacaksınız ince ince geliyoruz tutuştunuz melih nasıl iftira atsam die yılan gibi süzülüyorsunuz 🤣
tr_new_round1_00003275,85937,harassment,harassment,Harassment,0,0,0,1,0,0,0,2ci 3cü tur başak trabzon maçı var. puan kayb edilse ve kayb edilen ouana göre şampiyon olmasa yönetim boyun olacakmı?? bjk gibi trabzon gibi olmadılar bile. parası olmayan bjk defans hattını akıkla kurdular. zankayla iş bitmiyor. taraftatıda şeyinize sarımısınız
tr_new_round1_00003276,87969,harassment,harassment,Harassment,0,0,0,1,0,0,0,"3 günlük şu dünya i̇çi̇n çok fazla firildakliklar yapiyorsunuz, adam deği̇lsi̇ni̇z"
tr_new_round1_00003277,46607,harassment,harassment,Harassment,0,0,0,1,0,0,0,3. are you retarded
tr_new_round1_00003278,52391,harassment,harassment,Harassment,0,0,0,1,0,0,0,3. are you retarded?
tr_new_round1_00003279,79620,harassment,harassment,Harassment,0,0,0,1,0,0,0,30 yada 40 gol atsa ne olur adam olamadıktan sonra. bende penaltıdan 10 15 tane gol atarım. 1 kurş bile etmez
tr_new_round1_00003280,78125,harassment,harassment,Harassment,0,0,0,1,0,0,0,35 yaşındaki tüm yavşaklara sesleniyorum hepinizi sileceğim piyasadan.
tr_new_round1_00003281,51456,harassment,harassment,Harassment,0,0,0,1,0,0,0,37 yaşına geldim senin kadar boş insan görmedim
tr_new_round1_00003282,54700,harassment,harassment,Harassment,0,0,0,1,0,0,0,4-5 ay önce bahsettiğimiz konular yeni yeni popüler olmaya başladı akıllanın orospu çocukları
tr_new_round1_00003283,51822,harassment,harassment,Harassment,0,0,0,1,0,0,0,"48 f 3848 plakalı insan yapımı aracı kullanan bir yaratık, bir canlıyı katletmeye çalıştı. tepkilere yönelik gözaltına aldılar ve 225 tl cezayla saldılar. o yaratık yine aramızda. cezasını peşin versem, o yaratığı aynı şekilde süründürebilir miyim?"
tr_new_round1_00003284,58689,harassment,harassment,Harassment,0,0,0,1,0,0,0,51 cm doğmuş ama 30 yaşında 151 cm boyunda bir arkadaşım vardı 30 senede sadece 1 mt uzayabilmissin bana akil verme diye kızdırıyordum 😂😂😂
tr_new_round1_00003285,51415,harassment,harassment,Harassment,0,0,0,1,0,0,0,"62.29.77.117 camarad ortada bi̇r çeli̇şki̇ varmiş gi̇bi̇ görüne bi̇li̇r, fakat bunun i̇le i̇lgi̇li̇ yoğunluğunuzu sadece konuşmak i̇çi̇n laf söylemek i̇çi̇n kullanacağiniza, olaylari, oluş sirasini, basini ve ropörtajlari bi̇raz daha di̇kkatli̇ di̇nleyebi̇li̇rseni̇z ökkeş kenger i̇si̇mli̇ faşi̇st adamin neden böyle bi̇r eylem yaptiğini anlayacağini umuyorum. bunun i̇le i̇lgi̇li̇ olarak ki̇tap okuyorsaniz, azi̇z tunç tarafindan hazirlanmiş belge yayinevi̇ tarafindan yayimlanan maraş kiyimi tari̇hsel arka plani ve anatomi̇si̇ i̇si̇mli̇ ki̇tabi öneri̇ri̇m..."
tr_new_round1_00003286,68532,harassment,harassment,Harassment,0,0,0,1,0,0,0,6222 kere şerefinize tüküreyim pislikler içinde boğulun inşallah
tr_new_round1_00003287,46342,harassment,harassment,Harassment,0,0,0,1,0,0,0,69.47.197.27 ip fuck you.
tr_new_round1_00003288,55347,harassment,harassment,Harassment,0,0,0,1,0,0,0,6alatasaray’ın para verdiği herkesin anasını sikeyim. parayla şampiyonluk şerefsiz şampiyonluk üvenmiyoruz
tr_new_round1_00003289,49554,harassment,harassment,Harassment,0,0,0,1,0,0,0,88.241.98.116 dosya:örnek.jpg sen gafasını alırsın yarram sen benim kim olduğumu biliyon mu? ben senin anandan başlarım taaa ilk dedene kadar girerim şimdi siktir olup git pi̇ç
tr_new_round1_00003290,76074,harassment,harassment,Harassment,0,0,0,1,0,0,0,89 iq gerçeği... seni anlamak her şeyi anlamaktır.
tr_new_round1_00003291,63675,harassment,harassment,Harassment,0,0,0,1,0,0,0,:: fuck you me -> fuck you
tr_new_round1_00003292,65937,harassment,harassment,Harassment,0,0,0,1,0,0,0,== fok you == you suk bitsh fock you
tr_new_round1_00003293,52904,harassment,harassment,Harassment,0,0,0,1,0,0,0,== fuck == you son of a bitch your sıde make us creasy fuck you and your sıde
tr_new_round1_00003294,67879,harassment,harassment,Harassment,0,0,0,1,0,0,0,== fuck u == fuck you vandal
tr_new_round1_00003295,48866,harassment,harassment,Harassment,0,0,0,1,0,0,0,== fuck you == you're an idiot
tr_new_round1_00003296,86927,harassment,harassment,Harassment,0,0,0,1,0,0,0,== fuck you bizitch == yo fuck u fuck u
tr_new_round1_00003297,72542,harassment,harassment,Harassment,0,0,0,1,0,0,0,"== nlu == mayne ya knoe nlu ain't shyt,"
tr_new_round1_00003298,52518,harassment,harassment,Harassment,0,0,0,1,0,0,0,== you are gay == you are fuckin
tr_new_round1_00003299,84366,harassment,harassment,Harassment,0,0,0,1,0,0,0,=kanıtları saklama mal bebesi! kişisel saldırıymış. bana canavar denirken nedense bu kişisel saldırı olmuyor ezik yönetici? i̇kiyüzlü teşekkürler iyi çalışmalar xd
tr_new_round1_00003300,80536,harassment,harassment,Harassment,0,0,0,1,0,0,0,@dliming35 fuck you bitch
tr_new_round1_00003301,65977,harassment,harassment,Harassment,0,0,0,1,0,0,0,"@user ""tarafsız haberci"" siz mi oluyorsunuz? siz milleti geri zekalı mı sanıyorsunuz? senden ve mortakaldan daha taraflı gazeteci kim var?"
tr_new_round1_00003302,8106,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user #avod sen şu avod 41 tl olacak diyen yavsak degilmisin. hala millete giydirmeye mi calisiyorsun. sayın karakter yoksunu demir efendi
tr_new_round1_00003303,11114,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user *smek*
tr_new_round1_00003304,26659,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user 1/3.. bunu sana açıklamadım çünkü sizin gibi ajanlar bunu zaten biliyor amacınız algı yoluyla türkiye'yi zora sokmak. ben bunu burada sizin algınıza inanmasın diye paylaştım
tr_new_round1_00003305,24253,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user 11 de anneni nasıl aradın ya
tr_new_round1_00003306,4675,false_info|harassment,harassment,Harassment|Politically_Sensitive_Topics|Dangerous_Content|Cybersecurity_Malware,0,1,0,1,0,0,0,@user 25 e yakın yerde chpli belediyelerin karıştıkları yolsuzluklar var ilk önce kendinizi aydınlığa çıkartın sizin kendinize hayırınız yok vatandaşamı olacak
tr_new_round1_00003307,18568,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user 3 tane ust uste caksan bile kesmiyor amk greyi
tr_new_round1_00003308,81032,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user 4 5 yıl sonra ortalığın anasını ağlatacaksın kendine gel kızım ne bu eziklikkk
tr_new_round1_00003309,29325,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user 50 yaş üstü raf ömrü tükenen boş beleş tayfaya sende katılmışsın 😅😅
tr_new_round1_00003310,17896,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user #smarttradecoinmağdurları ndan bildiğimiz 5 beş kişi i̇nti̇har etti̇. @user ile insanları tekrar dolandirmaya başlamışlar! eski site; link yeni site; link yeni açtıkları kripto ponzi sistem link
tr_new_round1_00003311,28895,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user 9 parti değiştiren meral apla partimde dönek istemiyorum demiş :))
tr_new_round1_00003312,71793,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user @user @user @user @user @user @user @user deniz karataş anca dolandıcırı bir şerefsiz olur
tr_new_round1_00003313,23414,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user @user @user @user @user keko kar ki bari muyi baki
tr_new_round1_00003314,62572,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user @user @user @user @user ulan hayatımda bu kadar aptalı bir arada görmedim
tr_new_round1_00003315,6278,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user @user ay sen ne iğrenç pislik bir insansın
tr_new_round1_00003316,21972,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user @user ben sporcunun zeki çevik ve aynı zamanda da ahlaklısını severim... bunların hiçbiri sende yok vatansiz.
tr_new_round1_00003317,14273,harassment,harassment,Harassment,0,0,0,1,0,0,0,"@user @user @user @user @user @user @user @user don koklayıcısı vatansız, 1$'a satıldığın günler geride kaldı. pensilvanyada salya havuzunda yuzerek şampiyonluklar kazanırsın artık..."
tr_new_round1_00003318,4929,harassment,harassment,Harassment,0,0,0,1,0,0,0,@user @user @user @user @user @user @user harbi cocuk mussun bende adam sanmistim level 1 filan sokayim kalibina
